# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                  coul_tot                 skyrme                   strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                      e/a_t
  0.02000000  42  1137.9825250675801  1.1415700872512933E+004  4.2868135069370203E+002  1.1844382223206634E+004  -7.9445751468332383E+003  -4.6039135194900879E+001  2.1382247142485701E+002  -1.2597893537278845E+001  2.0122457788757816E+002  4.0549925190660729E+003  4.9411261321761231E+000   -2.2191708134453943E+001  -2.4387105372920495E+000  1.6956953634094789E+003  6.5097404065488249E+001  -1.5499507456751982E+002  0.0000000000000000E+000  -4.4967245749887809E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.6082425134339483E+003  4.7528182784826223E+000
  0.02000000  44  1195.5823411632196  1.1992819666741572E+004  4.4870692756768761E+002  1.2441526594309260E+004  -8.3426289509880753E+003  -4.7362022136384589E+001  2.3093556784185654E+002  -1.3201061371457396E+001  2.1773450647039925E+002  4.2692701276551988E+003  6.9710792317091546E+000   -2.3320888854817852E+001  -3.5595124711417090E+000  1.7747918817993943E+003  7.0215291447112691E+001  -1.6734028021591416E+002  0.0000000000000000E+000  -4.5149542295822684E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.8926046065915380E+003  4.7537016387791073E+000
  0.02000000  46  1245.2741311327891  1.2501527301495085E+004  4.6880398317157960E+002  1.2970331284666665E+004  -8.7133660813791284E+003  -4.8671434118751385E+001  2.4858502349155560E+002  -1.3805471754099784E+001  2.3477955173745579E+002  4.4430733209062437E+003  7.3778471872228693E+000   -2.4281172099151252E+001  -3.6063408614143122E+000  1.8577179760861857E+003  7.5640008538006995E+001  -1.8041553278258775E+002  0.0000000000000000E+000  -4.5309564546848463E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.1395183289745046E+003  4.7542368973810154E+000
  0.02000000  48  1297.0028798805351  1.3026511468652097E+004  4.8882086917284090E+002  1.3515332337824939E+004  -9.0907389537108502E+003  -4.9951584644621150E+001  2.6672385227614780E+002  -1.4408899016954319E+001  2.5231495325919360E+002  4.6269567527286636E+003  6.2165601654669445E+000   -2.5281594825604941E+001  -2.5919698922159666E+000  1.9396616247097354E+003  8.1183296711766261E+001  -1.9378704509388768E+002  0.0000000000000000E+000  -4.5437570850487859E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.3948051605039218E+003  4.7544917978689982E+000
  0.02000000  50  1349.9466255537184  1.3563193315814831E+004  5.0874575429252593E+002  1.4071939070107357E+004  -9.4729334179725465E+003  -5.1202089582585167E+001  2.8533942290694461E+002  -1.5011160599191840E+001  2.7032826230775277E+002  4.8181318248599764E+003  3.0666785916928347E+000   -2.6309358487506916E+001  -4.5018985956552335E-006  2.0210155567737618E+003  8.6856284515989685E+001  -2.0747977389960724E+002  0.0000000000000000E+000  -4.5040242763053243E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.6561640578524066E+003  4.7545841651057312E+000
  0.02000000  52  1411.9843366234968  1.4179857159023401E+004  5.2844253623947702E+002  1.4708299695262878E+004  -9.8873153677310165E+003  -5.2409477237703847E+001  3.0438446551223410E+002  -1.5610249821492323E+001  2.8877421569074176E+002  5.0573490659849022E+003  6.3613551939938588E+000   -2.7534106958317942E+001  -2.3751334308516787E+000  2.0979534396414697E+003  9.2488304364243831E+001  -2.2109897137675506E+002  0.0000000000000000E+000  -4.4656147798777852E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.9624621174186841E+003  4.7558310176155736E+000
  0.02000000  54  1458.6273607535659  1.4661495849458141E+004  5.4835937180710846E+002  1.5209855221265248E+004  -1.0247626257983577E+004  -5.3625411012388462E+001  3.2397703533799182E+002  -1.6212705824851191E+001  3.0776432951314064E+002  5.2163678817824211E+003  7.3793250743055978E+000   -2.8425313442614634E+001  -2.9757575005072838E+000  2.1823631602709456E+003  9.8593591277293143E+001  -2.3583242624453200E+002  0.0000000000000000E+000  -4.4770168631846310E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.1952239392173105E+003  4.7567723061888953E+000
  0.02000000  56  1513.0111934867650  1.5211231128564923E+004  5.6807426377524428E+002  1.5779305392340168E+004  -1.0635342328172941E+004  -5.4803583868776883E+001  3.4399012730764014E+002  -1.6812349953027041E+001  3.2717777735461328E+002  5.4163372576530646E+003  6.5965118835674730E+000   -2.9484229875377221E+001  -2.2905370770582731E+000  2.2630158716714159E+003  1.0468127422410633E+002  -2.5054561323234705E+002  0.0000000000000000E+000  -4.4877324245860265E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.4644993272473703E+003  4.7574544772100991E+000
  0.02000000  58  1585.2998971042914  1.5918293599103325E+004  5.8740260521044456E+002  1.6505696204313768E+004  -1.1086231748763126E+004  -5.5925688580194645E+001  3.6435727776562231E+002  -1.7406452624434543E+001  3.4695082514118775E+002  5.7104895921116358E+003  3.7413594998020017E+000   -3.1010359601390558E+001  -5.3244458667828621E-006  2.3350190600304377E+003  1.1050886002818096E+002  -2.6467620838285472E+002  0.0000000000000000E+000  -4.4602810152651024E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.8186964043613643E+003  4.7579242341206553E+000
  0.02000000  60  1638.8339366782420  1.6461789276825071E+004  6.0700253596419270E+002  1.7068791812789263E+004  -1.1471606021272204E+004  -5.7063891219738608E+001  3.8526964340014086E+002  -1.8004660153498737E+001  3.6726498324664203E+002  5.9073868835439689E+003  6.3932652327862343E+000   -3.2055498878404634E+001  -2.0218683810869966E+000  2.4160798222672847E+003  1.1689384231554747E+002  -2.8011581052901937E+002  0.0000000000000000E+000  -4.4207757858214684E+001  0.0000000000000000E+000  0.0000000000000000E+000  8.0856200555710748E+003  4.7591912552228388E+000
