# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                    strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                       e/a_t
  0.00050000  20  93.572617874282358  9.6190544421776008E+002  2.8426494711324546E+002  1.2461703913310055E+003  -1.7232712749166813E+003  -3.4712803652136927E+001  7.1907536675942097E+001  0.0000000000000000E+000  7.1907536675942097E+001  -4.3990615056187119E+002  -1.5968187284005353E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.9729832610994055E+002  9.5994695282481572E+000  -2.2753575796296047E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -7.3005609448523529E+001  -6.4279940716787320E-001
  0.00050000  22  102.65285067047330  1.0648106560280867E+003  3.1299045231036968E+002  1.3778011083384563E+003  -1.9127072967393922E+003  -3.7068399005447468E+001  8.4431492581142521E+001  0.0000000000000000E+000  8.4431492581142521E+001  -4.8754309482523917E+002  3.1426501875491795E+000   0.0000000000000000E+000  0.0000000000000000E+000  4.3735975768904672E+002  1.1226607694452392E+001  -2.6690779996544979E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -7.9716405250836402E+001  -6.3950727816890574E-001
  0.00050000  24  110.53115040078998  1.1669328978142023E+003  3.4170725471087212E+002  1.5086401525250744E+003  -2.1025217744423926E+003  -3.9326902652360715E+001  9.7745208679004435E+001  0.0000000000000000E+000  9.7745208679004435E+001  -5.3546331589067427E+002  5.0749482686351257E+000   0.0000000000000000E+000  0.0000000000000000E+000  4.7887498772192066E+002  1.2991508818091024E+001  -3.0966479717805733E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -8.8264582799904034E+001  -6.5609029979228539E-001
  0.00050000  26  117.29098882536233  1.2683306009777248E+003  3.7043530144295426E+002  1.6387659024206791E+003  -2.2926758365366190E+003  -4.1501403724714827E+001  1.1182661848369958E+002  0.0000000000000000E+000  1.1182661848369958E+002  -5.8358471935695547E+002  4.5343867570649081E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.2179578477134203E+002  1.4896026518003064E+001  -3.5585349859990487E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -9.8284789170586407E+001  -6.8590117151958530E-001
  0.00050000  28  123.03231599623359  1.3689644416052852E+003  3.9913000059426287E+002  1.7680944421995480E+003  -2.4829684875749658E+003  -4.3597921313356785E+001  1.2665153219744170E+002  0.0000000000000000E+000  1.2665153219744170E+002  -6.3182043449133300E+002  1.8028452095986722E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.6607400303618590E+002  1.6941751558390429E+001  -4.0551394650519647E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.0945883333771455E+002  -7.2473783252469315E-001
  0.00050000  30  132.54482373942520  1.4740151785656240E+003  4.2758029723001863E+002  1.9015954757956426E+003  -2.6758630139084330E+003  -4.5639070473035176E+001  1.4215815910267182E+002  0.0000000000000000E+000  1.4215815910267182E+002  -6.7774844948315626E+002  5.8483992825401856E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.0558324384352318E+002  1.8944338147942734E+001  -4.5425868853451803E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.1626862706262889E+002  -7.1529325553463396E-001
  0.00050000  32  141.02840587832299  1.5782824280751352E+003  4.5599909930230291E+002  2.0342815273774381E+003  -2.8688120542168081E+003  -4.7615918834466271E+001  1.5836778872331016E+002  0.0000000000000000E+000  1.5836778872331016E+002  -7.2377865695052753E+002  7.2119474679775522E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.4640491136110518E+002  2.1076496540507392E+001  -5.0618768588336017E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.2473904616929349E+002  -7.2091657745543969E-001
  0.00050000  34  147.83084340381512  1.6810862983968793E+003  4.8443677770357937E+002  2.1655230761004586E+003  -3.0614858864452854E+003  -4.9533757177578053E+001  1.7527279771551147E+002  0.0000000000000000E+000  1.7527279771551147E+002  -7.7022376980689342E+002  6.1658345736009323E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.8939102358788784E+002  2.3369566853325594E+001  -5.6205191538180742E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.3410219833027500E+002  -7.3750257783072881E-001
  0.00050000  36  155.20990543168543  1.7848239393364959E+003  5.1279008497774419E+002  2.2976140243142399E+003  -3.2549925135271965E+003  -5.1402787742371707E+001  1.9283618246709051E+002  0.0000000000000000E+000  1.9283618246709051E+002  -8.1594509448823840E+002  5.5166110145323728E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.3165629261433560E+002  2.5730708029693382E+001  -6.1963580731213135E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.4316941156090181E+002  -7.4875520301639098E-001
  0.00050000  38  162.20627975698415  1.8884358180912905E+003  5.4108211486854248E+002  2.4295179329598332E+003  -3.4487594862570536E+003  -5.3223411286204055E+001  2.1105160671433237E+002  0.0000000000000000E+000  2.1105160671433237E+002  -8.6141335786909178E+002  3.6172715209308990E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.7444052211145799E+002  2.8199569998979321E+001  -6.7988480259693731E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.5287350849742626E+002  -7.6357224499085397E-001
  0.00050000  40  169.66844074283574  1.9928433173617095E+003  5.6929993484793943E+002  2.5621432522096488E+003  -3.6432475765076479E+003  -5.5002850092554759E+001  2.2989861721431691E+002  0.0000000000000000E+000  2.2989861721431691E+002  -9.0620855717623897E+002  2.9344092701637692E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.1662532270229178E+002  3.0735273967694507E+001  -7.4181901014280953E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.6138917225037682E+002  -7.6973516700042899E-001
  0.00050000  42  178.92547853739217  2.0994642678724936E+003  5.9732618562917287E+002  2.6967904535016664E+003  -3.8390647236651012E+003  -5.6744299365556046E+001  2.4934321059617255E+002  0.0000000000000000E+000  2.4934321059617255E+002  -9.4967535893281683E+002  5.2512982665575691E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.5643017331749809E+002  3.3266609742797378E+001  -8.0372673778672436E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.6795835738469941E+002  -7.6024892419016921E-001
  0.00050000  44  187.57126663993583  2.2057037975872040E+003  6.2533665378736248E+002  2.8310404513745666E+003  -4.0349962167789959E+003  -5.8447449740722618E+001  2.6940645612594091E+002  0.0000000000000000E+000  2.6940645612594091E+002  -9.9299675901921103E+002  6.0229273888598982E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.9704646498217346E+002  3.5908662700976237E+001  -8.6836459623597804E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.7527825557080345E+002  -7.5690848054568294E-001
  0.00050000  46  195.14638884048532  2.3110417565342909E+003  6.5334151072930945E+002  2.9643832672636004E+003  -4.2307514171984467E+003  -6.0112868840512057E+001  2.9008279944993637E+002  0.0000000000000000E+000  2.9008279944993637E+002  -1.0363982193254226E+003  5.3631753967433724E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.3908231008313135E+002  3.8687478310631384E+001  -9.3635950052819183E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.8288898358773903E+002  -7.5841477231671939E-001
  0.00050000  48  203.17402855452428  2.4171464264414990E+003  6.8126501309187665E+002  3.0984114395333754E+003  -4.4271357874290425E+003  -6.1746373006497869E+001  3.1134252337289632E+002  0.0000000000000000E+000  3.1134252337289632E+002  -1.0791281975292638E+003  3.3722833473541414E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.8052035797711119E+002  4.1523238325880392E+001  -1.0057936083213542E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.9184414271105621E+002  -7.6378314239011236E-001
  0.00050000  50  210.28960295928098  2.5224781713189236E+003  7.0916689549148794E+002  3.2316450668104117E+003  -4.6233503543585193E+003  -6.3346190345976744E+001  3.3319407521262764E+002  0.0000000000000000E+000  3.3319407521262764E+002  -1.1218574026814549E+003  1.4178314658806812E-001   0.0000000000000000E+000  0.0000000000000000E+000  1.0231810279891862E+003  4.4490094865915538E+001  -1.0784496629051098E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.0100661297027821E+002  -7.7223575138271616E-001
  0.00050000  52  220.12050714722488  2.6310261891421451E+003  7.3686809802273706E+002  3.3678942871648824E+003  -4.8213584286761843E+003  -6.4922664028536417E+001  3.5557683556957772E+002  0.0000000000000000E+000  3.5557683556957772E+002  -1.1628099699702636E+003  3.6687875291140699E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0622099823572216E+003  4.7379515211876516E+001  -1.1493057801970190E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.0516409889175503E+002  -7.5394574647245116E-001
  0.00050000  54  230.48922295997977  2.7403418173290902E+003  7.6444076082755089E+002  3.5047825781566412E+003  -5.0198673897395138E+003  -6.6469416796222674E+001  3.7850799576948975E+002  0.0000000000000000E+000  3.7850799576948975E+002  -1.2030462326096062E+003  5.5452386780857523E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1005398126269849E+003  5.0309575549385777E+001  -1.2211996919115198E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.1101809694630313E+002  -7.4174372846396419E-001
  0.00050000  56  240.10549234898363  2.8490029413225052E+003  7.9193042920495827E+002  3.6409333705274635E+003  -5.2181491034755954E+003  -6.7983323714461065E+001  4.0199447185580112E+002  0.0000000000000000E+000  4.0199447185580112E+002  -1.2432045848067926E+003  5.8856087781191491E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1398778933811311E+003  5.3355207280361284E+001  -1.2959367304590779E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.1749075641308997E+002  -7.3449852302431029E-001
  0.00050000  58  248.85796184203758  2.9570676349657492E+003  8.1951917465983968E+002  3.7765868096255890E+003  -5.4165048984280284E+003  -6.9477863816069856E+001  4.2604967000304055E+002  0.0000000000000000E+000  4.2604967000304055E+002  -1.2833462826154689E+003  4.7800017791450955E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1803548792663919E+003  5.6524902625011961E+001  -1.3737237167296371E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.2443476461788458E+002  -7.3139063310580676E-001
  0.00050000  60  259.22722606878375  3.0670415103395667E+003  8.4691833019067371E+002  3.9139598405302404E+003  -5.6158654044267450E+003  -7.0948073571565899E+001  4.5061131845875155E+002  0.0000000000000000E+000  4.5061131845875155E+002  -1.3222423190093195E+003  6.7438706701605042E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2187170677795389E+003  5.9665868416004322E+001  -1.4508716183022514E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.2914325397384181E+002  -7.1780611195227351E-001
