# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.04000000  40  1103.4324031060760  1.6397373816904397E+004  2.9263124174937604E+002  1.6690005058653773E+004  -1.1312000460840971E+004  -3.6062247900072116E+001  1.6652271805028124E+002  0.0000000000000000E+000  1.6652271805028124E+002  5.5084650679630149E+003  1.3184937705341326E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.0280894683581093E+003  7.5254705306836428E+001  -1.7518520601952002E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.4066488093789749E+003  6.4775572121888692E+000
  0.04000000  42  1159.9242107141408  1.7241408651762504E+004  3.0662281315932967E+002  1.7548031464921834E+004  -1.1893771945682960E+004  -3.7105387829839778E+001  1.8042650949854254E+002  0.0000000000000000E+000  1.8042650949854254E+002  5.7975806409075658E+003  3.7245198433702171E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.1287062079513557E+003  8.1517561674499092E+001  -1.8994662742572976E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.7887238969571590E+003  6.4793870691052327E+000
  0.04000000  44  1215.0954580692935  1.8063026523922963E+004  3.2059257781052776E+002  1.8383619101733490E+004  -1.2464477707250126E+004  -3.8128737907517042E+001  1.9476661197013877E+002  0.0000000000000000E+000  1.9476661197013877E+002  6.0757792685459808E+003  5.2095757198303545E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.2301108779683964E+003  8.8008579128936290E+001  -2.0524735803600439E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.1594378513271386E+003  6.4803965410594015E+000
  0.04000000  46  1269.4756264753955  1.8878064744979409E+004  3.3453581681745658E+002  1.9212600561796866E+004  -1.3032186109049318E+004  -3.9138697764106809E+001  2.0952369532765380E+002  0.0000000000000000E+000  2.0952369532765380E+002  6.3507994503110876E+003  5.8677610955569435E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.3319874765587770E+003  9.4714718941912423E+001  -2.2105777165807240E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.5263238572531463E+003  6.4807752678804631E+000
  0.04000000  48  1323.0184727433366  1.9677199011834527E+004  3.4839547580031365E+002  2.0025594487634840E+004  -1.3591928452668248E+004  -4.0118845627169051E+001  2.2469136341434594E+002  0.0000000000000000E+000  2.2469136341434594E+002  6.6182385527537672E+003  5.7442266709535943E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.4343647912847669E+003  1.0163587588975351E+002  -2.3737675632229866E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.8850542262769413E+003  6.4806232759981190E+000
  0.04000000  50  1375.3271744717347  2.0461585488838726E+004  3.6230502657584708E+002  2.0823890515414572E+004  -1.4144694295184836E+004  -4.1101242102199414E+001  2.4027972565675512E+002  0.0000000000000000E+000  2.4027972565675512E+002  6.8783747037842995E+003  4.9138067728249553E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.5374828043275088E+003  1.0878115659902447E+002  -2.5422487675186062E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.2362104447317979E+003  6.4800633918744417E+000
  0.04000000  52  1429.8203782171843  2.1278712853633577E+004  3.7607081627636700E+002  2.1654783669909943E+004  -1.4713613260168899E+004  -4.2052627388656084E+001  2.5622769470566766E+002  0.0000000000000000E+000  2.5622769470566766E+002  7.1553454770580556E+003  5.3110865636554081E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.6392937735161890E+003  1.1606120476558934E+002  -2.7140475909864273E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.6039249468069793E+003  6.4804486862360564E+000
  0.04000000  54  1483.6653197919443  2.2084622478139354E+004  3.8971869402997731E+002  2.2474341172169330E+004  -1.5276865988007632E+004  -4.2971875043270202E+001  2.7255555712182485E+002  0.0000000000000000E+000  2.7255555712182485E+002  7.4270588662402479E+003  4.9476402251361833E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.7414938637718274E+003  1.2354496328328887E+002  -2.8906574547016908E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.9657330660521311E+003  6.4803763276595712E+000
  0.04000000  56  1536.1831161310026  2.2870049424676839E+004  4.0345422985565386E+002  2.3273503654532495E+004  -1.5830232243131879E+004  -4.3899891368929616E+001  2.8929848208499322E+002  0.0000000000000000E+000  2.8929848208499322E+002  7.6886700021166744E+003  3.8806316855607292E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.8444923405915379E+003  1.3125004269447058E+002  -3.0724895695085070E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0317232852137391E+004  6.4799285632502093E+000
  0.04000000  58  1588.0699857447507  2.3649016983589743E+004  4.1709887661493184E+002  2.4066115860204674E+004  -1.6380441019389878E+004  -4.4805168455285241E+001  3.0640760477175269E+002  0.0000000000000000E+000  3.0640760477175269E+002  7.9472772771312593E+003  2.1680895830809277E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.9478738723851225E+003  1.3915731653562290E+002  -3.2590877196336521E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0665191889671720E+004  6.4791849569206450E+000
  0.04000000  60  1644.0132451487700  2.4486923202273341E+004  4.3059250483189442E+002  2.4917515707105234E+004  -1.6959712325649718E+004  -4.5685523765179148E+001  3.2383312643549760E+002  0.0000000000000000E+000  3.2383312643549760E+002  8.2359509841258277E+003  3.6081012304280193E+000   0.0000000000000000E+000  0.0000000000000000E+000  3.0488122774935900E+003  1.4713076729039233E+002  -3.4474836102793370E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1043813189113329E+004  6.4804072442841969E+000
