# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                    strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.00125000  20  182.72392828970783  1.1634478941114976E+003  2.7585550432925754E+002  1.4393033984407552E+003  -1.8092892045183648E+003  -3.5126261376830868E+001  7.0846607549574614E+001  0.0000000000000000E+000  7.0846607549574614E+001  -3.3426545990486721E+002  -1.5441968952125080E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.4569702320967946E+002  1.0741149469318147E+001  -2.5434098586958520E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.9547557291836597E+001  3.9239352730015276E-001
  0.00125000  22  201.17527881177460  1.2869336610774872E+003  3.0366560142895906E+002  1.5905992625064462E+003  -2.0071101083231986E+003  -3.7488729890086738E+001  8.3176241627861799E+001  0.0000000000000000E+000  8.3176241627861799E+001  -3.7082333407897681E+002  3.2244915223443513E+000   0.0000000000000000E+000  0.0000000000000000E+000  4.9013271706069361E+002  1.2549091266600152E+001  -2.9805352205054078E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.8066067565523127E+001  3.9459248586097040E-001
  0.00125000  24  217.12080051879849  1.4070153574480223E+003  3.3144954219586771E+002  1.7384648996438900E+003  -2.2048481904308546E+003  -3.9753272406017054E+001  9.6281482178741882E+001  0.0000000000000000E+000  9.6281482178741882E+001  -4.0985508101424085E+002  5.2424411440938457E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.3645524487002263E+002  1.4516615032466419E+001  -3.4567487250293333E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.3015500781989672E+001  3.8576307220540024E-001
  0.00125000  26  231.18798167354987  1.5246582967734300E+003  3.5919656110616683E+002  1.8838548578795969E+003  -2.4026653347595156E+003  -4.1932450634506019E+001  1.1013633527321656E+002  0.0000000000000000E+000  1.1013633527321656E+002  -4.5060659224120792E+002  4.8427880055294281E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.8424404393104828E+002  1.6636719120375272E+001  -3.9704340484552169E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.5071700331150694E+001  3.6965840981984349E-001
  0.00125000  28  243.63124611784221  1.6402833997755181E+003  3.8696506218948952E+002  2.0272484619650077E+003  -2.6006942419581756E+003  -4.4040459156134737E+001  1.2472479655263183E+002  0.0000000000000000E+000  1.2472479655263183E+002  -4.9276144259666944E+002  2.2945520448997740E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.3337338664582717E+002  1.8908675571261359E+001  -4.5214404046587170E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.4695163618701287E+001  3.4860718276292546E-001
  0.00125000  30  261.71040442373504  1.7647748002958106E+003  4.1448359247036046E+002  2.1792583927661708E+003  -2.8014221697384764E+003  -4.6084088921103280E+001  1.3998734192284138E+002  0.0000000000000000E+000  1.3998734192284138E+002  -5.2826052397056924E+002  6.0116651878233824E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.7807744607419261E+002  2.1158831444249177E+001  -5.0685445383270931E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0283168335240266E+002  3.5251290935258672E-001
  0.00125000  32  277.75241069639844  1.8865075049205982E+003  4.4196910852668475E+002  2.3284766134472829E+003  -3.0019554109665169E+003  -4.8064330460002104E+001  1.5593990622859516E+002  0.0000000000000000E+000  1.5593990622859516E+002  -5.6560322175064323E+002  7.1407509451473743E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.2439888845871928E+002  2.3559728078852327E+001  -5.6526031372402862E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0793513835965628E+002  3.4845616896582565E-001
  0.00125000  34  291.38637458583196  2.0049919150554242E+003  4.6952264573100888E+002  2.4745145607864333E+003  -3.2022926636234806E+003  -4.9993666584860229E+001  1.7257761110423266E+002  0.0000000000000000E+000  1.7257761110423266E+002  -6.0519415831767458E+002  5.9413248357966495E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.7266459983825962E+002  2.6126222586713048E+001  -6.2771870509606657E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1016645643347574E+002  3.3857120346029163E-001
  0.00125000  36  307.11874404609597  2.1269524286541805E+003  4.9690532628919010E+002  2.6238577549433708E+003  -3.4038582573438716E+003  -5.1870578928977608E+001  1.8985163865952416E+002  0.0000000000000000E+000  1.8985163865952416E+002  -6.4201944266995451E+002  5.4025907482043749E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.1925749900893345E+002  2.8739277920159982E+001  -6.9139402341269033E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1407617466606494E+002  3.3246086128346392E-001
  0.00125000  38  321.19151204370820  2.2466373859237101E+003  5.2425484340241235E+002  2.7708922293261226E+003  -3.6052196492338176E+003  -5.3698186948661352E+001  2.0777118328008925E+002  0.0000000000000000E+000  2.0777118328008925E+002  -6.8025442357626923E+002  3.6348863636615079E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.6721660730695953E+002  3.1498822386957773E+001  -7.5866544110813123E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1650031437048932E+002  3.2433318386091148E-001
  0.00125000  40  336.54495149953499  2.3685740719332202E+003  5.5151223313690173E+002  2.9200863050701219E+003  -3.8075500118393884E+003  -5.5484519290170205E+001  2.2630790381072171E+002  0.0000000000000000E+000  2.2630790381072171E+002  -7.1664032224871596E+002  2.9565960136949343E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.1413888189267186E+002  3.4319660167878659E+001  -8.2749862339104155E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.2073123348641985E+002  3.2062900592724114E-001
  0.00125000  42  354.53043422867046  2.4948296312548741E+003  5.7861277847790961E+002  3.0734424097327837E+003  -4.0113094002159542E+003  -5.7231128476942388E+001  2.4543777646430379E+002  0.0000000000000000E+000  2.4543777646430379E+002  -7.4966034249580889E+002  5.3440510643001744E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.5888996692699311E+002  3.7153370436070880E+001  -8.9673057578268498E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.2919558235328253E+002  3.2580828234504117E-001
  0.00125000  44  371.40978080511218  2.6196603283289587E+003  6.0569631817560037E+002  3.2253566465045592E+003  -4.2150685580129784E+003  -5.8940645418792379E+001  2.6517471763530631E+002  0.0000000000000000E+000  2.6517471763530631E+002  -7.8347783929190439E+002  6.2196199771815373E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0045539102741262E+003  4.0111408194436464E+001  -9.6902354870799329E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.3608165228303722E+002  3.2758413155113231E-001
  0.00125000  46  387.33723447194876  2.7433030188128350E+003  6.3272586963100309E+002  3.3760288884438382E+003  -4.4188193478015264E+003  -6.0612955257027210E+001  2.8550435169822561E+002  0.0000000000000000E+000  2.8550435169822561E+002  -8.1789906291649334E+002  5.6973434656595145E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0510030562969525E+003  4.3190412680302408E+001  -1.0442977822994244E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4157419329647607E+002  3.2670673561866342E-001
  0.00125000  48  402.61518359672056  2.8662239116567880E+003  6.5973424785205975E+002  3.5259581595088475E+003  -4.6227197540887955E+003  -6.2253467016888898E+001  3.0641882651064600E+002  0.0000000000000000E+000  3.0641882651064600E+002  -8.5259623508618608E+002  3.8730858077851735E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0979928432808049E+003  4.6381602913423798E+001  -1.1223433606118681E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4586449685463887E+002  3.2370080317815869E-001
  0.00125000  50  416.96431300755046  2.9879629296709636E+003  6.8669247277637714E+002  3.6746554024473407E+003  -4.8265708734000364E+003  -6.3860873413058833E+001  3.2790763981603277E+002  0.0000000000000000E+000  3.2790763981603277E+002  -8.8786870454972245E+002  8.3919139812928734E-001   0.0000000000000000E+000  0.0000000000000000E+000  1.1457633083041849E+003  4.9695692528795540E+001  -1.2034173127992113E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4897060640146441E+002  3.1901335501376310E-001
  0.00125000  52  436.94275117602797  3.1185725140936252E+003  7.1343795897264476E+002  3.8320104730662697E+003  -5.0329762255219803E+003  -6.5443483492392957E+001  3.4991559192597362E+002  0.0000000000000000E+000  3.4991559192597362E+002  -9.1649364402212848E+002  4.0640104752949355E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1888486634045846E+003  5.2895931862142149E+001  -1.2818331671098863E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.6044980900890329E+002  3.2815663719914284E-001
  0.00125000  54  454.65762413169449  3.2459285463772017E+003  7.4016550188198073E+002  3.9860940482591823E+003  -5.2387581441628818E+003  -6.6994559565916532E+001  3.7248782991547881E+002  0.0000000000000000E+000  3.7248782991547881E+002  -9.4717082555413685E+002  5.6977403702683205E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2338213963762789E+003  5.6259325715497290E+001  -1.3642386184579286E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.6993725306211377E+002  3.3408966070671675E-001
  0.00125000  56  473.44544344706122  3.3750685602956723E+003  7.6670762460944695E+002  4.1417761849051194E+003  -5.4450673091600711E+003  -6.8511771153347354E+001  3.9558248945501782E+002  0.0000000000000000E+000  3.9558248945501782E+002  -9.7622040595328440E+002  5.8560692387577546E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2779124941921236E+003  5.9664404556257409E+001  -1.4477145505753231E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7862989897632119E+002  3.3739056816364754E-001
  0.00125000  58  490.85933710934307  3.5024425852792824E+003  7.9335192245211442E+002  4.2957945077313971E+003  -5.6513688911518329E+003  -7.0013185938632589E+001  4.1923578467222507E+002  0.0000000000000000E+000  4.1923578467222507E+002  -1.0063517846868472E+003  4.6243377335922560E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3231371986751581E+003  6.3201632833961121E+001  -1.5344366461473092E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.8579182594113266E+002  3.3850535716415203E-001
  0.00125000  60  510.22758560530377  3.6329992598661356E+003  8.1984822465441266E+002  4.4528474845205483E+003  -5.8586356826601195E+003  -7.1488742768998378E+001  4.4339574788066170E+002  0.0000000000000000E+000  4.4339574788066170E+002  -1.0338811930279014E+003  6.6406166715360087E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3667631120870049E+003  6.6743039647873331E+001  -1.6213238236620856E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.9719261301230361E+002  3.4581387851121254E-001
