# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.00700000  20  394.24171162087254  2.6557549225898047E+003  2.4049237913427257E+002  2.8962473017240773E+003  -2.4036913652092685E+003  -3.5450920015892684E+001  6.6375802374816629E+001  0.0000000000000000E+000  6.6375802374816629E+001  5.2348081887373178E+002  -1.3261207936750452E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.2770874284908700E+002  1.5033735579465468E+001  -3.5409910987202657E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1138404055213375E+003  2.6888658825528839E+000
  0.00700000  22  433.94635310751926  2.9286529114327759E+003  2.6449511712960827E+002  3.1931480285623843E+003  -2.6590315403624477E+003  -3.7743195113913679E+001  7.7879832261358288E+001  0.0000000000000000E+000  7.7879832261358288E+001  5.7425312534737952E+002  3.4466679367142206E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.9033574374632076E+002  1.7565132107818943E+001  -4.1498558761265137E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.2268905643769215E+003  2.6908660547550602E+000
  0.00700000  24  470.38450267919194  3.1875211825550650E+003  2.8854541818790472E+002  3.4760666007429700E+003  -2.9112523450946442E+003  -3.9954811865190557E+001  9.0108638908880707E+001  0.0000000000000000E+000  9.0108638908880707E+001  6.1496808269201472E+002  5.7140156269067575E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.5464399238470401E+002  2.0294558803220152E+001  -4.8071020575008333E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.3287733969318035E+003  2.6877327054600273E+000
  0.00700000  26  504.09330357741607  3.4345634686129479E+003  3.1250631535756827E+002  3.7470697839705163E+003  -3.1606600810612094E+003  -4.2077811559751346E+001  1.0302859560527126E+002  0.0000000000000000E+000  1.0302859560527126E+002  6.4736048695482805E+002  5.7999608411994359E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.2038844337719718E+002  2.3217794396790335E+001  -5.5117351614172449E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4213084159558193E+003  2.6812419744925649E+000
  0.00700000  28  535.46070629502105  3.6716344315123442E+003  3.3650587491495014E+002  4.0081403064272945E+003  -3.4079438161357525E+003  -4.4139900122521937E+001  1.1663087625120536E+002  0.0000000000000000E+000  1.1663087625120536E+002  6.7268746642022802E+002  3.9544816505597282E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.8741211105592038E+002  2.6331973590422809E+001  -6.2630928555061196E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.5058495001620531E+003  2.6725013533922550E+000
  0.00700000  30  573.23354946661061  3.9375024097020764E+003  3.6025967003384557E+002  4.2977620797359223E+003  -3.6636746498081588E+003  -4.6128626087488385E+001  1.3085563089289440E+002  0.0000000000000000E+000  1.3085563089289440E+002  7.1881443473316835E+002  6.4657381215367877E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.5105178945836781E+002  2.9495919303623122E+001  -7.0281276930718647E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.6120763146859654E+003  2.6723916733529087E+000
  0.00700000  32  608.23764028398659  4.1914496519117329E+003  3.8405322055743142E+002  4.5755028724691647E+003  -3.9166295296883713E+003  -4.8068467802790273E+001  1.4572698083630212E+002  0.0000000000000000E+000  1.4572698083630212E+002  7.5653185581430569E+002  6.7783083601395901E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0161754167920208E+003  3.2847878268514656E+001  -7.8390818390438483E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7089076648445337E+003  2.6691771262980617E+000
  0.00700000  34  640.82579537637832  4.4349192057495848E+003  4.0777978740776791E+002  4.8426989931573526E+003  -4.1669966453845982E+003  -4.9949675372177694E+001  1.6122044147162407E+002  0.0000000000000000E+000  1.6122044147162407E+002  7.8697311387219918E+002  5.1338502279313616E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0826184233968975E+003  3.6385029202631578E+001  -8.6952857848531437E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7975578968511213E+003  2.6637361955697751E+000
  0.00700000  36  675.44236349376763  4.6876978336870789E+003  4.3136838821290894E+002  5.1190662218999878E+003  -4.4203025191956467E+003  -5.1777497334950802E+001  1.7730457418211034E+002  0.0000000000000000E+000  1.7730457418211034E+002  8.2429077955149739E+002  4.9129571927444431E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1479792119463368E+003  4.0026948565371896E+001  -9.5778495025206780E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.8932670542307387E+003  2.6611671603738336E+000
  0.00700000  38  708.30942378935322  4.9330095680222821E+003  4.5494217117223451E+002  5.3879517391945164E+003  -4.6719125422402285E+003  -5.3563582706754133E+001  1.9398644955533351E+002  0.0000000000000000E+000  1.9398644955533351E+002  8.5646206380286640E+002  3.5807726304758489E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2143109522851428E+003  4.3839935744854110E+001  -1.0502304752569964E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.9834416429376358E+003  2.6576666188466307E+000
  0.00700000  40  742.54732922172536  5.1848944236205043E+003  4.7841892816177483E+002  5.6633133517822789E+003  -4.9257080363347459E+003  -5.5307504593866973E+001  2.1123776807268675E+002  0.0000000000000000E+000  2.1123776807268675E+002  8.9353557892635456E+002  2.8815669712275849E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2799019215907915E+003  4.7762097589517296E+001  -1.1454072904151775E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.0782467160363703E+003  2.6556071677478279E+000
  0.00700000  42  780.34232078359764  5.4526306891797094E+003  5.0187076767266484E+002  5.9545014568523738E+003  -5.1844050142933384E+003  -5.7027471089800684E+001  2.2905023112863310E+002  0.0000000000000000E+000  2.2905023112863310E+002  9.4211920259786621E+002  5.4610341570573837E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3435275278460726E+003  5.1742015429642642E+001  -1.2421008994623388E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.1857812840844031E+003  2.6579944006775422E+000
  0.00700000  44  816.89777959426988  5.7151041506019128E+003  5.2506363478480216E+002  6.2401677853867150E+003  -5.4415833841306112E+003  -5.8680609324149437E+001  2.4739581500535405E+002  0.0000000000000000E+000  2.4739581500535405E+002  9.8729960693730504E+002  6.6886955180218592E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4078391152066174E+003  5.5874319723902396E+001  -1.3425307585225576E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.2890255695335891E+003  2.6588819529899941E+000
  0.00700000  46  853.66148418943567  5.9791579109456916E+003  5.4840795723922872E+002  6.5275658681849200E+003  -5.6998557748116555E+003  -6.0331719420310947E+001  2.6630870942402896E+002  0.0000000000000000E+000  2.6630870942402896E+002  1.0336870833769824E+003  6.6478979048706606E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4720356105250062E+003  6.0127208552476986E+001  -1.4459517378711317E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.3919148485722212E+003  2.6585564938272448E+000
  0.00700000  48  887.98046636817230  6.2322883639495494E+003  5.7161809720864926E+002  6.8039064611581989E+003  -5.9551273472907915E+003  -6.1934218664576562E+001  2.8575371765413621E+002  0.0000000000000000E+000  2.8575371765413621E+002  1.0725986128569646E+003  5.4468054644016775E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5375895188113127E+003  6.4559330578004833E+001  -1.5537418011808984E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.4872676235925928E+003  2.6572692904703445E+000
  0.00700000  50  921.45138121965226  6.4819369691128386E+003  5.9482624383098641E+002  7.0767632129438252E+003  -6.2097495305240855E+003  -6.3513009426648871E+001  3.0573248533614600E+002  0.0000000000000000E+000  3.0573248533614600E+002  1.1092331583292366E+003  3.1607273582403650E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.6036228047325658E+003  6.9136184288217194E+001  -1.6650884625134549E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.5795268784569134E+003  2.6552128352903068E+000
  0.00700000  52  960.60413436592216  6.7568464659878355E+003  6.1777125004110542E+002  7.3746177160289408E+003  -6.4715122597601085E+003  -6.5049609543234439E+001  3.2618598207961003E+002  0.0000000000000000E+000  3.2618598207961003E+002  1.1642418288052042E+003  5.3072779971266755E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.6664872356752287E+003  7.3698758922325823E+001  -1.7762278287111849E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.6914304825287659E+003  2.6579295809545895E+000
  0.00700000  54  998.68404946941564  7.0274989928681844E+003  6.4077101960271943E+002  7.6682700124709036E+003  -6.7324793630976947E+003  -6.6573183606364495E+001  3.4716260817653108E+002  0.0000000000000000E+000  3.4716260817653108E+002  1.2163800739433793E+003  6.1072485047739065E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.7299517384118976E+003  7.8403360946949107E+001  -1.8908539063578945E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.7995105091712103E+003  2.6594024204904296E+000
  0.00700000  56  1035.0171478568650  7.2905537992261334E+003  6.6368380295740951E+002  7.9542376021835425E+003  -6.9914373278169242E+003  -6.8062987953727699E+001  3.6864124465183670E+002  0.0000000000000000E+000  3.6864124465183670E+002  1.2633785310647222E+003  5.6628433987225435E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.7943887071471297E+003  8.3267502943387498E+001  -2.0093785001540081E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.9019485265385606E+003  2.6598560180639561E+000
  0.00700000  58  1070.4744017119472  7.5499884826802208E+003  6.8660905004451990E+002  8.2365975327247415E+003  -7.2496800782700966E+003  -6.9536281283380319E+001  3.9062333244180843E+002  0.0000000000000000E+000  3.9062333244180843E+002  1.3080045056130755E+003  4.0563319037732981E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.8593142517072536E+003  8.8270258203391279E+001  -2.1313077479632230E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.0011386786311705E+003  2.6594654465159921E+000
  0.00700000  60  1110.1963983098894  7.8284603174347822E+003  7.0915369438969901E+002  8.5376140118244803E+003  -7.5130750808643197E+003  -7.0952581038208351E+001  4.1303056293224017E+002  0.0000000000000000E+000  4.1303056293224017E+002  1.3666169128541926E+003  6.1326717416623069E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.9218641037491948E+003  9.3274912048717439E+001  -2.2533948946303508E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.1156085309307314E+003  2.6624663478969910E+000
