# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                    strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                       e/a_t
  0.00025000  20  52.428601775663452  9.0072526742599757E+002  2.8866825948140473E+002  1.1893935269074022E+003  -1.6839656065007971E+003  -3.4430196078581133E+001  7.2489241110184764E+001  0.0000000000000000E+000  7.2489241110184764E+001  -4.5651303456179227E+002  -1.6202753519564794E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.6557587998904773E+002  8.8510766544690824E+000  -2.0991981926969906E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.2034519519736418E+002  -1.6615700460652181E+000
  0.00025000  22  55.033051528473685  9.9363565287862184E+002  3.1829654261585534E+002  1.3119321954944771E+003  -1.8663509209141575E+003  -3.6754638956276807E+001  8.5172603147133941E+001  0.0000000000000000E+000  8.5172603147133941E+001  -5.0600076122882382E+002  3.0902548213807677E+000   0.0000000000000000E+000  0.0000000000000000E+000  4.0679615402106441E+002  1.0460603726814384E+001  -2.4882595571782296E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.2774789023145900E+002  -1.6583487953450811E+000
  0.00025000  24  59.506217124453798  1.0900161400106379E+003  3.4755547014769820E+002  1.4375716101583362E+003  -2.0521433502862724E+003  -3.9005225900113516E+001  9.8606889730576910E+001  0.0000000000000000E+000  9.8606889730576910E+001  -5.5497007629747077E+002  4.9688064299432426E+000   0.0000000000000000E+000  0.0000000000000000E+000  4.4473932222619538E+002  1.2087273617416539E+001  -2.8826409355642959E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.4077731537963831E+002  -1.6858303515858284E+000
  0.00025000  26  63.219602809874814  1.1850769612972535E+003  3.7692747439727412E+002  1.5620044356945277E+003  -2.2372846065232870E+003  -4.1162928922506190E+001  1.1283282600447869E+002  0.0000000000000000E+000  1.1283282600447869E+002  -6.0361027374678645E+002  4.3444750529290559E+000   0.0000000000000000E+000  0.0000000000000000E+000  4.8409217447134176E+002  1.3844960566678941E+001  -3.3092257194629120E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.5476183885052313E+002  -1.7346169896787407E+000
  0.00025000  28  66.439245508488739  1.2784509471987139E+003  4.0648356714550539E+002  1.6849345143442192E+003  -2.4213851780938376E+003  -4.3236913615976860E+001  1.2784072452534055E+002  0.0000000000000000E+000  1.2784072452534055E+002  -6.5184685284025556E+002  1.4857155698953193E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.2441671876492808E+002  1.5724132255448490E+001  -3.7657751463554028E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.6978364171357987E+002  -1.7978081124643144E+000
  0.00025000  30  71.705861615939639  1.3782465803771377E+003  4.3530362983957912E+002  1.8135502102167168E+003  -2.6113713592350759E+003  -4.5277937207855636E+001  1.4346782929082491E+002  0.0000000000000000E+000  1.4346782929082491E+002  -6.9963125693538825E+002  5.7460370868684549E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.6088863546801838E+002  1.7578906727145370E+001  -4.2174934293636554E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.8106290194702342E+002  -1.7802602432890680E+000
  0.00025000  32  76.316152017251099  1.4763170386337649E+003  4.6429113947118969E+002  1.9406081781049547E+003  -2.8002021597704193E+003  -4.7247306071621004E+001  1.5983306360566132E+002  0.0000000000000000E+000  1.5983306360566132E+002  -7.4700822413142248E+002  7.2597707925704071E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.9860252849771518E+002  1.9554376709559307E+001  -4.6988954389969464E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.9361547852157025E+002  -1.7875020799253645E+000
  0.00025000  34  80.520487652463444  1.5733670433493310E+003  4.9333926142124352E+002  2.0667063047705747E+003  -2.9884245486432869E+003  -4.9154228652378897E+001  1.7690803298047337E+002  0.0000000000000000E+000  1.7690803298047337E+002  -7.9396443954462222E+002  6.3134043484483300E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.3708789904599632E+002  2.1637974234490013E+001  -5.2069969695237326E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.0759479361094247E+002  -1.8127306114787651E+000
  0.00025000  36  84.662438192028930  1.6703322252547991E+003  5.2240846285620717E+002  2.1927406881110064E+003  -3.1768778341119323E+003  -5.1010594556131807E+001  1.9466666802312895E+002  0.0000000000000000E+000  1.9466666802312895E+002  -8.4048107253392573E+002  5.5860923372301841E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.7569905113437528E+002  2.3808730434214130E+001  -5.7367823137944512E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.2091936976606397E+002  -1.8308868667633589E+000
  0.00025000  38  88.394028368661125  1.7650888155175353E+003  5.5166289227915297E+002  2.3167517077966882E+003  -3.3636195556684879E+003  -5.2808097690734250E+001  2.1313371850839781E+002  0.0000000000000000E+000  2.1313371850839781E+002  -8.8654222705413440E+002  3.5962531321442839E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.1510948257256086E+002  2.6089471194896763E+001  -6.2937189606025385E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.3441324376056826E+002  -1.8546227759712475E+000
