# rho_B           Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                    strut_p                  pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                       e/a_t
  0.000412435199  20  80.470455656663503  9.4114284290259639E+002  2.8554051362307501E+002  1.2266833565256713E+003  -1.7116777092181226E+003  -3.4636924058041402E+001  7.2073371071323734E+001  0.0000000000000000E+000  7.2073371071323734E+001  -4.4755790567916887E+002  1.3694478957211231E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.8791295872741591E+002  9.3780592968374119E+000  -2.2232715621354036E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -8.6777015380698600E+001  -8.6369572415930151E-001
  0.000412435199  22  88.399162736432359  1.0421660208607643E+003  3.1439288383453930E+002  1.3565589046953037E+003  -1.9000826690432148E+003  -3.6991033091484468E+001  8.4625274434717582E+001  0.0000000000000000E+000  8.4625274434717582E+001  -4.9588952300467759E+002  6.2772569331086743E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.2686056325311495E+002  1.0963478273878522E+001  -2.6069862518299633E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -9.5069633062978042E+001  -8.6114451145370108E-001
  0.000412435199  24  95.105694982835018  1.1424480001260570E+003  3.4327648091493899E+002  1.4857244810409959E+003  -2.0888348637387053E+003  -3.9248846524305662E+001  9.7972732553926406E+001  0.0000000000000000E+000  9.7972732553926406E+001  -5.4438649666808874E+002  8.3649273509978457E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.6743679821384654E+002  1.2688526532789751E+001  -3.0249677429323448E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.0492215399985054E+002  -8.8091634923291984E-001
  0.000412435199  26  100.76899820914547  1.2420459207172901E+003  3.7213852202619228E+002  1.6141844427434824E+003  -2.2777876130958953E+003  -4.1419676587373310E+001  1.1208845990322459E+002  0.0000000000000000E+000  1.1208845990322459E+002  -5.9293438703656375E+002  7.9690075957997806E+000  0.0000000000000000E+000  0.0000000000000000E+000  5.0946058317717848E+002  1.4552167628212597E+001  -3.4770053641626660E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.1606360027705142E+002  -9.1554244114739236E-001
  0.000412435199  28  105.57850970128558  1.3410861921874634E+003  4.0099106465082809E+002  1.7420772568382915E+003  -2.4669328449591562E+003  -4.3513712381003820E+001  1.2695154577698223E+002  0.0000000000000000E+000  1.2695154577698223E+002  -6.4141775472488484E+002  5.3668813621688969E+000  0.0000000000000000E+000  0.0000000000000000E+000  5.5274980089037911E+002  1.6552304187959383E+001  -3.9626263998272869E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.2828063628268836E+002  -9.6033887911828542E-001
  0.000412435199  30  113.67004825238436  1.4439462716630285E+003  4.2956778831079077E+002  1.8735140599738193E+003  -2.6586537693020132E+003  -4.5552018965753916E+001  1.4249521575903830E+002  0.0000000000000000E+000  1.4249521575903830E+002  -6.8819651253491156E+002  9.6288729717930437E+000  0.0000000000000000E+000  0.0000000000000000E+000  5.9145589540571837E+002  1.8512756986397246E+001  -4.4398771902099597E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.3646804907313066E+002  -9.4987125522435845E-001
  0.000412435199  32  120.76120473450503  1.5461294643238825E+003  4.5816429261826545E+002  2.0042937569421479E+003  -2.8504666768760540E+003  -4.7528037206234870E+001  1.5874854195948259E+002  0.0000000000000000E+000  1.5874854195948259E+002  -7.3495241518065859E+002  1.1190180097490156E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.3157264512677978E+002  2.0604222624622949E+001  -4.9493051879827213E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.4611339521161369E+002  -9.5648234422044964E-001
  0.000412435199  34  126.75946020490073  1.6474632795298894E+003  4.8674097408097879E+002  2.1342042536108684E+003  -3.0421620746617759E+003  -4.9444589907770627E+001  1.7569407980221109E+002  0.0000000000000000E+000  1.7569407980221109E+002  -7.8170833115646712E+002  1.0322399306463012E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.7324884301021530E+002  2.2835165782883998E+001  -5.4929597275886735E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.5683118233280734E+002  -9.7555614209597918E-001
  0.000412435199  36  133.02765460462365  1.7493863076509051E+003  5.1523938437728600E+002  2.2646256920281912E+003  -3.2345383480239007E+003  -5.1311358101755239E+001  1.9330194002582979E+002  0.0000000000000000E+000  1.9330194002582979E+002  -8.2792207407163619E+002  9.8086818344215772E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.1456003032379590E+002  2.5143515832733108E+001  -6.0560192013846127E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.6713438609454374E+002  -9.8879125099580834E-001
  0.000412435199  38  138.86345717647083  1.8511185482247699E+003  5.4369306665843806E+002  2.3948116148832078E+003  -3.4271078691848743E+003  -5.3129637252841512E+001  2.1156612826385734E+002  0.0000000000000000E+000  2.1156612826385734E+002  -8.7385976329064772E+002  8.0371896210558589E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.5651646216996539E+002  2.7562122479509462E+001  -6.6463249702702825E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.7793627272282910E+002  -1.0060657840955987E+000
