# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                      e/a_t
  0.00500000  40  672.86432612088061  4.3018346240370183E+003  4.9966399669074247E+002  4.8014986207277607E+003  -4.5545923127738542E+003  -5.7377748680956145E+001  2.1571931649594455E+002  0.0000000000000000E+000  2.1571931649594455E+002  4.0524787576889287E+002  2.9890638281992779E+000   -1.4282863246189191E+001  -5.8354047198178670E-006  1.1786729207842432E+003  4.4042001381895190E+001  -1.0581051497783348E+002  0.0000000000000000E+000  -3.4839175268703656E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.4795647577037996E+003  2.0755208298241636E+000
  0.00500000  42  707.24688631692459  4.5252727437835856E+003  5.2407995275431199E+002  5.0493526965378978E+003  -4.7948703807110851E+003  -5.9153821796240585E+001  2.3391164955227043E+002  0.0000000000000000E+000  2.3391164955227043E+002  4.2924014358284120E+002  7.1448104016317302E+000   -1.5012160637995475E+001  -3.1789228735066590E+000  1.2371924235308643E+003  4.7709173799887253E+001  -1.1473630924238812E+002  0.0000000000000000E+000  -3.4512904345087094E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.5555007525613314E+003  2.0760857081523270E+000
  0.00500000  44  737.98694310082192  4.7359763587242915E+003  5.4851415070251062E+002  5.2844905094268024E+003  -5.0322170239466141E+003  -6.0894160467623237E+001  2.5268832504309955E+002  0.0000000000000000E+000  2.5268832504309955E+002  4.4406765005566785E+002  8.9952185452557387E+000   -1.5648147738951508E+001  -4.6527062255764466E+000  1.2977553079544396E+003  5.1571838202060810E+001  -1.2413809263137858E+002  0.0000000000000000E+000  -3.4679966224365458E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.6235279761615154E+003  2.0761573968521119E+000
  0.00500000  46  770.35407487073758  4.9528881318982894E+003  5.7285991110981263E+002  5.5257480430081023E+003  -5.2714767673393908E+003  -6.2600129796221808E+001  2.7201464880817815E+002  0.0000000000000000E+000  2.7201464880817815E+002  4.6368579468067378E+002  8.6759987720149638E+000   -1.6326211996601696E+001  -4.4204065642248986E+000  1.3574073987129520E+003  5.5516381337905464E+001  -1.3374659805540168E+002  0.0000000000000000E+000  -3.4827962098257046E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.6948045788873164E+003  2.0759824212572235E+000
  0.00500000  48  802.69787929931749  5.1696987053273288E+003  5.9709354461407418E+002  5.7667922499414026E+003  -5.5108893772876709E+003  -6.4265945983640961E+001  2.9188072539105627E+002  0.0000000000000000E+000  2.9188072539105627E+002  4.8351765206114499E+002  6.5845937543681430E+000   -1.7001652798141826E+001  -2.9606869268921359E+000  1.4170738323939729E+003  5.9576215533706502E+001  -1.4364069838283362E+002  0.0000000000000000E+000  -3.4956655454315388E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.7655967916353241E+003  2.0754686647260230E+000
  0.00500000  50  834.19430506426261  5.3839195858178646E+003  6.2136807315246961E+002  6.0052876589703337E+003  -5.7500521236524519E+003  -6.5912494400762185E+001  3.1230085195894026E+002  0.0000000000000000E+000  3.1230085195894026E+002  5.0162389287606123E+002  2.4885527514238674E+000   -1.7656093071832455E+001  -2.3209945516367271E-006  1.4772209466234610E+003  6.3769561912254353E+001  -1.5386365258858496E+002  0.0000000000000000E+000  -3.4275139814610199E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.8344660561817877E+003  2.0747318159302615E+000
  0.00500000  52  869.14440029868956  5.6107875184323939E+003  6.4541960599249433E+002  6.2562071244248882E+003  -5.9925780894329564E+003  -6.7516914091300478E+001  3.3321735300092530E+002  0.0000000000000000E+000  3.3321735300092530E+002  5.2932947390155562E+002  6.3779028927974650E+000   -1.8398976493790354E+001  -2.4782070750874996E+000  1.5354146672517641E+003  6.7990451920607100E+001  -1.6416325372578635E+002  0.0000000000000000E+000  -3.3618852562314004E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.9133902226720591E+003  2.0771114188531317E+000
  0.00500000  54  912.71335372104363  5.8686045278324927E+003  6.6928159104248675E+002  6.5378861188749797E+003  -6.2433121865419389E+003  -6.9097916912478397E+001  3.5461332347930897E+002  0.0000000000000000E+000  3.5461332347930897E+002  5.8008933889986872E+002  7.7509590534086783E+000   -1.9441263629667432E+001  -3.0785045362160299E+000  1.5887794520311902E+003  7.2102738706702766E+001  -1.7421516520245373E+002  0.0000000000000000E+000  -3.3767254938199329E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.0097410333228324E+003  2.0788675654110529E+000
  0.00500000  56  937.90660903383855  6.0608683581425903E+003  6.9345993478750540E+002  6.7543282929300958E+003  -6.4775114558852820E+003  -7.0655457158466973E+001  3.7662161812066842E+002  0.0000000000000000E+000  3.7662161812066842E+002  5.8278299800701632E+002  7.2717960592690360E+000   -1.9852373819310294E+001  -2.5370968851417799E+000  1.6524484731622010E+003  7.6781203290051778E+001  -1.8562471733036230E+002  0.0000000000000000E+000  -3.3882375745489810E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.0674590744837237E+003  2.0801341450914252E+000
  0.00500000  58  979.83056068171663  6.3134251072903480E+003  7.1726956627941865E+002  7.0306946735697666E+003  -6.7274107577429777E+003  -7.2189459674189663E+001  3.9904416649355522E+002  0.0000000000000000E+000  3.9904416649355522E+002  6.3013862264615284E+002  4.2581743147629822E+000   -2.0858991874358413E+001  -3.8233682959367240E-006  1.7067405766900154E+003  8.1137210500549841E+001  -1.9627695401363749E+002  0.0000000000000000E+000  -3.3485661020417808E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.1597627404401169E+003  2.0809646385365523E+000
  0.00500000  60  1013.4008721503948  6.5361879108042831E+003  7.4114075799768159E+002  7.2773286688019643E+003  -6.9698130303211265E+003  -7.3693946308970297E+001  4.2200380104678970E+002  0.0000000000000000E+000  4.2200380104678970E+002  6.5582549321865645E+002  8.0787990789594915E+000   -2.1567596980345453E+001  -2.6565425757700254E+000  1.7657146681817251E+003  8.5811979404721754E+001  -2.0769820401798910E+002  0.0000000000000000E+000  -3.2944220022511892E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.2365680163099573E+003  2.0835580071286763E+000
