# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                      e/a_t
  0.04000000  20  567.12319606622532  8.3888890763128038E+003  1.4852807151536845E+002  8.5374171478281714E+003  -5.7268717430468869E+003  -2.4322279874236493E+001  5.2780051714341496E+001  0.0000000000000000E+000  5.2780051714341496E+001  2.8390031766213883E+003  -1.1651470028809854E+000  -1.7326011957017451E+000  -2.2642515091201756E-007  1.0050068036055287E+003  2.3930078025608726E+001  -5.4747015033898350E+001  0.0000000000000000E+000  -5.7837717612090955E+001  0.0000000000000000E+000  0.0000000000000000E+000  3.7946484347935912E+003  6.4631213010541648E+000
  0.04000000  22  624.11485166771115  9.2374603859264262E+003  1.6325974121745125E+002  9.4007201271438771E+003  -6.3104616243054770E+003  -2.5820652709899932E+001  6.1869887968993439E+001  0.0000000000000000E+000  6.1869887968993439E+001  3.1263077380974973E+003  3.5083705515808106E+000   -1.9076312867604741E+000  -1.7715753142909187E+000  1.1053465363985054E+003  2.7960973134574211E+001  -6.4166612717599108E+001  0.0000000000000000E+000  -5.6586016067951789E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.1780662529483170E+003  6.4652077953201772E+000
  0.04000000  24  680.50583501240260  1.0076268364075297E+004  1.7791542011575515E+002  1.0254183784191051E+004  -6.8894114148170183E+003  -2.7249009683251721E+001  7.1512013059825094E+001  0.0000000000000000E+000  7.1512013059825094E+001  3.4090353727506113E+003  6.1147870494319250E+000   -2.0815601998369213E+000  -2.4908390951938872E+000  1.2060323656487458E+003  3.2245553476465624E+001  -7.4192962096518343E+001  0.0000000000000000E+000  -5.7012196513358042E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.5558864855942275E+003  6.4656037633126262E+000
  0.04000000  26  736.00528580459820  1.0901263855458246E+004  1.9261442592196880E+002  1.1093878281380215E+004  -7.4618916513248250E+003  -2.8643196194228743E+001  8.1702401395502747E+001  0.0000000000000000E+000  8.1702401395502747E+001  3.6850458352566625E+003  6.9798731310575022E+000   -2.2548827132122793E+000  -2.3621102612012153E+000  1.3072328435128254E+003  3.6782959478283829E+001  -8.4823655440184595E+001  0.0000000000000000E+000  -5.7358863427135589E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.9262599449642212E+003  6.4648632191424165E+000
  0.04000000  28  789.14924163547255  1.1695397640547029E+004  2.0724785758436883E+002  1.1902645498131398E+004  -8.0193435744726012E+003  -2.9984966615976514E+001  9.2416651374235059E+001  0.0000000000000000E+000  9.2416651374235059E+001  3.9457336084170543E+003  6.7519405808502597E+000   -2.4231247802825253E+000  -1.8324945406358888E+000  1.4098001708512195E+003  4.1593880615441662E+001  -9.6100120524927192E+001  0.0000000000000000E+000  -5.7544618960372631E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.2816182566187153E+003  6.4634683452320809E+000
  0.04000000  30  842.56836898981851  1.2495368704292889E+004  2.2172629553580393E+002  1.2717094999828692E+004  -8.5798017012405599E+003  -3.1263222371946352E+001  1.0361982110141437E+002  0.0000000000000000E+000  1.0361982110141437E+002  4.2096498973176003E+003  6.8673757883525468E+000   -2.5928349196288192E+000  -2.0108941644491938E+000  1.5122168027344048E+003  4.6631666992381383E+001  -1.0791986184370911E+002  0.0000000000000000E+000  -5.7702537832704948E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.6393718619297024E+003  6.4619334332592890E+000
  0.04000000  32  895.67102359141666  1.3289389018398035E+004  2.3620859562404169E+002  1.3525597614022077E+004  -9.1375342926930080E+003  -3.2515403789949893E+001  1.1532071971330757E+002  0.0000000000000000E+000  1.1532071971330757E+002  4.4708686372524280E+003  5.7686812116280635E+000   -2.7613004135880259E+000  -1.5395109638749453E+000  1.6148256459660304E+003  5.1901325785904511E+001  -1.2029404885502053E+002  0.0000000000000000E+000  -5.7932128200775566E+001  0.0000000000000000E+000  0.0000000000000000E+000  5.9937344540024314E+003  6.4600781250425738E+000
  0.04000000  34  948.11417673290532  1.4072508760476841E+004  2.5066449582181039E+002  1.4323173256298653E+004  -9.6900107258609132E+003  -3.3737350666964481E+001  1.2750564962280851E+002  0.0000000000000000E+000  1.2750564962280851E+002  4.7269308293935865E+003  3.0129983796255146E+000   -2.9279545167249479E+000  -5.4946894385696348E-006  1.7178296725989612E+003  5.7405450642933346E+001  -1.3322664664985831E+002  0.0000000000000000E+000  -5.7878883327220706E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.3424246823538306E+003  6.4579300784232290E+000
  0.04000000  36  1001.2035269347084  1.4866700967155366E+004  2.6500238595925788E+002  1.5131703353114624E+004  -1.0248092691693921E+004  -3.4915925866528184E+001  1.4014217689587494E+002  0.0000000000000000E+000  1.4014217689587494E+002  4.9888369124500505E+003  3.4263335141345124E+000   -3.0967805035281835E+000  -9.2256935635893422E-001  1.8204605855011405E+003  6.3114661886700773E+001  -1.4665180405512433E+002  0.0000000000000000E+000  -5.7676942570355934E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.6970029914370134E+003  6.4567877157556426E+000
  0.04000000  38  1054.7601521647293  1.5669633639768208E+004  2.7926435848007674E+002  1.5948897998248285E+004  -1.0810680235887157E+004  -3.6063239911492126E+001  1.5322424042432493E+002  0.0000000000000000E+000  1.5322424042432493E+002  5.2553787628739619E+003  2.7235406837789924E+000   -3.2674660188230558E+000  -7.6528470229534518E-001  1.9228194980077665E+003  6.9027031514720022E+001  -1.6056455099569473E+002  0.0000000000000000E+000  -5.7725433053964657E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.0556224973724693E+003  6.4558221562556843E+000
