# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                    strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                       e/a_t
  0.00025000  20  52.428601775663452  9.0377532460454381E+002  2.8915138058207390E+002  1.1929267051866177E+003  -1.6866689979499199E+003  -3.5473706647004093E+001  7.2545186872483171E+001  0.0000000000000000E+000  7.2545186872483171E+001  -4.5667081253782408E+002  -1.5696273316439147E+000  -2.6899888927578103E-001  -1.2284222399220759E-006  3.6557587998913874E+002  8.8510766544723101E+000  -2.0992066663583806E+001  0.0000000000000000E+000  -2.6334344281316724E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.2072141000730402E+002  -1.6667643312037714E+000
  0.00025000  22  54.520223877771841  9.9587756338914971E+002  3.1893116358515437E+002  1.3148087269743041E+003  -1.8684122951533666E+003  -3.7858571723375192E+001  8.5252765624112811E+001  0.0000000000000000E+000  8.5252765624112811E+001  -5.0620937427832513E+002  4.6294074258177034E+000   -2.8222892245474202E-001  -3.7486149288523110E+000  4.0772719656327797E+002  1.0483939170146703E+001  -2.4937881208527578E+001  0.0000000000000000E+000  -2.4861056994640588E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.2954910217903225E+002  -1.6930047457687787E+000
  0.00025000  24  58.718331450608723  1.0918520917264070E+003  3.4830284008278886E+002  1.4401549318091959E+003  -2.0539013162362107E+003  -4.0170554032698746E+001  9.8707974297944801E+001  0.0000000000000000E+000  9.8707974297944801E+001  -5.5520896416176902E+002  6.8838028694559625E+000   -2.9653386493308137E-001  -4.6932658518310193E+000  4.4618454475790179E+002  1.2125558509926535E+001  -2.8917303525277653E+001  0.0000000000000000E+000  -2.5358086132932009E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.4269839326660778E+002  -1.7251099835987482E+000
  0.00025000  26  62.647471570935473  1.1873794351702816E+003  3.7770391840042981E+002  1.5650833535707113E+003  -2.2394779120209942E+003  -4.2392562410951385E+001  1.1294323607796055E+002  0.0000000000000000E+000  1.1294323607796055E+002  -6.0384388478327685E+002  5.8984450215625657E+000   -3.1072302559999337E-001  -3.6095656371741121E+000  4.8515905263517300E+002  1.3874703344966084E+001  -3.3163082578362292E+001  0.0000000000000000E+000  -2.5773522351340844E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.5633597302277019E+002  -1.7635678653377980E+000
  0.00025000  28  66.363595114725712  1.2821272703030356E+003  4.0718906648456004E+002  1.6893163367875957E+003  -2.4248045053802357E+003  -4.4533617560342385E+001  1.2794506090186390E+002  0.0000000000000000E+000  1.2794506090186390E+002  -6.5207672525111843E+002  1.3410617930503577E+000   -3.2437662090652303E-001  -3.2780359616817702E-006  5.2456052973609007E+002  1.5728335963949899E+001  -3.7667924622929554E+001  0.0000000000000000E+000  -2.4979990038928847E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.7034470627994307E+002  -1.8051951716059678E+000
  0.00025000  30  70.926804839189160  1.3798815409001747E+003  4.3630203437982237E+002  1.8161835752799971E+003  -2.6130771778541266E+003  -4.6621280483480554E+001  1.4362519365335584E+002  0.0000000000000000E+000  1.4362519365335584E+002  -6.9988968940425468E+002  8.9023310634813697E+000   -3.3813310941593244E-001  -5.3875738279213898E+000  5.6236627812140625E+002  1.7624051069919517E+001  -4.2282829308786269E+001  0.0000000000000000E+000  -2.4312832145687302E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.8247585539560291E+002  -1.8080019047819251E+000
  0.00025000  32  75.574123449774916  1.4783038600143789E+003  4.6531959354461611E+002  1.9436234535589949E+003  -2.8022620183658141E+003  -4.8648711636134166E+001  1.6000286195399974E+002  0.0000000000000000E+000  1.6000286195399974E+002  -7.4728441448895376E+002  1.1562109782778634E+001   -3.5150525467908011E-001  -6.7409099580767800E+000  6.0001212193600497E+002  1.9599262836183922E+001  -4.7096426854633769E+001  0.0000000000000000E+000  -2.4635555799251147E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.9533473800139956E+002  -1.8158152884259182E+000
  0.00025000  34  79.937456226886070  1.5758870019539888E+003  4.9438442380384839E+002  2.0702714257578373E+003  -2.9909966635342071E+003  -5.0612666738198612E+001  1.7708755509369064E+002  0.0000000000000000E+000  1.7708755509369064E+002  -7.9425034942087871E+002  1.1110727679971887E+001   -3.6476759005532861E-001  -6.0449549919464545E+000  6.3820143817733856E+002  2.1674841665430584E+001  -5.2158435649183133E+001  0.0000000000000000E+000  -2.4907716358523373E+001  0.0000000000000000E+000  0.0000000000000000E+000  -2.0843116212934061E+002  -1.8293463773382634E+000
  0.00025000  36  84.325064770498756  1.6737751026204071E+003  5.2339492076197041E+002  2.1971700233823776E+003  -3.1802689531622946E+003  -5.2525408890557429E+001  1.9484499848367119E+002  0.0000000000000000E+000  1.9484499848367119E+002  -8.4077934018680219E+002  8.6318876217703746E+000   -3.7759458157184672E-001  -4.1972801710390462E+000  6.7634664723256071E+002  2.3830974573194904E+001  -5.7421382298513635E+001  0.0000000000000000E+000  -2.5036368357161109E+001  0.0000000000000000E+000  0.0000000000000000E+000  -2.2213043581041447E+002  -1.8460861519794374E+000
  0.00025000  38  88.221997774658576  1.7690349463187015E+003  5.5269566483406732E+002  2.3217306111527687E+003  -3.3675284345180621E+003  -5.4377842439620899E+001  2.1332427452798947E+002  0.0000000000000000E+000  2.1332427452798947E+002  -8.8685139127692537E+002  5.6061451502503132E+000   -3.9031264747075589E-001  -2.1443535427830840E+000  7.1544277014746979E+002  2.6101325037209087E+001  -6.2965922909163233E+001  0.0000000000000000E+000  -2.4829486814909608E+001  0.0000000000000000E+000  0.0000000000000000E+000  -2.3493077404142383E+002  -1.8612506392073709E+000
  0.00025000  40  92.966016817876067  1.8692725311461704E+003  5.8137429710171318E+002  2.4506468282478836E+003  -3.5592877087045672E+003  -5.6206487967264884E+001  2.3234552112913929E+002  0.0000000000000000E+000  2.3234552112913929E+002  -9.3250184729480816E+002  3.9758761094449255E+000   -4.0303615528860226E-001  -1.0087426696217714E+000  7.5290237210685837E+002  2.8392735696387664E+001  -6.8568302421081469E+001  0.0000000000000000E+000  -2.4281472857905577E+001  0.0000000000000000E+000  0.0000000000000000E+000  -2.4850466462811721E+002  -1.8689331991435296E+000
  0.00025000  42  96.545085845429028  1.9607652299212421E+003  6.1100335054780032E+002  2.5717685804690423E+003  -3.7436581213177983E+003  -5.7954598768058233E+001  2.5220110720610973E+002  0.0000000000000000E+000  2.5220110720610973E+002  -9.7764303241070763E+002  7.9074176681742756E+000   -4.1538588093533535E-001  -4.5254639615758512E+000  7.9262942052679750E+002  3.0846138188300554E+001  -7.4567086212814601E+001  0.0000000000000000E+000  -2.4005969246973457E+001  0.0000000000000000E+000  0.0000000000000000E+000  -2.5862639808276703E+002  -1.8667309381892037E+000
