# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                      e/a_t
  0.02000000  20  497.64546092815891  5.1987389076353165E+003  1.9507828213378832E+002  5.3938171897691045E+003  -3.7262318772690760E+003  -3.3122358364094580E+001  6.0112722096596727E+001  0.0000000000000000E+000  6.0112722096596727E+001  1.6945756762325300E+003  -1.1394009854600426E+000  -6.5609736008033073E+000  -4.1312624108946205E-007  8.3013617360049932E+002  1.9806967944559556E+001  -4.6156008227784099E+001  0.0000000000000000E+000  -4.8846585886295976E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.4750155745503716E+003  4.7812948462675289E+000
  0.02000000  22  546.10603428016634  5.7128670699359809E+003  2.1445447755964938E+002  5.9273215474956305E+003  -4.1061760123335389E+003  -3.5176517057781560E+001  7.0493726425264242E+001  0.0000000000000000E+000  7.0493726425264242E+001  1.8564627445295766E+003  4.3885392073505045E+000   -7.2035546428513619E+000  -2.4059540271416244E+000  9.1385638460158691E+002  2.3164430575498809E+001  -5.4143479705202900E+001  0.0000000000000000E+000  -4.7459319782060078E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.7169075645387907E+003  4.7817630279444066E+000
  0.02000000  24  593.40438529340952  6.2163991535772793E+003  2.3376827630784121E+002  6.4501674298851203E+003  -4.4823390136759563E+003  -3.7148651770477350E+001  8.1512897489965852E+001  0.0000000000000000E+000  8.1512897489965852E+001  2.0121926619286546E+003  7.1287057217393794E+000   -7.8311996950626064E+000  -3.1517002745291332E+000  9.9821155126739961E+002  2.6743498769389127E+001  -6.2670223007930339E+001  0.0000000000000000E+000  -4.7953149428031153E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.9518470627096417E+003  4.7804654323523508E+000
  0.02000000  26  639.43754256792454  6.7084282493887877E+003  2.5307502040711515E+002  6.9615032697959032E+003  -4.8543954057990995E+003  -3.9059471214699080E+001  9.3156027037588103E+001  0.0000000000000000E+000  9.3156027037588103E+001  2.1612044198196900E+003  7.5144435518434420E+000   -8.4418613274391756E+000  -2.5901535749140505E+000  1.0832661717313786E+003  3.0542722898939996E+001  -7.1732216907931758E+001  0.0000000000000000E+000  -4.8364573368146182E+001  0.0000000000000000E+000  0.0000000000000000E+000  3.1794226081915531E+003  4.7779429394861062E+000
  0.02000000  28  684.89353950598024  7.1963064537588352E+003  2.7228327455529154E+002  7.4685897283141267E+003  -5.2251647850459158E+003  -4.0899988932761481E+001  1.0539336456093031E+002  0.0000000000000000E+000  1.0539336456093031E+002  2.3079183188963780E+003  5.0920155423932556E+000   -9.0471137947739315E+000  -4.5159275455935101E-002  1.1686508182216116E+003  3.4548815511975477E+001  -8.1298231506751733E+001  0.0000000000000000E+000  -4.8359483405977144E+001  0.0000000000000000E+000  0.0000000000000000E+000  3.4039138595953668E+003  4.7747856740936490E+000
  0.02000000  30  730.50288652101153  7.6865905631808655E+003  2.9143063188032659E+002  7.9780211950611920E+003  -5.5972923037240025E+003  -4.2686320163984746E+001  1.1820945010727479E+002  0.0000000000000000E+000  1.1820945010727479E+002  2.4562520212804825E+003  7.7785065425189259E+000   -9.6552371540811492E+000  -2.3000520541469966E+000  1.2539626285932093E+003  3.8745908932425500E+001  -9.1331603182813865E+001  0.0000000000000000E+000  -4.8341386326470989E+001  0.0000000000000000E+000  0.0000000000000000E+000  3.6299818829575875E+003  4.7726175478678652E+000
  0.02000000  32  775.29238890389161  8.1691580108025992E+003  3.1046967149626448E+002  8.4796276822988639E+003  -5.9665621124119507E+003  -4.4409730614292634E+001  1.3158641179945269E+002  0.0000000000000000E+000  1.3158641179945269E+002  2.6002422510720749E+003  7.2952551412743105E+000   -1.0253099731651252E+001  -2.1017329538858927E+000  1.3397424680939939E+003  4.3146481890003031E+001  -1.0185956838267782E+002  0.0000000000000000E+000  -4.8627438354263681E+001  0.0000000000000000E+000  0.0000000000000000E+000  3.8511770791291256E+003  4.7699896580954233E+000
  0.02000000  34  820.05975922059929  8.6519150954504603E+003  3.2955174117217439E+002  8.9814668366226342E+003  -6.3363600752616258E+003  -4.6108885066238422E+001  1.4552663629535013E+002  0.0000000000000000E+000  1.4552663629535013E+002  2.7445245125901229E+003  4.1581059225291028E+000   -1.0849770633079643E+001  -5.1480020334225516E-005  1.4255472418193431E+003  4.7733584276621698E+001  -1.1284362674541730E+002  0.0000000000000000E+000  -4.8660814571977909E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.0716703337500953E+003  4.7669524467770668E+000
  0.02000000  36  862.09576263809083  9.1099978553157544E+003  3.4860933037949269E+002  9.4586071856952476E+003  -6.6965920130568065E+003  -4.7764963000337396E+001  1.6001673884275715E+002  0.0000000000000000E+000  1.6001673884275715E+002  2.8742669484808603E+003  4.8167264383503152E+000   -1.1412105662354213E+001  -1.2605693117646815E+000  1.5129116324988481E+003  5.2556228667465213E+001  -1.2439423845697269E+002  0.0000000000000000E+000  -4.8457086737196676E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.2793202746544284E+003  4.7648819342832480E+000
  0.02000000  38  908.78239831754149  9.6101472535198136E+003  3.6737059279121689E+002  9.9775178463110296E+003  -7.0735887383405543E+003  -4.9347304128487586E+001  1.7498737451299047E+002  0.0000000000000000E+000  1.7498737451299047E+002  3.0295691783549814E+003  3.9659095880147106E+000   -1.2032844103477078E+001  -1.0351009949208565E+000  1.5976490792385382E+003  5.7467800931582417E+001  -1.3617616823213896E+002  0.0000000000000000E+000  -4.8463131178775015E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.5096788207825766E+003  4.7631629282432408E+000
  0.02000000  40  954.34859836665305  1.0100761070660104E+004  3.8623824706581013E+002  1.0486999317725915E+004  -7.4472486301207846E+003  -5.0924758550713079E+001  1.9049569996574928E+002  0.0000000000000000E+000  1.9049569996574928E+002  3.1793216290201672E+003  2.3463022584205646E+000   -1.2639541495141518E+001  -1.9520236707573879E-006  1.6830268184201941E+003  6.2575600930475034E+001  -1.4843449758902938E+002  0.0000000000000000E+000  -4.7915349798474566E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.7349025895930608E+003  4.7618135102398131E+000
  0.02000000  42  1001.6996101465139  1.0607319378170871E+004  4.0488249245373652E+002  1.1012201870624607E+004  -7.8272653333678072E+003  -5.2440478024925689E+001  2.0647792020293318E+002  0.0000000000000000E+000  2.0647792020293318E+002  3.3389739794348075E+003  6.0110422554839715E+000   -1.3268332876121899E+001  -2.1459861175821633E+000  1.7673874173143613E+003  6.7816093628498820E+001  -1.6102236637643048E+002  0.0000000000000000E+000  -4.7423942744685021E+001  0.0000000000000000E+000  0.0000000000000000E+000  4.9708934412630151E+003  4.7627625735750847E+000
