# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                      e/a_t                    p_nucl                   p_e                      p_ex                     p_t
  0.00500000  40  706.22577283910039  4.4149601159088406E+003  4.9810269638828817E+002  4.9130628122971284E+003  -4.5744617249629273E+003  -5.5698853171660751E+001  2.1538912632093761E+002  0.0000000000000000E+000  2.1538912632093761E+002  4.9829136048347743E+002  2.9342084504778541E+000   -1.1523164412975306E+002  -7.0300326670384532E-006  1.1605362351842111E+003  4.3375474600738883E+001  -1.0423166650796679E+002  0.0000000000000000E+000  -3.4890783713070334E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.4543802410511491E+003  1.9488975410370295E+000  5.2179522575882984E-003  2.6367767062987317E-003  3.0629233042874141E-006  7.8577918871913181E-003
  0.00500000  42  741.12588281568787  4.6398793197204150E+003  5.2250272679262832E+002  5.1623820465130430E+003  -4.8146974429768625E+003  -5.7428558845316132E+001  2.3356389683968274E+002  0.0000000000000000E+000  2.3356389683968274E+002  5.2381994153054416E+002  7.2751451102380997E+000   -1.2082660264740929E+002  -3.3947307822204693E+000  1.2187799601062784E+003  4.7010850234675146E+001  -1.1308047100769235E+002  0.0000000000000000E+000  -3.4567447959668513E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.5267256865444112E+003  1.9495278090593617E+000  5.2186497957051265E-003  2.6386229355078302E-003  3.0650677341752576E-006  7.8603377989471326E-003
  0.00500000  44  775.43946087346058  4.8631717323184348E+003  5.4679654643702258E+002  5.4099682787554575E+003  -5.0547751789702943E+003  -5.9115332971316867E+001  2.5229937191178283E+002  0.0000000000000000E+000  2.5229937191178283E+002  5.4837713872562961E+002  9.2192670356801045E+000   -1.2631415500106493E+002  -4.9540294025469649E+000  1.2773336953460525E+003  5.0773667544906282E+001  -1.2224388731851300E+002  0.0000000000000000E+000  -3.4721303478940079E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.5977686049301415E+003  1.9497520326100539E+000  5.2176715000699786E-003  2.6428236093383839E-003  3.0699468954583918E-006  7.8635650563038222E-003
  0.00500000  46  809.56909853824015  5.0858736752929908E+003  5.7107376372311705E+002  5.6569474390161076E+003  -5.2950520009761376E+003  -6.0773219190868581E+001  2.7159715936576879E+002  0.0000000000000000E+000  2.7159715936576879E+002  5.7271937821487188E+002  8.9403712154185087E+000   -1.3174910582675221E+002  -4.7211194608272473E+000  1.3359855617065361E+003  5.4654685387051728E+001  -1.3169995179017883E+002  0.0000000000000000E+000  -3.4853900599930213E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.6681420414461186E+003  1.9497455486592534E+000  5.2162979807811706E-003  2.6474280124206702E-003  3.0752949954496167E-006  7.8668012881972903E-003
  0.00500000  48  841.16452147086341  5.3001090874973597E+003  5.9541154466622345E+002  5.8955206321635833E+003  -5.5336334117405959E+003  -6.2409168061471000E+001  2.9146014755763281E+002  0.0000000000000000E+000  2.9146014755763281E+002  5.9093819991914631E+002  6.8474522490200798E+000   -1.3669032985463056E+002  -3.1987689783972302E+000  1.3959849008007855E+003  5.8704204905620600E+001  -1.4156802341154602E+002  0.0000000000000000E+000  -3.4963725776781970E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.7334651716299975E+003  1.9494692062319923E+000  5.2089965350195890E-003  2.6617433845940522E-003  3.0919225645277008E-006  7.8738318421781688E-003
  0.00500000  50  877.17388981647252  5.5300125332114467E+003  6.1951328391284108E+002  6.1495258171242876E+003  -5.7762435299328745E+003  -6.4002301860393416E+001  3.1183001269667625E+002  0.0000000000000000E+000  3.1183001269667625E+002  6.2110999802770027E+002  2.6230908383467977E+000   -1.4248964749515397E+002  -2.9228578947340997E-006  1.4536397864075589E+003  6.2768357686321245E+001  -1.5148225627985445E+002  0.0000000000000000E+000  -3.4327015724384069E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.8070521762620601E+003  1.9489895003613456E+000  5.2121641149249533E-003  2.6580658302233248E-003  3.0876510175880820E-006  7.8733175961658661E-003
  0.00500000  52  912.88136377542207  5.7591041377554338E+003  6.4343239384740514E+002  6.4025365316028392E+003  -6.0187081615800753E+003  -6.5550524594415236E+001  3.3271062578281811E+002  0.0000000000000000E+000  3.3271062578281811E+002  6.5098847121117240E+002  6.6072258703702573E+000   -1.4823348580950335E+002  -2.6829252372605277E+000  1.5114556435920658E+003  6.6946995235441292E+001  -1.6167948711696479E+002  0.0000000000000000E+000  -3.3708973797134419E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.8827206017453200E+003  1.9512456892918384E+000  5.2143006183022027E-003  2.6557866692113246E-003  3.0850037300915874E-006  7.8731722912436190E-003
  0.00500000  54  951.99545357399575  6.0007068622535380E+003  6.6736807558084058E+002  6.6680749378343789E+003  -6.2647850617959639E+003  -6.7089410679342834E+001  3.5411055622079226E+002  0.0000000000000000E+000  3.5411055622079226E+002  6.9031102157986527E+002  7.9518372309548795E+000   -1.5464544931272667E+002  -3.3207310073980181E+000  1.5674678343309995E+003  7.1151564054271034E+001  -1.7194908170123975E+002  0.0000000000000000E+000  -3.3833671410242800E+001  0.0000000000000000E+000  0.0000000000000000E+000  1.9647204731747258E+003  1.9530112846874665E+000  5.2233195919712972E-003  2.6417035601713104E-003  3.0686459374174994E-006  7.8680917980800263E-003
  0.00500000  56  986.17502946638490  6.2248854089147608E+003  6.9126923069600502E+002  6.9161546396107660E+003  -6.5066058673107163E+003  -6.8594016870415118E+001  3.7603755293732934E+002  0.0000000000000000E+000  3.7603755293732934E+002  7.1699230836697052E+002  7.4148936415235767E+000   -1.6007942124420796E+002  -2.7466159842865641E+000  1.6260929440793630E+003  7.5576797125227372E+001  -1.8275419275995651E+002  0.0000000000000000E+000  -3.3937074681881626E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.0366855052246333E+003  1.9542643487314073E+000  5.2217172660125313E-003  2.6453529670601938E-003  3.0728847916397723E-006  7.8701431178643637E-003
  0.00500000  58  1021.8232365934540  6.4546176489677591E+003  7.1519247753257162E+002  7.1698101265003306E+003  -6.7502134726119693E+003  -7.0088183882883314E+001  3.9847626112509806E+002  0.0000000000000000E+000  3.9847626112509806E+002  7.4798473113058037E+002  4.2070804618961120E+000   -1.6579907273549702E+002  -4.7480256920983360E-006  1.6839414840242334E+003  8.0071294857119909E+001  -1.9373452703855483E+002  0.0000000000000000E+000  -3.3535987084952339E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.1112950919517516E+003  1.9552228738955275E+000  5.2230251793606020E-003  2.6439559984689038E-003  3.0712621865738699E-006  7.8700524400160798E-003
  0.00500000  60  1059.3027661305241  6.6911588968916949E+003  7.3890767354906552E+002  7.4300665704407602E+003  -6.9955736610454287E+003  -7.1544150829321737E+001  4.2138334058591926E+002  0.0000000000000000E+000  4.2138334058591926E+002  7.8433209915193129E+002  8.2291040547224839E+000   -1.7188536535232259E+002  -2.9055925786363308E+000  1.7408232816135990E+003  8.4622305680044434E+001  -2.0485914903345193E+002  0.0000000000000000E+000  -3.3004866503572103E+001  0.0000000000000000E+000  0.0000000000000000E+000  2.1914161035358857E+003  1.9577759712998186E+000  5.2275289357333141E-003  2.6368894558107181E-003  3.0630542649641815E-006  7.8674814458089947E-003
