# rho_B  Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                  coul_tot                 skyrme                   strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.005  40  737.23197341144351  4.3093160588105575E+003  5.0872689899471544E+002  4.8180429578052726E+003  -4.3981662059486171E+003  -5.3158610552194190E+001  2.1968669039546069E+002  -1.3365045105972058E+001  2.0632164528948871E+002  5.7303978659394863E+002  1.6462385939944397E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1446237760121198E+003  4.2790684116882851E+001  -1.0286540615445780E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.6279413591624823E+003  2.0945373001261811E+000
  0.005  42  777.56181179824875  4.5415362518553084E+003  5.3396325020361837E+002  5.0754995020589267E+003  -4.6321517635161463E+003  -5.4841758834027516E+001  2.3823907828497082E+002  -1.4041251005089091E+001  2.2419782727988181E+002  6.1270380698863323E+002  4.1989503768631948E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2001275035069830E+003  4.6303418982730754E+001  -1.1142422866996537E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7190510451852406E+003  2.0975245801314943E+000
  0.005  44  812.26826930673735  4.7541546395724126E+003  5.5921938620852086E+002  5.3133740257809332E+003  -4.8611884992532569E+003  -5.6490981053042333E+001  2.5738795684289721E+002  -1.4717974155770992E+001  2.4266998268712621E+002  6.3836452816176416E+002  5.3130911923055919E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2584309438460893E+003  5.0034855187678779E+001  -1.2051410659563159E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7972062197922030E+003  2.0988821893939131E+000
  0.005  46  849.34955329433933  4.9753339893644088E+003  5.8438252043012540E+002  5.5597165097945344E+003  -5.0927447124258006E+003  -5.8103333300457962E+001  2.7709743184571232E+002  -1.5393734909851069E+001  2.6170369693586127E+002  6.7057216100413768E+002  5.0917417603036483E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3155526052357645E+003  5.3832760790997206E+001  -1.2977376869499741E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.8792877220962030E+003  2.0989430498743160E+000
  0.005  48  883.76308619796873  5.1873157766336963E+003  6.0952451569054824E+002  5.7968402923242447E+003  -5.3220913364969301E+003  -5.9684222206726773E+001  2.9737439469246806E+002  -1.6069445660808018E+001  2.8130494903166021E+002  6.9636968265224402E+002  3.6264436728497458E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3740060054120572E+003  5.7795387994878105E+001  -1.3943642660545706E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.9548086291265702E+003  2.0979674534030490E+000
  0.005  50  914.98908160603378  5.3882526556076982E+003  6.3465299974717664E+002  6.0229056553548744E+003  -5.5487149609544176E+003  -6.1235778684331152E+001  3.1821193123446221E+002  -1.6745194928835499E+001  3.0146673630562674E+002  7.1442165202175511E+002  9.9986100912019538E-001   0.0000000000000000E+000  0.0000000000000000E+000  1.4340666141825204E+003  6.1937317744548736E+001  -1.4953689322606624E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.0227714017318763E+003  2.0961598843840079E+000
  0.005  52  958.65748351922048  5.6331925015493553E+003  6.5954265017255034E+002  6.2927351517219058E+003  -5.7872282439387591E+003  -6.2749242286796630E+001  3.3954380893952253E+002  -1.7418028022688723E+001  3.2212578091683389E+002  7.6488344641318463E+002  4.2182754153250244E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4878831016805634E+003  6.5920362589062847E+001  -1.5926994488473835E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.1229534052133959E+003  2.1005666507513436E+000
  0.005  54  1002.5999160031046  5.8792661630475468E+003  6.8437091568602852E+002  6.5636370787335754E+003  -6.0262218047541928E+003  -6.4234517392519464E+001  3.6140466115396987E+002  -1.8090242847013094E+001  3.4331441830695695E+002  8.1649517489381969E+002  5.9230826756524948E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5415944497876180E+003  6.9996781303125957E+001  -1.6923528178386755E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.2225276848763474E+003  2.1034713813750248E+000
  0.005  56  1037.2556073283040  6.0928177530484318E+003  7.0927243129001727E+002  6.8020901843384490E+003  -6.2567716608106284E+003  -6.5699144185993063E+001  3.8382279215393999E+002  -1.8763588184562639E+001  3.6505920396937728E+002  8.4467858331120408E+002  6.2162844617150768E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5999185045529705E+003  7.4380657132312237E+001  -1.7994333731308501E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.3014394841451158E+003  2.1051247930654342E+000
  0.005  58  1074.2197227409852  6.3146700704473178E+003  7.3408273907957960E+002  7.0487528095268972E+003  -6.4896952017964331E+003  -6.7136906312996999E+001  4.0674742031666113E+002  -1.9435905433560123E+001  3.8731151488310121E+002  8.7923221630057128E+002  5.1910374123144720E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.6570985236452100E+003  7.8816309202144055E+001  -1.9078475648893567E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.3841774360713034E+003  2.1057550828553158E+000
  0.005  60  1114.5310448951891  6.5486028832940556E+003  7.5878509087946259E+002  7.3073879741735182E+003  -6.7259848465992727E+003  -6.8548036378788723E+001  4.3016527829483164E+002  -2.0106963097096926E+001  4.1005831519773466E+002  9.2291340639319253E+002  6.6056720064843830E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.7126199561925346E+003  8.3274329352977162E+001  -2.0168898807272080E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.4767837958724672E+003  2.1086736797003609E+000
