# rho_B   Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                  coul_tot                 skyrme                    strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.0013  40  367.88475623392748  2.2887120779391535E+003  5.5315742076075765E+002  2.8418694986999112E+003  -3.6575302000307920E+003  -5.4415994807193663E+001  2.2911717311710271E+002  -1.3928852797905707E+001  2.1518832031919689E+002  -6.5488837581887719E+002  1.7273339867183495E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.0154405001160467E+002  3.3856721031623096E+001  -8.1645099129872804E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.6930091008118819E+002  4.1507045186999147E-001
  0.0013  42  387.76721889915518  2.4104664866415246E+003  5.8073363519536008E+002  2.9912001218368846E+003  -3.8530819348112809E+003  -5.6173791195155403E+001  2.4849771488426109E+002  -1.4635446398857823E+001  2.3386226848540318E+002  -6.8419333568414504E+002  4.1817940763087336E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.4550313214484720E+002  3.6645568773261751E+001  -8.8460218681013714E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.8081853462925261E+002  4.2072697264853720E-001
  0.0013  44  406.67126591883112  2.5309254978127346E+003  6.0827229606733556E+002  3.1391977938800701E+003  -4.0486224362820080E+003  -5.7891904108343269E+001  2.6848953735269231E+002  -1.5341857795628350E+001  2.5314767955706401E+002  -7.1416886695321875E+002  5.0884861666393135E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.9019828458953293E+002  3.9550232609322890E+001  -9.5560983297598540E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.9068406111467340E+002  4.2311120218789278E-001
  0.0013  46  424.51078871235688  2.6500101777949362E+003  6.3577566402604441E+002  3.2857858418209807E+003  -4.2441333220274764E+003  -5.9573449006513982E+001  2.8908253209701297E+002  -1.6048093601580000E+001  2.7303443849543294E+002  -7.4488649071758084E+002  4.5551905897873439E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0356909885028447E+003  4.2574383467531483E+001  -1.0295625110064147E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.9899004274193783E+002  4.2292344302311280E-001
  0.0013  48  441.20295608013879  2.7675740926815865E+003  6.6324504439875204E+002  3.4308191370803388E+003  -4.4395598277567042E+003  -6.1220276977651693E+001  3.1026696763693502E+002  -1.6754153935267006E+001  2.9351281370166782E+002  -7.7644815395235651E+002  2.6788930796069508E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0820477818542413E+003  4.5722182076365193E+001  -1.1065607151756399E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.0579216754029028E+002  4.2066828293330544E-001
  0.0013  50  457.89915762597633  2.8853332045095203E+003  6.9065977803661758E+002  3.5759929825461377E+003  -4.6352791058479588E+003  -6.2834545873840639E+001  3.3202832310652326E+002  -1.7459763756368929E+001  3.1456855935015432E+002  -8.0755210982550648E+002  -4.5250301451301311E-001  0.0000000000000000E+000  0.0000000000000000E+000  1.1284074064952572E+003  4.8958683312888191E+001  -1.1857660305441637E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.1166772391370739E+002  4.1675147661781381E-001
  0.0013  52  479.73923983103572  3.0110325151235329E+003  7.1789931454025543E+002  3.7289318296637884E+003  -4.8330706427760842E+003  -6.4415968537161092E+001  3.5432752397132168E+002  -1.8163399878028240E+001  3.3616412409329331E+002  -8.3239065755616446E+002  3.5658445807912358E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1708880236271893E+003  5.2113591986137969E+001  -1.2630848237534586E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.2718648426260654E+002  4.2725168135921754E-001
  0.0013  54  502.42534000825714  3.1381756001226468E+003  7.4506451906489428E+002  3.8832401191875410E+003  -5.0314026466811301E+003  -6.5967298767797729E+001  3.7717891379320088E+002  -1.8866310703542393E+001  3.5831260308965841E+002  -8.5581722317173069E+002  5.8931969681134433E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2127613640759612E+003  5.5319232898095024E+001  -1.3416900024964301E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.4174104852079472E+002  4.3445370140241607E-001
  0.0013  56  522.21867178283196  3.2611531386955430E+003  7.7223676724888094E+002  4.0333899059444238E+003  -5.2289892312682250E+003  -6.7491906681779909E+001  4.0059496501068224E+002  -1.9569496679482697E+001  3.8102546833119959E+002  -8.8206576367437970E+002  6.6392926345160959E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2567996409048319E+003  5.8699429295825205E+001  -1.4245593520287520E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.5380545595791691E+002  4.3894372206151111E-001
  0.0013  58  541.24464862046545  3.3831676119651329E+003  7.9936600944713018E+002  4.1825336214122635E+003  -5.4265522755817146E+003  -6.8989763994629740E+001  4.2455582963901395E+002  -2.0272324043242381E+001  4.0428350559577154E+002  -9.0872491256831233E+002  5.9070376720824243E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3014075009973906E+003  6.2185556601354165E+001  -1.5100439551639241E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.6439489318612124E+002  4.4120596989191296E-001
  0.0013  60  562.63154319462740  3.5088746274670330E+003  8.2638833377941830E+002  4.3352629612464516E+003  -5.6251361102210276E+003  -7.0461133478359301E+001  4.4903596682724890E+002  -2.0973979973077700E+001  4.2806198685417121E+002  -9.3227229559876287E+002  7.2379118043463677E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3442743021562371E+003  6.5668029488372795E+001  -1.5955038540877209E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.7841698244142037E+002  4.4715413711367447E-001
