# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.00500000  20  356.73570629384756  2.1837779036043225E+003  2.5094038168518426E+002  2.4347182852895066E+003  -2.2046189746681162E+003  -3.6672767676243687E+001  6.7724186789406374E+001  0.0000000000000000E+000  6.7724186789406374E+001  2.6115072973455369E+002  -1.3539429739523712E+000  0.0000000000000000E+000  0.0000000000000000E+000  5.7836987959616056E+002  1.3870221228368461E+001  -3.2726373922140411E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.0366365366290881E+002  2.1332293175970887E+000
  0.00500000  22  392.29931067566781  2.4079959925475846E+003  2.7604261207463463E+002  2.6840386046222193E+003  -2.4402151473215795E+003  -3.9065604127392540E+001  7.9475398947378579E+001  0.0000000000000000E+000  7.9475398947378579E+001  2.8423325212062429E+002  3.4088839000222606E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.3626412655250772E+002  1.6210492774525644E+001  -3.8364602754611553E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.8454060659301263E+002  2.1350279466835844E+000
  0.00500000  24  424.89719562971578  2.6221035346728800E+003  3.0116421402480540E+002  2.9232677486976854E+003  -2.6740247717776483E+003  -4.1369350337190873E+001  9.1965106491617092E+001  0.0000000000000000E+000  9.1965106491617092E+001  2.9983873307446459E+002  5.5903462827313888E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.9571015327837051E+002  1.8734033706077518E+001  -4.4451642898072699E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.5664539144353296E+002  2.1311012872219055E+000
  0.00500000  26  454.63492452924856  2.8263727655515513E+003  3.2624445796992461E+002  3.1526172235214758E+003  -2.9059240306960983E+003  -4.3587026204826984E+001  1.0516585646912601E+002  0.0000000000000000E+000  1.0516585646912601E+002  3.0827202308967651E+002  5.5166920229630705E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.5668936360528710E+002  2.1442711611126537E+001  -5.0991885129030038E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0205879871999957E+003  2.1234162045012348E+000
  0.00500000  28  482.32422578096913  3.0237451393461629E+003  3.5133571986244516E+002  3.3750808592086082E+003  -3.1367085164700879E+003  -4.5736265766819891E+001  1.1906150922503271E+002  0.0000000000000000E+000  1.1906150922503271E+002  3.1169758619673462E+002  3.4476681498415473E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.1882071574832628E+002  2.4327805908010429E+001  -5.7964959975699458E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0784232120271940E+003  2.1132118710856354E+000
  0.00500000  30  516.43046681920509  3.2444116069271154E+003  3.7615146726541883E+002  3.6205630741925343E+003  -3.3738428965995017E+003  -4.7807487390125239E+001  1.3359318512432836E+002  0.0000000000000000E+000  1.3359318512432836E+002  3.3250587532723392E+002  6.3381068090207009E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.7749593590605775E+002  2.7249567921574108E+001  -6.5042169438760325E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1550770265251117E+003  2.1137483667744070E+000
  0.00500000  32  547.72446853196391  3.4552218176082615E+003  4.0100431000043437E+002  3.8562261276086961E+003  -3.6090091890880626E+003  -4.9825192148187774E+001  1.4878650749519988E+002  0.0000000000000000E+000  1.4878650749519988E+002  3.4617825386764423E+002  6.9058035586706410E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.3770852973063234E+002  3.0350215545790235E+001  -7.2556905290727187E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.2235509214119995E+003  2.1105731909290402E+000
  0.00500000  34  577.42498274707577  3.6608113017350556E+003  4.2585603708691161E+002  4.0866673388219674E+003  -3.8433591441585431E+003  -5.1792892915219163E+001  1.6462017230214909E+002  0.0000000000000000E+000  1.6462017230214909E+002  3.5613547405035325E+002  5.3988884046177645E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.9881302520793633E+002  3.3611446396431461E+001  -8.0466125360767009E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.2868930466985641E+003  2.1047439718840848E+000
  0.00500000  36  609.31745930734201  3.8744486739901999E+003  4.5050504801938536E+002  4.3249537220095854E+003  -4.0800190510835782E+003  -5.3697664266161532E+001  1.8105309260649244E+002  0.0000000000000000E+000  1.8105309260649244E+002  3.7229009926633933E+002  5.1050452420167858E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0587176414556839E+003  3.6962090990942798E+001  -8.8601634198924586E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.3563088947560525E+003  2.1017700283670275E+000
  0.00500000  38  637.47138280431761  4.0750892974246731E+003  4.7522711527648153E+002  4.5503164127011551E+003  -4.3138394073337313E+003  -5.5564674289167009E+001  1.9811079568350314E+002  0.0000000000000000E+000  1.9811079568350314E+002  3.7902312676176007E+002  3.6572920413241263E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1207217221234141E+003  4.0512550899672732E+001  -9.7223857656132282E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4169618001700342E+003  2.0977377224860221E+000
  0.00500000  40  669.07956643178773  4.2882904525892845E+003  4.9972837706739114E+002  4.7880188296566757E+003  -4.5510960187793298E+003  -5.7376656542046483E+001  2.1573436457084378E+002  0.0000000000000000E+000  2.1573436457084378E+002  3.9528051890614205E+002  2.9903630063506625E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1808018895023613E+003  4.4120241057979413E+001  -1.0599560524983754E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4859036872229924E+003  2.0955387202863118E+000
  0.00500000  42  702.61241960684777  4.5088332343689017E+003  5.2418936932559768E+002  5.0330226036944996E+003  -4.7906918349492144E+003  -5.9156788456007071E+001  2.3393461683664103E+002  0.0000000000000000E+000  2.3393461683664103E+002  4.1710859712592071E+002  5.5001842672691055E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2397974613569038E+003  4.7807973804094296E+001  -1.1497030354633090E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.5623855070078541E+003  2.0981642158148435E+000
  0.00500000  44  735.99501240012353  4.7288518254588871E+003  5.4854766454116384E+002  5.2773994900000507E+003  -5.0303810416610431E+003  -6.0893530588414862E+001  2.5269673714870791E+002  0.0000000000000000E+000  2.5269673714870791E+002  4.3882165489929787E+002  6.6062941726299869E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2988778506690790E+003  5.1615712157665882E+001  -1.2424208156202204E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.6372563383366487E+003  2.0990600097527112E+000
  0.00500000  46  767.95347490979668  4.9442980526096508E+003  5.7289962476966014E+002  5.5171976773793112E+003  -5.2692599922322652E+003  -6.2599259855473342E+001  2.7202510695265403E+002  0.0000000000000000E+000  2.7202510695265403E+002  4.5736353224422709E+002  6.4101521309332838E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3587632044945410E+003  5.5570918560266350E+001  -1.3387596710637132E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7082440623235948E+003  2.0986159096658024E+000
  0.00500000  48  798.79716446690384  5.1558943008280776E+003  5.9719868507664626E+002  5.7530929859047237E+003  -5.5074027764205457E+003  -6.4270287183678477E+001  2.9190412681205311E+002  0.0000000000000000E+000  2.9190412681205311E+002  4.7332404911254787E+002  5.0090767303554458E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4192832709703218E+003  5.9667573701579002E+001  -1.4385761846799056E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7758738880468122E+003  2.0970836930749317E+000
  0.00500000  50  828.89891712528083  5.3649722689717746E+003  6.2146043634195178E+002  5.9864327053137267E+003  -5.7451663130366205E+003  -6.5911123698243287E+001  3.1232604909306946E+002  0.0000000000000000E+000  3.1232604909306946E+002  4.8768131767193046E+002  2.4870439360602177E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4802320049355180E+003  6.3897404270266755E+001  -1.5416735520984324E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.8410132656039314E+003  2.0946814585059870E+000
  0.00500000  52  864.49552657955769  5.5940643845384056E+003  6.4554551926022145E+002  6.2396099037986269E+003  -5.9883265924970665E+003  -6.7521402212762183E+001  3.3324727021510330E+002  0.0000000000000000E+000  3.3324727021510330E+002  5.1700917930389846E+002  4.9613160304552366E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5380503878432021E+003  6.8105241605957943E+001  -1.6443619881330847E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.9230080899702043E+003  2.0982187410630377E+000
  0.00500000  54  899.28586366687432  5.8206383631944436E+003  6.6959344420561331E+002  6.4902318074000568E+003  -6.2310991134435235E+003  -6.9104920911293760E+001  3.5469244398860519E+002  0.0000000000000000E+000  3.5469244398860519E+002  5.4472021703384848E+002  6.0160037398850363E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5963307589666447E+003  7.2439765233418115E+001  -1.7501705825611808E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.0022431647176779E+003  2.1002838683967884E+000
  0.00500000  56  932.82539835391651  6.0428535006829088E+003  6.9358999746052189E+002  6.7364434981434306E+003  -6.4729545981363135E+003  -7.0659885777521012E+001  3.7665396915650865E+002  0.0000000000000000E+000  3.7665396915650865E+002  5.6948298338610243E+002  5.7525181166074617E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.6553220769261409E+003  7.6912521903482173E+001  -1.8593734617408489E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.0777215461582477E+003  2.1011274799593127E+000
  0.00500000  58  964.78238638915241  6.2595097367444887E+003  7.1756418389108251E+002  6.9770739206355711E+003  -6.7135953189233560E+003  -7.2190162462150298E+001  3.9912967809141651E+002  0.0000000000000000E+000  3.9912967809141651E+002  5.9041811734148268E+002  4.2618912601164993E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.7152121474783432E+003  8.1533276297049085E+001  -1.9722034259728196E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.1488291957797096E+003  2.1009642171934724E+000
  0.00500000  60  1001.3735585810742  6.4930853612881419E+003  7.4138728934583924E+002  7.2344726506339812E+003  -6.9587936448804448E+003  -7.3695961846802334E+001  4.2207545228200451E+002  0.0000000000000000E+000  4.2207545228200451E+002  6.2405849618873708E+002  6.3348614341007305E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.7724723968853145E+003  8.6134960948337721E+001  -2.0846795275981728E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.2335921826966724E+003  2.1044354879938778E+000
