# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                    strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                       e/a_t
  0.00025000  40  93.098485343522754  1.8700551046713308E+003  5.8128877097728741E+002  2.4513438756486185E+003  -3.5599681513314958E+003  -5.6210026247477771E+001  2.3232835900093303E+002  0.0000000000000000E+000  2.3232835900093303E+002  -9.3250594292942310E+002  2.9908176820640620E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.5264592773777099E+002  2.8383308045108439E+001  -6.8545644636164567E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.4832525410065239E+002  -1.8657251278522473E+000
  0.00025000  42  97.702350654048104  1.9696873271056099E+003  6.1001307009310460E+002  2.5797003971987147E+003  -3.7514085815748995E+003  -5.7993290189944581E+001  2.5199779073357908E+002  0.0000000000000000E+000  2.5199779073357908E+002  -9.7770368383255300E+002  5.2077362263853502E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.9037702706627533E+002  3.0760683201874965E+001  -7.4361421016324002E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.5857806435434776E+002  -1.8509208957540781E+000
  0.00025000  44  102.21658917037485  2.0690088602418900E+003  6.3872261904249990E+002  2.7077314792843899E+003  -3.9427427181911171E+003  -5.9734662608393592E+001  2.7229718203786393E+002  0.0000000000000000E+000  2.7229718203786393E+002  -1.0224487194772588E+003  5.8616397470841548E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.2828179489577292E+002  3.3220225157290749E+001  -8.0381430395262498E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.6988958207237778E+002  -1.8458201143323689E+000
  0.00025000  46  106.86012729018513  2.1693064680734433E+003  6.6725872156330831E+002  2.8365651896367517E+003  -4.1350538959322121E+003  -6.1441121589216891E+001  2.9318274663000267E+002  0.0000000000000000E+000  2.9318274663000267E+002  -1.0667470812546749E+003  5.0681724053242760E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.6593614280785266E+002  3.5744301487135530E+001  -8.6563116346189673E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.8254935890055503E+002  -1.8484172611040135E+000
  0.00025000  48  111.07050379364924  2.2669505616800302E+003  6.9607911118587253E+002  2.9630296728659027E+003  -4.3252440846768277E+003  -6.3102583733099472E+001  3.1473970116852706E+002  0.0000000000000000E+000  3.1473970116852706E+002  -1.1105772943754973E+003  2.9149085263836696E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.0443151382655196E+002  3.8376110822060930E+001  -9.3010553110109512E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -2.9541777831061353E+002  -1.8571499509002147E+000
  0.00025000  50  115.16830701131843  2.3632122718321666E+003  7.2503279569730284E+002  3.0882450675294695E+003  -4.5143912213945796E+003  -6.4726598730531251E+001  3.3693009247931161E+002  0.0000000000000000E+000  3.3693009247931161E+002  -1.1539426601163323E+003  -5.0833392684489809E-001  0.0000000000000000E+000  0.0000000000000000E+000  9.4314953858547233E+002  4.1091159488669710E+001  -9.9664746950662192E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -3.0899219291969990E+002  -1.8707716904674367E+000
  0.00025000  52  120.72843669898424  2.4711991348779079E+003  7.5264674237420468E+002  3.2238458772521126E+003  -4.7138081162735534E+003  -6.6365028751945900E+001  3.5939722743744045E+002  0.0000000000000000E+000  3.5939722743744045E+002  -1.1969300403359466E+003  3.3158758390000003E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.7901997241445724E+002  4.3755410679055075E+001  -1.0620171066149038E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -3.1772232806492678E+002  -1.8394326616769294E+000
  0.00025000  54  126.05503240496283  2.5761853079239158E+003  7.8053504421690150E+002  3.3567203521408173E+003  -4.9107053158531344E+003  -6.7960281868607510E+001  3.8250703114452995E+002  0.0000000000000000E+000  3.8250703114452995E+002  -1.2394382144363985E+003  5.4201235943496613E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0153531726645658E+003  4.6506465424453978E+001  -1.1295358686615862E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -3.2735856161918940E+002  -1.8181028169352509E+000
  0.00025000  56  131.14630135128471  2.6797339459654472E+003  8.0858001335814868E+002  3.4883139593235960E+003  -5.1064976833268474E+003  -6.9522704371907281E+001  4.0622018725414694E+002  0.0000000000000000E+000  4.0622018725414694E+002  -1.2814862411210090E+003  5.9296945901344316E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0521448316908059E+003  4.9344804693442519E+001  -1.1992151699510713E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -3.3779963514173465E+002  -1.8050025393890696E+000
  0.00025000  58  135.87804122502951  2.7817320985550355E+003  8.3673284653702945E+002  3.6184649450920651E+003  -5.3010257674194172E+003  -7.1050703934827581E+001  4.3052935506290049E+002  0.0000000000000000E+000  4.3052935506290049E+002  -1.3230821711992774E+003  4.9619089987822917E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0896292304681672E+003  5.2282052060407409E+001  -1.2713362283540081E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -3.4871849650732241E+002  -1.7986487500268538E+000
  0.00025000  60  141.41471743516044  2.8870950908823611E+003  8.6440811978775139E+002  3.7515032106701124E+003  -5.4984490562693472E+003  -7.2562071306418545E+001  4.5527978310303638E+002  0.0000000000000000E+000  4.5527978310303638E+002  -1.3642281338026141E+003  6.8765336471317369E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1255705025109603E+003  5.5212712770703867E+001  -1.3433459356528255E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -3.5784355843910174E+002  -1.7766499682193169E+000
