# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.00700000  20  394.69356848738869  2.6609971508343178E+003  2.4095459433111751E+002  2.9019517451654356E+003  -2.4104337545577005E+003  -3.6529561713033971E+001  6.6437454225488395E+001  0.0000000000000000E+000  6.6437454225488395E+001  5.2142588312018802E+002  -1.3006055217275616E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.2747702637111820E+002  1.5028271342434428E+001  -3.5397891008096842E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1115858243038460E+003  2.6804993102367889E+000
  0.00700000  22  434.96487043050956  2.9366893506039469E+003  2.6499073944482535E+002  3.2016800900487724E+003  -2.6670932608343974E+003  -3.8888849853713310E+001  7.7950573056033974E+001  0.0000000000000000E+000  7.7950573056033974E+001  5.7364855241669500E+002  3.4453789457456878E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.8981426377480943E+002  1.7552067922875434E+001  -4.1468968427775131E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.2257797486323027E+003  2.6824375962792497E+000
  0.00700000  24  471.38530418375882  3.1958842602360396E+003  2.8906460966158727E+002  3.4849488698976270E+003  -2.9198841746021703E+003  -4.1162480660014360E+001  9.0188571730254566E+001  0.0000000000000000E+000  9.0188571730254566E+001  6.1409078636569711E+002  5.6848908109309377E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.5412734459204057E+002  2.0280878640489117E+001  -4.8040011203149696E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.3273676572059742E+003  2.6792742179834668E+000
  0.00700000  26  504.33448258483867  3.4396780620319746E+003  3.1309986527477025E+002  3.7527779273067449E+003  -3.1688708062660571E+003  -4.3350072043940528E+001  1.0312396569004241E+002  0.0000000000000000E+000  1.0312396569004241E+002  6.4368101468679197E+002  5.7383717232739855E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.2026208424008121E+002  2.3214273258910438E+001  -5.5110099417330531E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.4174447264917032E+003  2.6727372498511581E+000
  0.00700000  28  536.70363836358842  3.6814745929392748E+003  3.3712206841453286E+002  4.0185966613538076E+003  -3.4179359194945732E+003  -4.5472113175100432E+001  1.1673480356780783E+002  0.0000000000000000E+000  1.1673480356780783E+002  6.7192343225194372E+002  3.8597918116424808E+000   0.0000000000000000E+000  0.0000000000000000E+000  8.8675024030730140E+002  2.6312634818527883E+001  -6.2586855909863139E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.5043536392795354E+003  2.6639701554493054E+000
  0.00700000  30  574.45833444167818  3.9475225930354673E+003  3.6091767276290017E+002  4.3084402657983674E+003  -3.6742282377748770E+003  -4.7518933510693003E+001  1.3097219415175229E+002  0.0000000000000000E+000  1.3097219415175229E+002  7.1766528866455155E+002  6.4287331446989811E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.5039882195794758E+002  2.9475978463310273E+001  -7.0235844449799103E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.6102626877806968E+003  2.6639763173482276E+000
  0.00700000  32  609.47922496821889  4.2018089930639644E+003  3.8475050639355226E+002  4.5865594994575167E+003  -3.9277643696264527E+003  -4.9515118095908775E+001  1.4585596707881763E+002  0.0000000000000000E+000  1.4585596707881763E+002  7.5513597881397288E+002  6.7867118727688194E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0155090214615481E+003  3.2826666790414734E+001  -7.8342475732151158E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7068809272065444E+003  2.6608514520288797E+000
  0.00700000  34  642.14491776551586  4.4460304345332652E+003  4.0848561820182005E+002  4.8545160527350854E+003  -4.1787697661195389E+003  -5.1447048437168419E+001  1.6135940346099636E+002  0.0000000000000000E+000  1.6135940346099636E+002  7.8565864163937533E+002  5.1782468695553234E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0819028165447287E+003  3.6361346274307991E+001  -8.6898762566089957E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.7956026267618709E+003  2.6554946635631329E+000
  0.00700000  36  676.60957473332087  4.6982487467888104E+003  4.3214712136111876E+002  5.1303958681499289E+003  -4.4324356049157359E+003  -5.3332384778180867E+001  1.7746125150131743E+002  0.0000000000000000E+000  1.7746125150131743E+002  8.2208912995732851E+002  4.9512806126608666E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1473422249555028E+003  4.0005077587876968E+001  -9.5728779692512390E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.8904945854208518E+003  2.6529177440899971E+000
  0.00700000  38  709.94980269309792  4.9459247916202203E+003  4.5575231607966867E+002  5.4016771076998893E+003  -4.6851772502901094E+003  -5.5170538185566990E+001  1.9415560784924310E+002  0.0000000000000000E+000  1.9415560784924310E+002  8.5548492707345656E+002  3.6124393350175978E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2134086190728485E+003  4.3807855609475510E+001  -1.0494943284246796E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.9816353742483263E+003  2.6494229520632859E+000
  0.00700000  40  744.30784503161681  5.1986052473598211E+003  4.7926607427118984E+002  5.6778713216310107E+003  -4.9396771635024625E+003  -5.6965397356411643E+001  2.1142108038292110E+002  0.0000000000000000E+000  2.1142108038292110E+002  8.9264984115505638E+002  2.9298173073589169E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2789285152342413E+003  4.7726326235057662E+001  -1.1445851332130566E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.0764822666104055E+003  2.6473965577007692E+000
  0.00700000  42  782.75837232312369  5.4693842776052188E+003  5.0259683200048477E+002  5.9719811096057038E+003  -5.1995059836423634E+003  -5.8713574275987114E+001  2.2922772090800521E+002  0.0000000000000000E+000  2.2922772090800521E+002  9.4298927259535492E+002  5.4871007583005849E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3421937261346454E+003  5.1691430882581031E+001  -1.2409283601788898E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.1854102883529904E+003  2.6497582342763399E+000
  0.00700000  44  819.98241186867619  5.7354719487731145E+003  5.2603229522098729E+002  6.2615042439941017E+003  -5.4585692765010681E+003  -6.0447134316693379E+001  2.4761120758997492E+002  0.0000000000000000E+000  2.4761120758997492E+002  9.9009904076631460E+002  6.6742636940757620E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4061353560872685E+003  5.5807731709195885E+001  -1.3409844598234938E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.2901948542745040E+003  2.6506127719491883E+000
  0.00700000  46  853.63260934887592  5.9856690588384408E+003  5.4940052000009916E+002  6.5350695788385401E+003  -5.7133043405950420E+003  -6.2135429522642859E+001  2.6654601013674630E+002  0.0000000000000000E+000  2.6654601013674630E+002  1.0261758188576080E+003  6.6056310293984097E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4720516063387952E+003  6.0127851959760953E+001  -1.4459917432520251E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.3843739558603584E+003  2.6502600495117274E+000
  0.00700000  48  889.71035450761519  6.2467815815921003E+003  5.7248680504182698E+002  6.8192683866339275E+003  -5.9711056568333415E+003  -6.3765589741349920E+001  2.8598170480961471E+002  0.0000000000000000E+000  2.8598170480961471E+002  1.0703788448688531E+003  5.3773431016948052E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5366285959017264E+003  6.4519598774683161E+001  -1.5528280007429166E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.4840691185726650E+003  2.6489563011421411E+000
  0.00700000  50  924.41278028620536  6.5020371137271604E+003  5.9579770297458208E+002  7.0978348167017430E+003  -6.2278992312216678E+003  -6.5402973790548785E+001  3.0598317277992254E+002  0.0000000000000000E+000  3.0598317277992254E+002  1.1105157844694468E+003  3.0549709517540578E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.6019711466447009E+003  6.9066061335186731E+001  -1.6634589887691837E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.5791449145241686E+003  2.6468709839436313E+000
  0.00700000  52  962.83011349343258  6.7741614082400283E+003  6.1883652098185314E+002  7.3929979292218813E+003  -6.4894874833709373E+003  -6.6990790019782054E+001  3.2646197183573133E+002  0.0000000000000000E+000  3.2646197183573133E+002  1.1629816276668971E+003  5.2465199378789293E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.6652487925006928E+003  7.3644824738452243E+001  -1.7749825251041267E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.6889416763335071E+003  2.6496471089889848E+000
  0.00700000  54  999.21599988708067  7.0375216017080811E+003  6.4190224096680606E+002  7.6794238426748871E+003  -6.7489081215850974E+003  -6.8558242699107055E+001  3.4746463481268404E+002  0.0000000000000000E+000  3.4746463481268404E+002  1.2094221132033642E+003  6.0868541456675302E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.7296558746303576E+003  7.8390156567017144E+001  -1.8905736326033846E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.7922511132860668E+003  2.6511666301925247E+000
  0.00700000  56  1037.3974481929517  7.3089448004573824E+003  6.6465403261639347E+002  7.9735988330737755E+003  -7.0104799209914554E+003  -7.0067771445307272E+001  3.6892709296122371E+002  0.0000000000000000E+000  3.6892709296122371E+002  1.2619782335982370E+003  5.6815546346610972E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.7930652336345490E+003  8.3207024677709654E+001  -2.0079777090799521E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.8993230676371613E+003  2.6516643809882079E+000
  0.00700000  58  1072.6094246871041  7.5674906924553525E+003  6.8754117459482666E+002  8.2550318670501783E+003  -7.2688464552771447E+003  -7.1572660682084688E+001  3.9091625852733449E+002  0.0000000000000000E+000  3.9091625852733449E+002  1.3055290096182819E+003  4.1056441489226927E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.8581248105499283E+003  8.8214651030364010E+001  -2.1300222518885184E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.9975959961586445E+003  2.6513099313565198E+000
  0.00700000  60  1112.8398575336828  7.8486408073280527E+003  7.1036309223414628E+002  8.5590038995621981E+003  -7.5338976621208785E+003  -7.3066328733737265E+001  4.1337692855199822E+002  0.0000000000000000E+000  4.1337692855199822E+002  1.3654168372595782E+003  6.1706686916586477E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.9203964786437721E+003  9.3204770281550879E+001  -2.2517703440698349E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.1130711404695753E+003  2.6543019666943573E+000
