# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                    strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                       e/a_t
  0.00050000  20  93.572120862225503  9.6509497289346598E+002  2.8473621601083909E+002  1.2498311889043050E+003  -1.7261578253572704E+003  -3.5765752843455118E+001  7.1962789164257345E+001  0.0000000000000000E+000  7.1962789164257345E+001  -4.4012960013216269E+002  -1.5489520120992211E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.9729892014685703E+002  9.5994835419678353E+000  -2.2753718157462249E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -7.3180726613046303E+001  -6.4434411455706586E-001
  0.00050000  22  102.57455924885095  1.0682148289571921E+003  3.1350739636871367E+002  1.3817222253259058E+003  -1.9158624315936661E+003  -3.8189874895639548E+001  8.4496564326873937E+001  0.0000000000000000E+000  8.4496564326873937E+001  -4.8783351683652518E+002  3.1448431861441577E+000   0.0000000000000000E+000  0.0000000000000000E+000  4.3745364934344610E+002  1.1228960759801708E+001  -2.6696463304913934E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -7.9914072852149388E+001  -6.4149593088191770E-001
  0.00050000  24  110.52860070322839  1.1707072585663002E+003  3.4226255255951884E+002  1.5129698111258190E+003  -2.1060141412127864E+003  -4.0514366645475405E+001  9.7819506646005379E+001  0.0000000000000000E+000  9.7819506646005379E+001  -5.3573919008643907E+002  5.0311653654154043E+000   0.0000000000000000E+000  0.0000000000000000E+000  4.7887808835253571E+002  1.2991590948469005E+001  -3.0966822291856214E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -8.8581399711947256E+001  -6.5845774985260241E-001
  0.00050000  26  117.22501197186988  1.2723249512933319E+003  3.7103541129022267E+002  1.6433603625835544E+003  -2.2964356506110489E+003  -4.2751891860126534E+001  1.1191171260206337E+002  0.0000000000000000E+000  1.1191171260206337E+002  -5.8391546728555522E+002  4.4443082934899394E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.2187787736553969E+002  1.4898314918520768E+001  -3.5590950236490826E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -9.8626834944546971E+001  -6.8860529311901264E-001
  0.00050000  28  122.92225035338286  1.3731926351710094E+003  3.9977344940915822E+002  1.7729660845801677E+003  -2.4869984217383126E+003  -4.4908946035530569E+001  1.2674780026838692E+002  0.0000000000000000E+000  1.2674780026838692E+002  -6.3219348292528969E+002  1.6659264444890596E+000   0.0000000000000000E+000  0.0000000000000000E+000  5.6621496077948302E+002  1.6945871496980438E+001  -4.0561384538688316E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.0983371274306305E+002  -7.2775029847784301E-001
  0.00050000  30  132.34191232667371  1.4784040122571669E+003  4.2824803783902917E+002  1.9066520500961960E+003  -2.6801033451462863E+003  -4.7008064479001852E+001  1.4226509520338783E+002  0.0000000000000000E+000  1.4226509520338783E+002  -6.7819426432570378E+002  5.7970444180336926E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.0584165250859382E+002  1.8952232258928934E+001  -4.5444882126437442E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.1651850726661247E+002  -7.1773521449592026E-001
  0.00050000  32  141.01318334012623  1.5831906006379606E+003  4.5671800468792117E+002  2.0399086053258818E+003  -2.8735038084531825E+003  -4.9044104511146671E+001  1.5848595641779471E+002  0.0000000000000000E+000  1.5848595641779471E+002  -7.2415335122065039E+002  7.2274152437023531E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.4642433501523976E+002  2.1077115001044618E+001  -5.0620487060727285E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.2507994902141138E+002  -7.2295039375456960E-001
  0.00050000  34  147.82811067927216  1.6862897676885807E+003  4.8519267728877060E+002  2.1714824449773514E+003  -3.0664809324896873E+003  -5.1017112731938113E+001  1.7540252561329322E+002  0.0000000000000000E+000  1.7540252561329322E+002  -7.7061307463098058E+002  6.2367183249211848E+000   0.0000000000000000E+000  0.0000000000000000E+000  6.8939456186141638E+002  2.3369683989527616E+001  -5.6205741596677335E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.3441751405180821E+002  -7.3924779794186823E-001
  0.00050000  36  155.18470771093914  1.7902873712250534E+003  5.1358670229173640E+002  2.3038740735167898E+003  -3.2602789665026348E+003  -5.2940509438829373E+001  1.9297862855356667E+002  0.0000000000000000E+000  1.9297862855356667E+002  -8.1636677387110365E+002  5.5787852538012430E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.3168922063457285E+002  2.5731838969355131E+001  -6.1966583868775913E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.4349786088216217E+002  -7.5057185587488806E-001
  0.00050000  38  162.12126314810445  1.8941093452002872E+003  5.4192072940136734E+002  2.4360300746016546E+003  -3.4543087263061007E+003  -5.4813621302056440E+001  2.1120758266068279E+002  0.0000000000000000E+000  2.1120758266068279E+002  -8.6188469034582135E+002  3.6700047082131277E+000   0.0000000000000000E+000  0.0000000000000000E+000  7.7455284772641039E+002  2.8203564676101937E+001  -6.7998372935769396E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  -1.5318568017087441E+002  -7.6545654521520712E-001
