# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.04000000  20  567.86021964830013  8.3991493040566002E+003  1.4850408402566370E+002  8.5476533880822644E+003  -5.7319303682806922E+003  -2.4317670397094677E+001  5.2775752456192563E+001  0.0000000000000000E+000  5.2775752456192563E+001  2.8441811018606659E+003  -1.1648722978022761E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.0045823979181288E+003  2.3920071604447230E+001  -5.4725563637849334E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.8011462754475610E+003  6.4660716075778284E+000
  0.04000000  22  626.37167126808674  9.2688124531669491E+003  1.6315209173479022E+002  9.4319645449017389E+003  -6.3258499985213048E+003  -2.5798202638081236E+001  6.1852177878394897E+001  0.0000000000000000E+000  6.1852177878394897E+001  3.1421685216207497E+003  2.7177140184705877E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1040496566229476E+003  2.7928488985175690E+001  -6.4096378570182267E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.1955564567611245E+003  6.4696733267995201E+000
  0.04000000  24  682.93878818285691  1.0108454859543039E+004  1.7789930864002145E+002  1.0286354168183061E+004  -6.9053030435186010E+003  -2.7247513869671895E+001  7.1503602654402201E+001  0.0000000000000000E+000  7.1503602654402201E+001  3.4253072134491954E+003  4.8982679305327110E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2046333216811454E+003  3.2208514693960836E+001  -7.4113793386899914E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.5741572923679223E+003  6.4703724973919226E+000
  0.04000000  26  737.42364175820921  1.0921002963058731E+004  1.9256695564659469E+002  1.1113569918705325E+004  -7.4716155021632821E+003  -2.8634016781645343E+001  8.1692293135088164E+001  0.0000000000000000E+000  8.1692293135088164E+001  3.6950126928954901E+003  5.6290089060807986E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3064146375180972E+003  3.6760162837292945E+001  -8.4774370488929847E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.9387012136680223E+003  6.4691489018072827E+000
  0.04000000  28  790.09301339388253  1.1708501489491375E+004  2.0720202627779801E+002  1.1915703515769173E+004  -8.0257705777878964E+003  -2.9975598472522265E+001  9.2407849343694110E+001  0.0000000000000000E+000  9.2407849343694110E+001  3.9523651888524496E+003  5.0810899796636022E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4092523938827326E+003  4.1577877908251494E+001  -9.6065298445778240E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  5.2903056481773119E+003  6.4666310084384993E+000
  0.04000000  30  845.10670911062323  1.2528776628692465E+004  2.2164425744453948E+002  1.2750420886137004E+004  -8.5961801847300667E+003  -3.1246708879226123E+001  1.0360096392453332E+002  0.0000000000000000E+000  1.0360096392453332E+002  4.2265949564522452E+003  5.5874125367765828E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5107386047882621E+003  4.6586531372513768E+001  -1.0782205866625110E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  5.6582151564835413E+003  6.4657430889237970E+000
  0.04000000  32  897.75495079992379  1.3318387858669043E+004  2.3613752074028000E+002  1.3554525379409322E+004  -9.1518117562201223E+003  -3.2502200510829340E+001  1.1530330183321011E+002  0.0000000000000000E+000  1.1530330183321011E+002  4.4855147245115777E+003  4.8602379854030460E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.6136061800119789E+003  5.1862515640331999E+001  -1.2020974574841618E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.0105989364195011E+003  6.4637340187806043E+000
  0.04000000  34  949.38924845091242  1.4090247865093972E+004  2.5062086717462185E+002  1.4340868732268595E+004  -9.6987436932116289E+003  -3.3729413505592376E+001  1.2749451440392181E+002  0.0000000000000000E+000  1.2749451440392181E+002  4.7358901399552969E+003  3.0120653336607575E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.7170794724154252E+003  5.7380626393392511E+001  -1.3317266430459935E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.3535899777931736E+003  6.4609105578661365E+000
  0.04000000  36  1002.8712107063883  1.4889900886459714E+004  2.6494479792743118E+002  1.5154845684387146E+004  -1.0259512115031886E+004  -3.4905649540744569E+001  1.4012688064728636E+002  0.0000000000000000E+000  1.4012688064728636E+002  5.0005548004618013E+003  2.9090091351863521E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.8194762067756717E+003  6.3080867929388866E+001  -1.4657823064677990E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  6.7112783056552662E+003  6.4601639130082544E+000
  0.04000000  38  1055.4194126787131  1.5678802687167085E+004  2.7924175267379269E+002  1.5958044439840876E+004  -1.0815191547241024E+004  -3.6059147952798916E+001  1.5321798530015789E+002  0.0000000000000000E+000  1.5321798530015789E+002  5.2600117299472113E+003  2.1447103587338461E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.9224291159729385E+003  6.9013154391905914E+001  -1.6053431663458070E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.0633353600452219E+003  6.4589825202341036E+000
  0.04000000  40  1108.2110664052154  1.6467150209867661E+004  2.9344642740715773E+002  1.6760596637274819E+004  -1.1370522026914048E+004  -3.7175689516349856E+001  1.6674913978965418E+002  0.0000000000000000E+000  1.6674913978965418E+002  5.5196480606340747E+003  1.3355377582179244E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.0252439561550848E+003  7.5150150761152034E+001  -1.7498043695146001E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.4151035483570677E+003  6.4579620988871405E+000
  0.04000000  42  1165.0339099424405  1.7315818495846066E+004  3.0740883681713080E+002  1.7623227332663198E+004  -1.1955698938344947E+004  -3.8235970987211175E+001  1.8065986986326072E+002  0.0000000000000000E+000  1.8065986986326072E+002  5.8099522931943029E+003  3.7359934415044336E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.1256681771693288E+003  8.1402359497784929E+001  -1.8971942122936690E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  7.7981809960792871E+003  6.4597909064418140E+000
  0.04000000  44  1220.4458941054747  1.8141006814584463E+004  3.2147613573196872E+002  1.8462482950316433E+004  -1.2529475374266973E+004  -3.9303318644727241E+001  1.9502827186727438E+002  0.0000000000000000E+000  1.9502827186727438E+002  6.0887325292720006E+003  5.2148393473912620E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.2269294973739452E+003  8.7884257669930491E+001  -2.0500296048484634E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.1693350711784205E+003  6.4608024030684037E+000
  0.04000000  46  1274.6193107381882  1.8953084600253111E+004  3.3534246780224350E+002  1.9288427068055353E+004  -1.3096685423723025E+004  -4.0318769446945609E+001  2.0978810878712162E+002  0.0000000000000000E+000  2.0978810878712162E+002  6.3612109836725012E+003  5.8618865505409303E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.3289257012151406E+003  9.4591579757557852E+001  -2.2081589989802742E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.5337864733014230E+003  6.4611824283130934E+000
  0.04000000  48  1328.5583314496125  1.9758066598928432E+004  3.4936068777133312E+002  2.0107427286699763E+004  -1.3660703208405661E+004  -4.1355027403104934E+001  2.2499480241570348E+002  0.0000000000000000E+000  2.2499480241570348E+002  6.6303638533067051E+003  5.7281949087473549E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.4310621814634269E+003  1.0149933869508617E+002  -2.3710959706668208E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.8939915073072807E+003  6.4610349624253089E+000
  0.04000000  50  1381.2418436718876  2.0547789850912683E+004  3.6329829621316878E+002  2.0911088147125851E+004  -1.4217230645140266E+004  -4.2365571650814360E+001  2.4060048793664853E+002  0.0000000000000000E+000  2.4060048793664853E+002  6.8920924182714189E+003  4.8837126865532809E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.5339477102990304E+003  1.0863108944157318E+002  -2.5393018674295016E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.2465075939556264E+003  6.4604788036656453E+000
  0.04000000  52  1435.8931216607616  2.1366995908611672E+004  3.7694980400104765E+002  2.1743945712612720E+004  -1.4788090396776086E+004  -4.3314017391295891E+001  2.5654345923759377E+002  0.0000000000000000E+000  2.5654345923759377E+002  7.1690847576829319E+003  5.2951258266161858E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.6356623789861028E+003  1.1590307760576029E+002  -2.7109203771456680E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.6141714663888797E+003  6.4608840027719934E+000
  0.04000000  54  1490.0027996348344  2.2174686592569731E+004  3.9079140439479380E+002  2.2565477996964524E+004  -1.5353613412181787E+004  -4.4292792957407556E+001  2.7292310802334555E+002  0.0000000000000000E+000  2.7292310802334555E+002  7.4404948998486798E+003  4.9397630872094851E+000   0.0000000000000000E+000  0.0000000000000000E+000  2.7377004469127633E+003  1.2337568462521497E+002  -2.8873374584337080E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  9.9755305266304968E+003  6.4608241183205788E+000
