# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                 coul_tot                 skyrme                   strut_p                   pair_n                   e_pair_bcs_p             k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                     mu_e                     mu_t                     e_t                      e/a_t
  0.02000000  20  497.68308672375144  5.1990725165909544E+003  1.9507732197509173E+002  5.3941498385660461E+003  -3.7263643055741909E+003  -3.3122293207357359E+001  6.0112579933971084E+001  0.0000000000000000E+000  6.0112579933971084E+001  1.6947758197184680E+003  -1.1393807790216215E+000  0.0000000000000000E+000  0.0000000000000000E+000  8.3011581714682279E+002  1.9806487965004354E+001  -4.6154930381809017E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.4817569536694209E+003  4.7939695487345659E+000
  0.02000000  22  548.15874067174616  5.7303573830006426E+003  2.1438816155540903E+002  5.9447455445560518E+003  -4.1130437924397738E+003  -3.5166701208907512E+001  7.0483874134303022E+001  0.0000000000000000E+000  7.0483874134303022E+001  1.8670189250416711E+003  3.3271694207307974E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.1274504332174308E+002  2.3136592352162690E+001  -5.4080724855900442E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.7349354592803775E+003  4.7967965132691672E+000
  0.02000000  24  595.97670610820728  6.2391664386069397E+003  2.3370207123129464E+002  6.4728685098382339E+003  -4.4913486548169521E+003  -3.7140968591317410E+001  8.1501328056533140E+001  0.0000000000000000E+000  8.1501328056533140E+001  2.0258802144864983E+003  5.6710648871753619E+000   0.0000000000000000E+000  0.0000000000000000E+000  9.9681233800925520E+002  2.6706453600420939E+001  -6.2586554138710767E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  2.9737072848446201E+003  4.7958857507359216E+000
  0.02000000  26  641.54075281937560  6.7270388364243227E+003  2.5302076836017250E+002  6.9800596047844956E+003  -4.8617585653283886E+003  -3.9053351780964476E+001  9.3145917731716722E+001  0.0000000000000000E+000  9.3145917731716722E+001  2.1723936054068640E+003  6.1682935512551467E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.0821135206472056E+003  3.0510606494481305E+001  -7.1659527635253326E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.1991855804645384E+003  4.7924947906812765E+000
  0.02000000  28  685.13415316824023  7.1984359427995714E+003  2.7227692573494733E+002  7.4707128685345187E+003  -5.2260074130613320E+003  -4.0899269104084411E+001  1.0539211735957821E+002  0.0000000000000000E+000  1.0539211735957821E+002  2.3091983037286809E+003  5.0469531833973633E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.1685177805006681E+003  3.4544928778646380E+001  -8.1289418108202170E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.4141129440831801E+003  4.7874764220826913E+000
  0.02000000  30  732.10586876466664  7.7007746274633218E+003  2.9138902098734815E+002  7.9921636484506698E+003  -5.6029021613408449E+003  -4.2681895861516466E+001  1.1820083420836211E+002  0.0000000000000000E+000  1.1820083420836211E+002  2.4647804254566677E+003  6.3974200418786040E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.2530722240576276E+003  3.8718719867179573E+001  -9.1269854723039813E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.6482286447003066E+003  4.7865187169374224E+000
  0.02000000  32  777.16595433071757  8.1857357613175682E+003  3.1042155088081608E+002  8.4961573121983838E+003  -5.9731186431058904E+003  -4.4404887516662654E+001  1.3157610907878043E+002  0.0000000000000000E+000  1.3157610907878043E+002  2.6102098906546130E+003  6.0388842507866229E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.3386951842927299E+003  4.3113150047085135E+001  -1.0178376651280405E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  3.8712383667324048E+003  4.7837347753046373E+000
  0.02000000  34  820.42512354844564  8.6551486174461588E+003  3.2954173643079531E+002  8.9846903538769548E+003  -6.3376385991239404E+003  -4.6107994433998861E+001  1.4552435140234402E+002  0.0000000000000000E+000  1.4552435140234402E+002  2.7464681117213595E+003  4.1578402006293800E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.4253415748328052E+003  4.7726778425035427E+001  -1.1282812585834012E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.0842665173214850E+003  4.7796547923586292E+000
  0.02000000  36  865.83159851069524  9.1437556623287710E+003  3.4845027806367921E+002  9.4922059403924504E+003  -6.7098884265511660E+003  -4.7743521165224514E+001  1.5998526299474219E+002  0.0000000000000000E+000  1.5998526299474219E+002  2.8945592556708002E+003  4.0865854567355200E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5107945702160980E+003  5.2483546315343716E+001  -1.2422825205320406E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.3095313576057706E+003  4.7781813714774675E+000
  0.02000000  38  909.88089237783504  9.6198660063532352E+003  3.6734177796564978E+002  9.9872077843188854E+003  -7.0774319624103200E+003  -4.9344617760770767E+001  1.7498035250092778E+002  0.0000000000000000E+000  1.7498035250092778E+002  3.0354115566487162E+003  3.1048442594283188E+000   0.0000000000000000E+000  0.0000000000000000E+000  1.5970242690407974E+003  5.7445589532202220E+001  -1.3612548382539680E+002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.5271317416557449E+003  4.7760554918411957E+000
