   2.0000000000000000E-002          16   4.5786934173345877        17.516681871688998        35400.000000000000     
   2.0000000000000000E-002          18   4.5731217547896650        17.996474025387439        35400.000000000000     
   2.0000000000000000E-002          20   4.5659464006067285        18.775001116277586        35600.000000000000     
   2.0000000000000000E-002          22   4.5870496622592718        20.101415732731613        36600.000000000000     
   2.0000000000000000E-002          24   4.5809877989589216        20.376184659540083        36200.000000000000     
   2.0000000000000000E-002          26   4.5726074295410779        20.733795632293621        36000.000000000000     
   2.0000000000000000E-002          28   4.5609075138003838        21.468920065486135        36200.000000000000     
   2.0000000000000000E-002          30   4.5578539211475615        22.219633421638751        36400.000000000000     
   2.0000000000000000E-002          32   4.5585802608762567        22.498914349720746        36200.000000000000     
   2.0000000000000000E-002          34   4.5548658744875556        22.651142676666701        36000.000000000000     
   2.0000000000000000E-002          36   4.5533438886419901        22.954826719102954        36000.000000000000     
   2.0000000000000000E-002          38   4.5496353578098763        23.441115775456009        36000.000000000000     
   2.0000000000000000E-002          40   4.5468006482369629        24.254067603094192        36200.000000000000     
   2.0000000000000000E-002          42   4.5477404021808185        25.069322918723906        36600.000000000000     
   2.0000000000000000E-002          44   4.5498141003437418        25.423146703939270        36600.000000000000     
   2.0000000000000000E-002          46   4.5496797987655482        25.677618175589064        36600.000000000000     
   2.0000000000000000E-002          48   4.5469793335955071        25.794181239584706        36200.000000000000     
   2.0000000000000000E-002          50   4.5480963951731699        26.183370400166968        36200.000000000000     
   2.0000000000000000E-002          52   4.5485365974502656        26.775257628722027        36400.000000000000     
   2.0000000000000000E-002          54   4.5493635223942466        27.064884269799521        36600.000000000000     
   2.0000000000000000E-002          56   4.5502318674613695        27.410936240650646        36600.000000000000     
   2.0000000000000000E-002          58   4.5511920443083858        27.993984558783563        36800.000000000000     
   2.0000000000000000E-002          60   4.5550977728806608        28.644144957795184        37000.000000000000     
