# rho_B           Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                  coul_tot                 skyrme                    strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                       e/a_t                     p_nucl                   p_e                      p_ex                     p_t
  0.000412435199  20  82.760606916171270  8.9003946304713065E+002  2.8264630415430724E+002  1.1726857672014380E+003  -1.6421329501982357E+003  -3.3846208570108864E+001  7.2859811027962436E+001  -6.9485439694199522E+000  6.5911267058542478E+001  -4.3738212450836340E+002  -2.0772564076330582E+000  -2.7380401501083300E+000  -1.1338130824962857E-007  3.8493529222808598E+002  9.3078117425350690E+000  -2.2066677522194837E+001  0.0000000000000000E+000  -2.6783488180900697E+001  0.0000000000000000E+000  0.0000000000000000E+000  -8.5667854731232723E+001  -8.3366435152574303E-001  2.7806030641553826E-005  5.2826159222033595E-004  6.1376463993910554E-007  5.5668138750182897E-004
  0.000412435199  22  90.384450130374859  9.8473670806991561E+002  3.1176030344042181E+002  1.2964970115103374E+003  -1.8228325742497464E+003  -3.6276281725915389E+001  8.5562478262537368E+001  -7.6692775992554996E+000  7.7893200663281775E+001  -4.8471864380204170E+002  3.2188570774034133E+000   -2.9179207243512746E+000  -1.6091869969782306E+000  4.2426743318246315E+002  1.0898488367493902E+001  -2.5915771696953659E+001  0.0000000000000000E+000  -2.4971714256367541E+001  0.0000000000000000E+000  0.0000000000000000E+000  -9.3988290593086333E+001  -8.3631045470139742E-001  2.7538222834271105E-005  5.3235396228295791E-004  6.1851849714822088E-007  5.6051070361437722E-004
  0.000412435199  24  97.193667010259887  1.0790529556577558E+003  3.4087446134204242E+002  1.4199274169997982E+003  -2.0040485469353941E+003  -3.8607771836447085E+001  9.9064318877810479E+001  -8.3907878846720703E+000  9.0673530993138257E+001  -5.3205537077890403E+002  5.2595679510490072E+000   -3.0782647528904001E+000  -1.9783400541159475E+000  4.6466804122795446E+002  1.2615184548551074E+001  -3.0075451013768191E+001  0.0000000000000000E+000  -2.5855517440892203E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.0342086487221211E+002  -8.5335205560595584E-001  2.6766922365035733E-005  5.4061515325702766E-004  6.2811500946900785E-007  5.6801019063153235E-004
  0.000412435199  26  103.88738806101919  1.1736023211727131E+003  3.6995131777516133E+002  1.5435536389478743E+003  -2.1859871393164867E+003  -4.0852432165148251E+001  1.1333560868487004E+002  -9.1125305049477454E+000  1.0422307817992227E+002  -5.7906285435383836E+002  4.4846893242123542E+000   -3.2343437227379828E+000  -1.4078475375254251E+000  5.0524628566781479E+002  1.4434686701266875E+001  -3.4490731161580001E+001  0.0000000000000000E+000  -2.6646407182329174E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.1437103308245203E+002  -8.8053994146522119E-001  2.6036332950982044E-005  5.4843197180322822E-004  6.3719530938371402E-007  5.7510550006359396E-004
  0.000412435199  28  108.99908179648330  1.2669768557908471E+003  3.9906637328524636E+002  1.6660432290760934E+003  -2.3678819850300397E+003  -4.3018532911626480E+001  1.2836666532865917E+002  -9.8353445222804474E+000  1.1853132080637876E+002  -6.2632596805919354E+002  1.1582143097016342E+000   -3.3542027819258626E+000  -3.9857858925735934E-007  5.4799398440408095E+002  1.6413295923635037E+001  -3.9295284359468262E+001  0.0000000000000000E+000  -2.5620959982919231E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.2531556496179623E+002  -9.1471828363177099E-001  2.4467252729291462E-005  5.6385873674272681E-004  6.5511556418961373E-007  5.8898110503620795E-004
  0.000412435199  30  117.31618665455970  1.3636718247448632E+003  4.2796331298520499E+002  1.7916351377300682E+003  -2.5519023388807832E+003  -4.5117249103739660E+001  1.4409500767057497E+002  -1.0556055213779898E+001  1.3353895245679504E+002  -6.7184549779765916E+002  6.5790632615467075E+000   -3.5315557190794600E+000  -1.7216136808339761E+000  5.8641158339233448E+002  1.8358653824731963E+001  -4.4031333913633219E+001  0.0000000000000000E+000  -2.4413411221607390E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.3325099063262857E+002  -9.0452375707790433E-001  2.4876108183699521E-005  5.6114765039388004E-004  6.5196627737158057E-007  5.8667572485495106E-004
  0.000412435199  32  124.97562930763969  1.4600330204393199E+003  4.5684238501143125E+002  1.9168754054507513E+003  -2.7361922015433256E+003  -4.7151603947117309E+001  1.6053418215729411E+002  -1.1277038714624902E+001  1.4925714344266919E+002  -7.1721125659702523E+002  9.1645095111528008E+000   -3.6932115904826817E+000  -2.4824820147035549E+000  6.2572575789518282E+002  2.0418048679848280E+001  -4.9048608759362786E+001  0.0000000000000000E+000  -2.5101981795317442E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.4216221887541747E+002  -9.0563241887446921E-001  2.4891519467606723E-005  5.6191833473288378E-004  6.5286152971668085E-007  5.8746271573020716E-004
  0.000412435199  34  131.74241171340299  1.5558198663685794E+003  4.8571721162174583E+002  2.0415370779903251E+003  -2.9205930938216029E+003  -4.9127310521464075E+001  1.7767078417795895E+002  -1.1998415506150872E+001  1.6567236867180816E+002  -7.6251095768093467E+002  8.8501567872895066E+000   -3.8380710274183811E+000  -2.0864785001047506E+000  6.6626223830886101E+002  2.2603863856243461E+001  -5.4376816358356095E+001  0.0000000000000000E+000  -2.5698238023500739E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.5169572661444076E+002  -9.1524990523089200E-001  2.4465779991360343E-005  5.6664433707431458E-004  6.5835140745760461E-007  5.9176846847313247E-004
  0.000412435199  36  138.14939580350338  1.6515335289835541E+003  5.1455580771960888E+002  2.1660893367031631E+003  -3.1053185654403705E+003  -5.1048996124763548E+001  1.9548395760548831E+002  -1.2719758475098505E+001  1.8276419913038978E+002  -8.0751402573158191E+002  6.4578115183505815E+000   -3.9757844736574248E+000  -1.1051954517149869E+000  7.0730815540161439E+002  2.4894436802047789E+001  -5.9964318725711792E+001  0.0000000000000000E+000  -2.6127781042015094E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.6206326866066962E+002  -9.3059096380563566E-001  2.3915215157237666E-005  5.7247744023580023E-004  6.6512732372143057E-007  5.9705778271675926E-004
  0.000412435199  38  143.80984653187019  1.7467595515094558E+003  5.4338679037488248E+002  2.2901463418843382E+003  -3.2901197912918747E+003  -5.2921074518286559E+001  2.1396514294314247E+002  -1.3441384299284458E+001  2.0052375864385806E+002  -8.5237076528196292E+002  3.0441842098891811E+000   -4.0981239176901312E+000  -1.6324949343388423E-006  7.4941989420963455E+002  2.7309737322307303E+001  -6.5858945954231956E+001  0.0000000000000000E+000  -2.5945471919473214E+001  0.0000000000000000E+000  0.0000000000000000E+000  -1.7228305504456159E+002  -9.4760024459743153E-001  2.3086006751266025E-005  5.8095221607152193E-004  6.7497187903238159E-007  6.0471319470182042E-004
