   0.0000000000000000        0.0000000000000000        1.6696554270176289E-005   0.0000000000000000              175   1.0000000000000000        0.0000000000000000        3.0000000000000000     
   3.3773727880779267E-008   1.0000000000000000E-002   2.1978924976735206E-005   2.0750002761798962E-003         183  0.99999986690127263        0.0000000000000000        3.0000000000000000     
   2.7018982304623413E-007   2.0000000000000000E-002   3.7439123770098003E-005   8.3000088377566724E-003         205  0.99999893521117333        0.0000000000000000        3.0000000000000000     
   9.1189065278103995E-007   2.9999999999999999E-002   8.1782002818112846E-005   1.8675067111714717E-002         244  0.99999640634679832        0.0000000000000000        3.0000000000000000     
   2.1615185843698731E-006   4.0000000000000001E-002   2.4705445271926444E-004   3.3200282808213466E-002         294  0.99999148175287844        0.0000000000000000        3.0000000000000000     
   4.2217159850974084E-006   5.0000000000000003E-002   7.9030634816900736E-004   5.1875863062174885E-002         327  0.99998336293366652        0.0000000000000000        3.0000000000000000     
   7.2951252222483222E-006   6.0000000000000005E-002   2.0675612201961234E-003   7.4702147574870995E-002         336  0.99997125149757138        0.0000000000000000        3.0000000000000000     
   1.1584388663107289E-005   7.0000000000000007E-002   4.4185294027557411E-003  0.10167964175551143              331  0.99995434921454018        0.0000000000000000        3.0000000000000000     
   1.7292148674958985E-005   8.0000000000000002E-002   8.1206813475708621E-003  0.13280904986283085              320  0.99993185808617557        0.0000000000000000        3.0000000000000000     
   2.4621047625088078E-005   8.9999999999999997E-002   1.3404886621737819E-002  0.16809130814667658              307  0.99990298042857539        0.0000000000000000        3.0000000000000000     
   3.3773727880779254E-005   9.9999999999999992E-002   2.0425856616117177E-002  0.20752761798959607              293  0.99986691896787694        0.0000000000000000        3.0000000000000000     
   4.4952831809317178E-005  0.10999999999999999        2.9319735715847894E-002  0.25111947904842430              280  0.99982287694848315        0.0000000000000000        3.0000000000000000     
   5.8361001777986537E-005  0.11999999999999998        4.0144716590380658E-002  0.29886872239587164              267  0.99977005825393561        0.0000000000000000        3.0000000000000000     
   7.4200880154071995E-005  0.12999999999999998        5.2980394473016709E-002  0.35077754366211089              255  0.99970766754040064        0.0000000000000000        3.0000000000000000     
   9.2675109304858258E-005  0.13999999999999999        6.7863855592686192E-002  0.40684853617636502              244  0.99963491038271612        0.0000000000000000        3.0000000000000000     
   1.1398633159763000E-004  0.14999999999999999        8.4699186756887909E-002  0.46708472410849516              234  0.99955099343294629        0.0000000000000000        3.0000000000000000     
   1.3833718939967188E-004  0.16000000000000000       0.10363852594521666       0.53148959561058695              224  0.99945512459137753        0.0000000000000000        3.0000000000000000     
   1.6593032507826856E-004  0.17000000000000001       0.12447458146820722       0.60006713595853922              215  0.99934651318987378        0.0000000000000000        3.0000000000000000     
   1.9696838100070467E-004  0.18000000000000002       0.14738824745020912       0.67282186069365091              207  0.99922437018750732        0.0000000000000000        3.0000000000000000     
