   1.0000000000000000E-003  0.73889882189813461     
   2.0000000000000000E-003   1.0954498084995530     
   3.0000000000000001E-003   1.3578233054381332     
   4.0000000000000001E-003   1.5663186753927425     
   5.0000000000000001E-003   1.7380975672121599     
   6.0000000000000001E-003   1.8825538859859949     
   7.0000000000000001E-003   2.0055547336096993     
   8.0000000000000002E-003   2.1110815638025509     
   9.0000000000000011E-003   2.2019960603102664     
   1.0000000000000002E-002   2.2804440610623469     
   1.1000000000000003E-002   2.3480879817429572     
   1.2000000000000004E-002   2.4062496155639659     
   1.3000000000000005E-002   2.4560024815363648     
   1.4000000000000005E-002   2.4982340591837460     
   1.5000000000000006E-002   2.5336891759595650     
   1.6000000000000007E-002   2.5630011264668173     
   1.7000000000000008E-002   2.5867145377019236     
   1.8000000000000009E-002   2.6053025221106858     
   1.9000000000000010E-002   2.6191797798773235     
   2.0000000000000011E-002   2.6287127667669985     
   2.1000000000000012E-002   2.6342276959094373     
   2.2000000000000013E-002   2.6360169138189860     
   2.3000000000000013E-002   2.6343440378402869     
   2.4000000000000014E-002   2.6294481372467819     
   2.5000000000000015E-002   2.6215471668877002     
   2.6000000000000016E-002   2.6108408101632978     
   2.7000000000000017E-002   2.5975128504914453     
   2.8000000000000018E-002   2.5817331628907945     
   2.9000000000000019E-002   2.5636593968840211     
   3.0000000000000020E-002   2.5434384065988636     
   3.1000000000000021E-002   2.5212074723167484     
   3.2000000000000021E-002   2.4970953488064858     
   3.3000000000000022E-002   2.4712231688852313     
   3.4000000000000023E-002   2.4437052252670703     
   3.5000000000000024E-002   2.4146496495251024     
   3.6000000000000025E-002   2.3841590036349811     
   3.7000000000000026E-002   2.3523307968867138     
   3.8000000000000027E-002   2.3192579387957624     
   3.9000000000000028E-002   2.2850291369005586     
   4.0000000000000029E-002   2.2497292469141206     
   4.1000000000000029E-002   2.2134395815358330     
   4.2000000000000030E-002   2.1762381832735871     
   4.3000000000000031E-002   2.1382000658359481     
   4.4000000000000032E-002   2.0993974279972774     
   4.5000000000000033E-002   2.0598998432902458     
   4.6000000000000034E-002   2.0197744284205132     
   4.7000000000000035E-002   1.9790859929111397     
   4.8000000000000036E-002   1.9378971721570688     
   4.9000000000000037E-002   1.8962685457921717     
   5.0000000000000037E-002   1.8542587430346986     
   5.1000000000000038E-002   1.8119245364746317     
   5.2000000000000039E-002   1.7693209255926754     
   5.3000000000000040E-002   1.7265012111510643     
   5.4000000000000041E-002   1.6835170614670947     
   5.5000000000000042E-002   1.6404185714680954     
   5.6000000000000043E-002   1.5972543153290424     
   5.7000000000000044E-002   1.5540713934087440     
   5.8000000000000045E-002   1.5109154741258792     
   5.9000000000000045E-002   1.4678308313505781     
   6.0000000000000046E-002   1.4248603778292410     
   6.1000000000000047E-002   1.3820456951090780     
   6.2000000000000048E-002   1.3394270603833129     
   6.3000000000000042E-002   1.2970434706373895     
   6.4000000000000043E-002   1.2549326644402237     
   6.5000000000000044E-002   1.2131311416919830     
   6.6000000000000045E-002   1.1716741816105094     
   6.7000000000000046E-002   1.1305958592120222     
   6.8000000000000047E-002   1.0899290605177403     
   6.9000000000000047E-002   1.0497054966961459     
   7.0000000000000048E-002   1.0099557173307625     
   7.1000000000000049E-002  0.97070912298510181     
   7.2000000000000050E-002  0.93199397721964394     
   7.3000000000000051E-002  0.89383741820046136     
   7.4000000000000052E-002  0.85626547002483266     
   7.5000000000000053E-002  0.81930305387617264     
   7.6000000000000054E-002  0.78297399910850674     
   7.7000000000000055E-002  0.74730105434942129     
   7.8000000000000055E-002  0.71230589870013195     
   7.9000000000000056E-002  0.67800915310152621     
   8.0000000000000057E-002  0.64443039192610863     
   8.1000000000000058E-002  0.61158815484739826     
   8.2000000000000059E-002  0.57949995903053841     
   8.3000000000000060E-002  0.54818231168066389     
   8.4000000000000061E-002  0.51765072297881287     
   8.5000000000000062E-002  0.48791971942896706     
   8.6000000000000063E-002  0.45900285763397519     
   8.7000000000000063E-002  0.43091273851276329     
   8.8000000000000064E-002  0.40366102196629067     
   8.9000000000000065E-002  0.37725844199511888     
   9.0000000000000066E-002  0.35171482226727413     
   9.1000000000000067E-002  0.32703909213124155     
   9.2000000000000068E-002  0.30323930306538760     
   9.3000000000000069E-002  0.28032264555197406     
   9.4000000000000070E-002  0.25829546636097356     
   9.5000000000000070E-002  0.23716328622638641     
   9.6000000000000071E-002  0.21693081789541649     
   9.7000000000000072E-002  0.19760198452880556     
   9.8000000000000073E-002  0.17917993842893362     
   9.9000000000000074E-002  0.16166708007066855     
  0.10000000000000007       0.14506507740872232     
  0.10100000000000008       0.12937488543416303     
  0.10200000000000008       0.11459676595188437     
  0.10300000000000008       0.10073030755017022     
  0.10400000000000008        8.7774445733004344E-002
  0.10500000000000008        7.5727483185498184E-002
  0.10600000000000008        6.4587110142664245E-002
  0.10700000000000008        5.4350424831783269E-002
  0.10800000000000008        4.5013953958788933E-002
  0.10900000000000008        3.6573673209389382E-002
  0.11000000000000008        2.9025027736063788E-002
  0.11100000000000008        2.2362952602610512E-002
  0.11200000000000009        1.6581893158567857E-002
  0.11300000000000009        1.1675825316540949E-002
  0.11400000000000009        7.6382757063047308E-003
  0.11500000000000009        4.4623416804191419E-003
  0.11600000000000009        2.1407111470617092E-003
  0.11700000000000009        6.6568220678103036E-004
  0.11800000000000009        2.9182570938313136E-005
  0.11900000000000009        2.2278874069821717E-004
  0.12000000000000009        1.2377449265620704E-003
