0.001627 0.241425
0.001701 0.455145
0.003919 0.755937
0.025065 2.062005
0.041553 2.829815
0.105287 4.496042
0.110018 4.547493
0.110018 3.229551
0.046137 2.117414
0.013752 0.886544
0.002292 0.316623
