0.93242504E-03 -58.752631128577924 30.379460350109380 7.3183850060389383E-002 -4.4757415627979013E-005
0.49118067E-02 -58.752602698735949 30.379459791944043 7.3182319632166690E-002 -2.3577072249826627E-004
0.12066593E-01 -58.752454192459759 30.379456876494118 7.3174320450048028E-002 -5.7918913488063978E-004
0.22390792E-01 -58.752019346997130 30.379448339094235 7.3150894283642354E-002 -1.0746512687483602E-003
0.35873659E-01 -58.751059400084188 30.379429489047105 7.3099159219494531E-002 -1.7214351864461653E-003
0.52500950E-01 -58.749264898285915 30.379394239268578 7.3002371700278623E-002 -2.5184129241761330E-003
0.72255062E-01 -58.746258481621297 30.379335148610870 7.2839998964693758E-002 -3.4639234595236525E-003
0.95115064E-01 -58.741598956540180 30.379243479465515 7.2587798946902302E-002 -4.5556197163933009E-003
0.12105674E+00 -58.734787010500156 30.379109273460031 7.2217902444343229E-002 -5.7903027128481787E-003
0.15005259E+00 -58.725272935390961 30.378921447949431 7.1698893018673965E-002 -7.1637570322367313E-003
0.18207188E+00 -58.712466707846694 30.378667915425432 7.0995881774190334E-002 -8.6706064117998589E-003
0.21708070E+00 -58.695750712445893 30.378335726785824 7.0070577235852610E-002 -1.0304213614466807E-002
0.25504194E+00 -58.674495281452991 30.377911237499731 6.8881355634977076E-002 -1.2056653945823977E-002
0.29591536E+00 -58.648077057205192 30.377380292992150 6.7383344182882290E-002 -1.3918795832652393E-002
0.33965766E+00 -58.615899960496954 30.376728426059472 6.5528539672397357E-002 -1.5880523576898013E-002
0.38622247E+00 -58.577418277572747 30.375941054951511 6.3265996908739491E-002 -1.7931135308699626E-002
0.43556045E+00 -58.532161076066224 30.375003666226302 6.0542135651129245E-002 -2.0059941741311937E-002
0.48761931E+00 -58.479756853310370 30.373901962128471 5.7301229993014825E-002 -2.2257077131054750E-002
0.54234389E+00 -58.419957045844818 30.372621948814739 5.3486158823191840E-002 -2.4514511802834801E-002
0.59967618E+00 -58.352656831231322 30.371149940221876 4.9039507765400073E-002 -2.6827225427135726E-002
0.65955544E+00 -58.277911579468750 30.369472453853525 4.3905118521635436E-002 -2.9194462859372664E-002
0.72191819E+00 -58.195947403309546 30.367575980372091 3.8030176785191362E-002 -3.1620952391219322E-002
0.78669836E+00 -58.107164542046789 30.365446619538325 3.1367910322775513E-002 -3.4117924376308548E-002
0.85382729E+00 -58.012132795171013 30.363069591189387 2.3880930054016487E-002 -3.6703733225665156E-002
0.92323384E+00 -57.911578872096435 30.360428651240071 1.5545185648070505E-002 -3.9403866494819244E-002
0.99484446E+00 -57.806366277996588 30.357505467697599 6.3544222708469406E-003 -4.2250131090506224E-002
0.10685833E+01 -57.697469117429144 30.354279037649427 -3.6750807193262408E-003 -4.5278848032784987E-002
0.11443721E+01 -57.585941849072142 30.350725249030635 -1.4499827567278769E-002 -4.8527970760154943E-002
0.12221306E+01 -57.472887445137317 30.346816705511522 -2.6044938297548038E-002 -5.2033169677836666E-002
0.13017765E+01 -57.359426495829481 30.342522933378199 -3.8201054224704697E-002 -5.5823091982504736E-002
0.13832252E+01 -57.246669493652519 30.337811070574443 -5.0822935960056728E-002 -5.9914195774736244E-002
0.14663906E+01 -57.135693837967651 30.332647096595188 -6.3730369130498121E-002 -6.4305746218986506E-002
0.15511844E+01 -57.027526092896601 30.326997597186786 -7.6711905098468411E-002 -6.8975715885196909E-002
0.16375167E+01 -56.923128856136096 30.320831973525934 -8.9531780768147606E-002 -7.3878414103899559E-002
0.17252962E+01 -56.823390448107588 30.314124910253305 -0.10194008511717084 -7.8944646184542389E-002
0.18144298E+01 -56.729114726255808 30.306858823534640 -0.11368588912894993 -8.4085047960554229E-002
0.19048229E+01 -56.641007867615912 30.299025935552812 -0.12453266642433397 -8.9196947887798250E-002
0.19963799E+01 -56.559659089479773 30.290629582663897 -0.13427495470643155 -9.4174695678025444E-002
0.20890037E+01 -56.485513054906221 30.281684375649434 -0.14275490155019038 -9.8922907295633092E-002
0.21825961E+01 -56.418833097658265 30.272214901003025 -0.14987715852388994 -0.10337157785020507
0.22770580E+01 -56.359656256402815 30.262252782210545 -0.15562057845419336 -0.10749158643273329
0.23722892E+01 -56.307743193009934 30.251832099444300 -0.16004535213141968 -0.11130883934723362
0.24681888E+01 -56.262528074312122 30.240983374982143 -0.16329458408234110 -0.11491523290980366
0.25646552E+01 -56.223075070767450 30.229726542489434 -0.16558981406528470 -0.11847479615116180
0.26615862E+01 -56.188048924847564 30.218063500250288 -0.16722058021836439 -0.12222379125471722
0.27588790E+01 -56.155706787069995 30.205970972457244 -0.16852871742891537 -0.12646416093170532
0.28564305E+01 -56.123917061278384 30.193394446442348 -0.16988861691428891 -0.13155044190222334
0.29541374E+01 -56.090208391159607 30.180243905492752 -0.17168507823979365 -0.13787101891505124
0.30518961E+01 -56.051848436296368 30.166391937508585 -0.17429062003453158 -0.14582527748401677
0.31496030E+01 -56.005948224763500 30.151674582810656 -0.17804415913413471 -0.15579873842826905
0.32471545E+01 -55.949584268901447 30.135895014469277 -0.18323281914612283 -0.16813855534062155
0.33444473E+01 -55.879927943958769 30.118829854036953 -0.19007830606038306 -0.18313178504120675
0.34413783E+01 -55.794370372589263 30.100237650704265 -0.19872882378420931 -0.20098858868818556
0.35378447E+01 -55.690631485271297 30.079868827899112 -0.20925694336008907 -0.22183200790520474
0.36337443E+01 -55.566843963155279 30.057476257712516 -0.22166324448330965 -0.24569523960596451
0.37289755E+01 -55.421606032347078 30.032825579627239 -0.23588498233759614 -0.27252648894385251
