 2.7956404600515250E+000 -7.1480496770668680E+001  2.6531753513448677E+001 -3.4261319926252427E-002  3.6119262851114421E-002  3.6955250013840312E-003 -1.2999467376853926E+002 -4.8039856695839772E-001
 2.8954847621962223E+000 -7.1499502522972676E+001  2.6529759512210124E+001 -3.9053378543168440E-002  3.5734019685089893E-002  3.6065759023640089E-003 -1.3042888326392131E+002 -4.7040166735190697E-001
 2.9953290643409196E+000 -7.1516156572889713E+001  2.6527481504360583E+001 -4.4535947314206098E-002  3.5341200984866684E-002  3.5102824104255846E-003 -1.3087818259088576E+002 -4.5941938225725426E-001
 3.0951733664856169E+000 -7.1529938730994104E+001  2.6524877527211437E+001 -5.0812233818119897E-002  3.4950767827508174E-002  3.4093265178396759E-003 -1.3133360119157797E+002 -4.4775912922582722E-001
 3.1950176686303142E+000 -7.1540266103032195E+001  2.6521899142163647E+001 -5.8001471426053726E-002  3.4571711383225109E-002  3.3064314557397826E-003 -1.3178717918038177E+002 -4.3574527470522928E-001
 3.2948619707750115E+000 -7.1546486124698362E+001  2.6518490391023938E+001 -6.6241476613796840E-002  3.4211732179462877E-002  3.2042904505515139E-003 -1.3223230929056774E+002 -4.2371072591414044E-001
 3.3947062729197088E+000 -7.1547868949181705E+001  2.6514586579136367E+001 -7.5691610150943361E-002  3.3876963921691053E-002  3.1054971209836988E-003 -1.3266404122390136E+002 -4.1198779807888841E-001
 3.4945505750644061E+000 -7.1543599151412280E+001  2.6510112856957921E+001 -8.6536198322133620E-002  3.3571751470574528E-002  3.0124793148322343E-003 -1.3307933681062605E+002 -4.0089874937360287E-001
 3.5943948772091034E+000 -7.1532766708787818E+001  2.6504982567652373E+001 -9.8988473624819079E-002  3.3298490933569923E-002  2.9274380671144534E-003 -1.3347726591295279E+002 -3.9074642932793641E-001
 3.6942391793538008E+000 -7.1514357217564623E+001  2.6499095323996162E+001 -1.1329509520297874E-001  3.3057537885033121E-002  2.8522932075554460E-003 -1.3385913518200516E+002 -3.8180550204887953E-001
 3.7940834814984981E+000 -7.1487241290665196E+001  2.6492334773583007E+001 -1.2974130580814441E-001  3.2847187534749765E-002  2.7886369626295695E-003 -1.3422854450475998E+002 -3.7431468064594187E-001
 3.8939277836431954E+000 -7.1450163072384484E+001  2.6484566007324688E+001 -1.4865677160543178E-001  3.2663728283367603E-002  2.7376966909828681E-003 -1.3459136909037474E+002 -3.6847034579357280E-001
 3.9937720857878927E+000 -7.1401727778704569E+001  2.6475632563137374E+001 -1.7042212965358136E-001  3.2501567606907637E-002  2.7003076658367329E-003 -1.3495566843469416E+002 -3.6442182602232503E-001
 4.0936163879325900E+000 -7.1340388142637295E+001  2.6465352975358254E+001 -1.9547622956696598E-001  3.2353426682117561E-002  2.6768965774636028E-003 -1.3533152663448081E+002 -3.6226850047076609E-001
 4.1934606900772877E+000 -7.1264429606641471E+001  2.6453516822202250E+001 -2.2432399242409948E-001  3.2210597686874537E-002  2.6674761755347675E-003 -1.3573083146927235E+002 -3.6205875922980868E-001
 4.2933049922219846E+000 -7.1171954077051112E+001  2.6439880230443791E+001 -2.5754470985183303E-001  3.2063255376166250E-002  2.6716512068601468E-003 -1.3616700212791051E+002 -3.6379073556956026E-001
 4.3931492943666823E+000 -7.1060862066987994E+001  2.6424160811400334E+001 -2.9580045362948254E-001  3.1900812436301079E-002  2.6886355303461923E-003 -1.3665467727729180E+002 -3.6741462071571918E-001
 4.4929935965113792E+000 -7.0928833172103410E+001  2.6406032029326433E+001 -3.3984404035139693E-001  3.1712306346942616E-002  2.7172800098525392E-003 -1.3720937626296404E+002 -3.7283629528368767E-001
 4.5928378986560769E+000 -7.0773305172853782E+001  2.6385117048196538E+001 -3.9052567048705278E-001  3.1486804113407464E-002  2.7561104999252865E-003 -1.3784714657010642E+002 -3.7992196804661021E-001
 4.6926822008007738E+000 -7.0591452859910518E+001  2.6360982173182567E+001 -4.4879690577754400E-001  3.1213810337116593E-002  2.8033749532939364E-003 -1.3858421029547657E+002 -3.8850350406435868E-001
 4.7925265029454716E+000 -7.0380169304646600E+001  2.6333130108693975E+001 -5.1571003108708091E-001  3.0883663714369517E-002  2.8570983978978282E-003 -1.3943662137505228E+002 -3.9838414753894796E-001
 4.8923708050901684E+000 -7.0136055307066172E+001  2.6300993407454779E+001 -5.9241004071874870E-001  3.0487907204666424E-002  2.9151442608667650E-003 -1.4041994381113460E+002 -4.0934439331226263E-001
 4.9922151072348662E+000 -6.9855427916685258E+001  2.6263928697724179E+001 -6.8011549076411315E-001  3.0019617758673657E-002  2.9752802620033004E-003 -1.4154895931730076E+002 -4.2114782476387308E-001
 5.0920594093795630E+000 -6.9534367124355370E+001  2.6221212560312509E+001 -7.8008331338985004E-001  2.9473682559860458E-002  3.0352468610405051E-003 -1.4283741085631061E+002 -4.3354680294076975E-001
 5.1919037115242608E+000 -6.9168831699499208E+001  2.6172040289713902E+001 -8.9355153375392171E-001  2.8847010076440086E-002  3.0928260160344796E-003 -1.4429778672624943E+002 -4.4628794884313905E-001
 5.2917480136689576E+000 -6.8754890250145976E+001  2.6115529206938852E+001 -1.0216529571261608E+000  2.8138665667172900E-002  3.1459077811495585E-003 -1.4594114842022253E+002 -4.5911739440508065E-001
 5.3915923158136554E+000 -6.8289128777650348E+001  2.6050728661616990E+001 -1.1652928213791776E+000  2.7349922871899066E-002  3.1925520207408105E-003 -1.4777700469960169E+002 -4.7178577497273760E-001
 5.4914366179583523E+000 -6.7769303060480723E+001  2.5976639290218987E+001 -1.3249849443642892E+000  2.6484222791632685E-002  3.2310422266274767E-003 -1.4981323433340211E+002 -4.8405288623885950E-001
 5.5912809201030500E+000 -6.7195287300003073E+001  2.5892244345389376E+001 -1.5006451225212096E+000  2.5547035341662139E-002  3.2599281086371553E-003 -1.5205606064979031E+002 -4.9569182620088753E-001
 5.6911252222477469E+000 -6.6570305845285318E+001  2.5796555760797553E+001 -1.6913486486940916E+000  2.4545618335748264E-002  3.2780533682516349E-003 -1.5451008178450536E+002 -5.0649229402253337E-001
 5.7909695243924446E+000 -6.5902297501295550E+001  2.5688676777956356E+001 -1.8950716459435311E+000  2.3488674643666718E-002  3.2845650730698849E-003 -1.5717835988515006E+002 -5.1626255112117259E-001
 5.8908138265371415E+000 -6.5205045372320967E+001  2.5567881125821135E+001 -2.1084530775051569E+000  2.2385915888114987E-002  3.2789017085447705E-003 -1.6006256829334330E+002 -5.2482942865110738E-001
 5.9906581286818392E+000 -6.4498455600472809E+001  2.5433705695951666E+001 -2.3266330342544368E+000  2.1247555008261844E-002  3.2607588160082088E-003 -1.6316318527814130E+002 -5.3203579484368002E-001
 6.0905024308265361E+000 -6.3807218574978819E+001  2.5286049469135175E+001 -2.5432371051981115E+000  2.0083769674174277E-002  3.2300346060397571E-003 -1.6647970467996575E+002 -5.3773520731956825E-001
 6.1903467329712338E+000 -6.3157247567308588E+001  2.5125266712624683E+001 -2.7505770230191762E+000  1.8904200666069997E-002  3.1867630863635934E-003 -1.7001080966390356E+002 -5.4178417251971478E-001
 6.2901910351159307E+000 -6.2569947019513478E+001  2.4952238428041863E+001 -2.9401145142158018E+000  1.7717565738135328E-002  3.1310481112047858E-003 -1.7375443319018692E+002 -5.4403348985359290E-001
 6.3900353372606284E+000 -6.2055467152041395E+001  2.4768404467767628E+001 -3.1031835189767527E+000  1.6531468179222325E-002  3.0630161125383610E-003 -1.7770762116896944E+002 -5.4432130696141656E-001
 6.4898796394053262E+000 -6.1607192122512288E+001  2.4575741410671831E+001 -3.2318925141474417E+000  1.5352449665315907E-002  2.9828050485882157E-003 -1.8186613637390627E+002 -5.4247122974332052E-001
 6.5897239415500231E+000 -6.1200011326674527E+001  2.4376679008190905E+001 -3.3200554192605924E+000  1.4186278256262711E-002  2.8905999258820102E-003 -1.8622379990528751E+002 -5.3829850220369035E-001
 6.6895682436947208E+000 -6.0793860794923745E+001  2.4173959750299034E+001 -3.3639580362678672E+000  1.3038390050661952E-002  2.7867115327066864E-003 -1.9077165149078888E+002 -5.3162556132288208E-001
 6.7894125458394177E+000 -6.0341844046848337E+001  2.3970458779929825E+001 -3.3627835092416736E+000  1.1914346543098192E-002  2.6716791403714074E-003 -1.9549709000409865E+002 -5.2230549736726195E-001
 6.8892568479841154E+000 -5.9800125768547304E+001  2.3768990816705280E+001 -3.3185987586245371E+000  1.0820158316053824E-002  2.5463668679322846E-003 -2.0038319408591872E+002 -5.1024912631082797E-001
 6.9891011501288123E+000 -5.9136074930796703E+001  2.3572133483703123E+001 -3.2359185387811138E+000  9.7623694816197162E-003  2.4120229286779065E-003 -2.0540839721934955E+002 -4.9544976383605027E-001
 7.0889454522735100E+000 -5.8332246414709694E+001  2.3382091483594763E+001 -3.1209702629641018E+000  8.7478783402370232E-003  2.2702817947794049E-003 -2.1054661013812458E+002 -4.7800013594910112E-001
 7.1887897544182069E+000 -5.7385908866795170E+001  2.3200615441851124E+001 -2.9808412571263370E+000  7.7835517399018261E-003  2.1231063987770036E-003 -2.1576778092011608E+002 -4.5809795632141315E-001
 7.2886340565629046E+000 -5.6305598829383726E+001  2.3028976837578185E+001 -2.8226856423140729E+000  6.8757408029450013E-003  1.9726832643578249E-003 -2.2103879981065617E+002 -4.3603954116022098E-001
 7.3884783587076015E+000 -5.5106770650001202E+001  2.2867990186213351E+001 -2.6531142730787378E+000  6.0298119993128360E-003  1.8212923346661923E-003 -2.2632461508135566E+002 -4.1220328659394956E-001
 7.4883226608522993E+000 -5.3808115184389486E+001  2.2718067849991254E+001 -2.4778180654861348E+000  5.2497799108358143E-003  1.6711740681021176E-003 -2.3158942705090010E+002 -3.8702624493409132E-001
 7.5881669629969961E+000 -5.2429193118976386E+001  2.2579291794416775E+001 -2.3014113002897902E+000  4.5380866291487004E-003  1.5244115311749910E-003 -2.3679785309715271E+002 -3.6097737781878114E-001
 7.6880112651416939E+000 -5.0989275246737421E+001  2.2451489024666287E+001 -2.1274428876055453E+000  3.8955349275085608E-003  1.3828382823140692E-003 -2.4191598878342711E+002 -3.3453069039358396E-001
 7.7878555672863907E+000 -4.9506941833620203E+001  2.2334301516726914E+001 -1.9585115828160689E+000  3.3213565781036783E-003  1.2479764537200462E-003 -2.4691231803642324E+002 -3.0814075904289168E-001
 7.8876998694310885E+000 -4.7999994857099061E+001  2.2227245646359215E+001 -1.7964281664510691E+000  2.8133840439334328E-003  1.1210047356612228E-003 -2.5175844570647178E+002 -2.8222240987966368E-001
 7.9875441715757853E+000 -4.6485397295079835E+001  2.2129759477989051E+001 -1.6423836640590734E+000  2.3682900553325102E-003  1.0027529930063197E-003 -2.5642964045007250E+002 -2.5713558945684462E-001
 8.0873884737204822E+000 -4.4979125407625254E+001  2.2041238482356437E+001 -1.4970998305228251E+000  1.9818616071218694E-003  8.9371860692271504E-004 -2.6090518720394641E+002 -2.3317582044682117E-001
 8.1872327758651799E+000 -4.3495935311714675E+001  2.1961061397392118E+001 -1.3609519186604990E+000  1.6492799597302098E-003  7.9409893645484599E-004 -2.6516855805699208E+002 -2.1057006993432251E-001
 8.2870770780098777E+000 -4.2049096506623933E+001  2.1888608312278780E+001 -1.2340628009517121E+000  1.3653846151328686E-003  7.0383425994706178E-004 -2.6920741835139222E+002 -1.8947740406761121E-001
 8.3869213801545754E+000 -4.0650151439897364E+001  2.1823272947396585E+001 -1.1163722746094520E+000  1.1249059478659121E-003  6.2265600523087300E-004 -2.7301349100055927E+002 -1.6999348968054312E-001
 8.4867656822992714E+000 -3.9308744271708683E+001  2.1764470771977560E+001 -1.0076870641682727E+000  9.2265752306600556E-004  5.5013586567733482E-004 -2.7658230590713714E+002 -1.5215784629125634E-001
 8.5866099844439692E+000 -3.8032540032738872E+001  2.1711644212807368E+001 -9.0771689824451907E-001  7.5368464473198255E-004  4.8573238525347192E-004 -2.7991286289437363E+002 -1.3596274255681215E-001
 8.6864542865886669E+000 -3.6827236173008949E+001  2.1664265852647475E+001 -8.1610105616317385E-001  6.1337004009476693E-004  4.2883264161467879E-004 -2.8300723596412826E+002 -1.2136274059456585E-001
 8.7862985887333647E+000 -3.5696655322497840E+001  2.1621840234032216E+001 -7.3242858490303442E-001  4.9750067402970347E-004  3.7878764294305421E-004 -2.8587014443588299E+002 -1.0828407819865858E-001
 8.8861428908780606E+000 -3.4642901029472192E+001  2.1583904678170185E+001 -6.5625431130139156E-001  4.0230154401095844E-004  3.3494089619948977E-004 -2.8850851316465031E+002 -9.6633299960550270E-002
 8.9859871930227584E+000 -3.3666556044003393E+001  2.1550029389268282E+001 -5.8711194929743349E-001  3.2444310249128857E-004  2.9665025562725106E-004 -2.9093104011301432E+002 -8.6304767419427733E-002
 9.0858314951674561E+000 -3.2766903773017830E+001  2.1519817025690802E+001 -5.2452503956583518E-001  2.6102893314683032E-004  2.6330361077823869E-004 -2.9314778549576181E+002 -7.7186870412678674E-002
 9.1856757973121539E+000 -3.1942156426824134E+001  2.1492901865331294E+001 -4.6801611585222053E-001  2.0956973147587935E-004  2.3432924002931104E-004 -2.9516979283485728E+002 -6.9166913234601279E-002
 9.2855200994568499E+000 -3.1189677029408109E+001  2.1468948660695165E+001 -4.1711430851865083E-001  1.6794874731644870E-004  2.0920177142659261E-004 -2.9700874875465456E+002 -6.2134756368669518E-002
 9.3853644016015476E+000 -3.0506186162686362E+001  2.1447651260260084E+001 -3.7136151480869894E-001  1.3438282914778616E-004  1.8744469665118188E-004 -2.9867668531875046E+002 -5.5985360676353686E-002
 9.4852087037462454E+000 -2.9887947640452836E+001  2.1428731060644097E+001 -3.3031724281322933E-001  1.0738220536638062E-004  1.6863031357869382E-004 -3.0018572620250666E+002 -5.0620413141376622E-002
 9.5850530058909431E+000 -2.9330930064743463E+001  2.1411935345344354E+001 -2.9356224127275149E-001  8.5711232452903260E-005  1.5237786035077693E-004 -3.0154787600753372E+002 -4.5949220139349371E-002
 9.6848973080356409E+000 -2.8830943352168781E+001  2.1397035558375578E+001 -2.6070104110310999E-001  6.8351578150297910E-005  1.3835047371995346E-004 -3.0277485052724194E+002 -4.1889044000932019E-002
 9.7847416101803368E+000 -2.8383750864760479E+001  2.1383825554167728E+001 -2.3136354655025085E-001  5.4468702517071792E-005  1.2625147383923333E-004 -3.0387794471958421E+002 -3.8365038388084576E-002
 9.8845859123250346E+000 -2.7985158817312357E+001  2.1372119858311933E+001 -2.0520581971231161E-001  4.3382043838212830E-005  1.1582035732976511E-004 -3.0486793447773903E+002 -3.5309913109599154E-002
 9.9844302144697323E+000 -2.7631085255384761E+001  2.1361751967209575E+001 -1.8191020089550888E-001  3.4538991375790312E-005  1.0682877598724277E-004 -3.0575500794968445E+002 -3.2663433251234469E-002
 1.0084274516614430E+001 -2.7317611201087026E+001  2.1352572708526246E+001 -1.6118489982662440E-001  2.7492509561158585E-005  9.9076691878537845E-005 -3.0654872208001706E+002 -3.0371833283281382E-002
 1.0184118818759126E+001 -2.7041016632169377E+001  2.1344448678734924E+001 -1.4276318081463180E-001  2.1882144787476118E-005  9.2388830489864091E-005 -3.0725798017050090E+002 -2.8387205446630429E-002
 1.0283963120903824E+001 -2.6797803867568057E+001  2.1337260769065150E+001 -1.2640225032851518E-001  1.7418074885637691E-005  8.6611500333621147E-005 -3.0789102652295634E+002 -2.6666903746411990E-002
 1.0383807423048522E+001 -2.6584710737204354E+001  2.1330902786917235E+001 -1.1188193970316715E-001  1.3867834413549831E-005  8.1609807703725257E-005 -3.0845545458924511E+002 -2.5172990334193450E-002
 1.0483651725193219E+001 -2.6398715661101104E+001  2.1325280176262368E+001 -9.9003260010566765E-002  1.1045351466502698E-005  7.7265266651062748E-005 -3.0895822546634901E+002 -2.3871739674696621E-002
 1.0583496027337915E+001 -2.6237036485554214E+001  2.1320308837699194E+001 -8.7586891379062573E-002  8.8019526935006024E-006  7.3473784440574637E-005 -3.0940569400642653E+002 -2.2733207266114580E-002
 1.0683340329482613E+001 -2.6097124645732539E+001  2.1315914046617291E+001 -7.7471655724158317E-002  7.0190244498832742E-006  7.0143989750211269E-005 -3.0980364023708086E+002 -2.1730863365367940E-002
 1.0783184631627311E+001 -2.5976655959814291E+001  2.1312029466253183E+001 -6.8513010225699084E-002  5.6020538472159071E-006  6.7195863024524142E-005 -3.1015730418817719E+002 -2.0841287728284422E-002
 1.0883028933772009E+001 -2.5873519118688851E+001  2.1308596251234558E+001 -6.0581589016031466E-002  4.4758100967921704E-006  6.4559624385828512E-005 -3.1047142258712398E+002 -2.0043918424758559E-002
 1.0982873235916705E+001 -2.5785802722194646E+001  2.1305562236413440E+001 -5.3561812371101761E-002  3.5804616218219437E-006  6.2174833320059825E-005 -3.1075026620847819E+002 -1.9320846005676351E-002
 1.1082717538061402E+001 -2.5711781528942492E+001  2.1302881205313284E+001 -4.7350576083312550E-002  2.8684565922228957E-006  5.9989655231504468E-005 -3.1099767694392233E+002 -1.8656643417664705E-002
 1.1182561840206100E+001 -2.5649902431577090E+001  2.1300512232291680E+001 -4.1856028462148635E-002  2.3020231736199365E-006  5.7960252339167412E-005 -3.1121710389581250E+002 -1.8038221874066174E-002
 1.1282406142350798E+001 -2.5598770540678935E+001  2.1298419092490072E+001 -3.6996438362136702E-002  1.8511707000733289E-006  5.6050259857070751E-005 -3.1141163799427125E+002 -1.7454703232094949E-002
 1.1382250444495494E+001 -2.5557135655490196E+001  2.1296569733755838E+001 -3.2699154587036039E-002  1.4920942875983089E-006  5.4230312659248644E-005 -3.1158404479796366E+002 -1.6897300169026904E-002
 1.1482094746640191E+001 -2.5523879315858881E+001  2.1294935804938650E+001 -2.8899654786376256E-002  1.2059033769528451E-006  5.2477592449829618E-005 -3.1173679526661618E+002 -1.6359196493617459E-002
 1.1581939048784889E+001 -2.5498002563044359E+001  2.1293492235249865E+001 -2.5540680387132021E-002  9.7760968475107973E-007  5.0775370659287620E-005 -3.1187209439349772E+002 -1.5835421191118183E-002
 1.1681783350929587E+001 -2.5478614486016980E+001  2.1292216859704066E+001 -2.2571453051815998E-002  7.9532243350270420E-007  4.9112527717916376E-005 -3.1199190766282123E+002 -1.5322711212855914E-002
 1.1781627653074283E+001 -2.5464921590193466E+001  2.1291090086016339E+001 -1.9946967508375386E-002  6.4960889808152393E-007  4.7483034880034054E-005 -3.1209798535436875E+002 -1.4819359524569848E-002
 1.1881471955218981E+001 -2.5456217996586481E+001  2.1290094598691471E+001 -1.7627355260637939E-002  5.3298659616296109E-007  4.5885390257332715E-005 -3.1219188475917508E+002 -1.4325046467346990E-002
 1.1981316257363678E+001 -2.5451876457890101E+001  2.1289215096401211E+001 -1.5577313581933256E-002  4.3952017477771739E-007  4.4322006039688281E-005 -3.1227499039897532E+002 -1.3840654010506983E-002
 1.2081160559508376E+001 -2.5451340162965128E+001  2.1288438059095043E+001 -1.3765594256216183E-002  3.6450147625898326E-007  4.2798548910674441E-005 -3.1234853236099019E+002 -1.3368063939429216E-002
 1.2181004861653072E+001 -2.5454115291215672E+001  2.1287751541622708E+001 -1.2164546710622214E-002  3.0419563699793079E-007  4.1323240279742071E-005 -3.1241360287074485E+002 -1.2909942378087706E-002
 1.2280849163797770E+001 -2.5459764271934748E+001  2.1287144990960254E+001 -1.0749710442189787E-002  2.5563957807269902E-007  3.9906127035824623E-005 -3.1247117123082859E+002 -1.2469514254170354E-002
 1.2380693465942468E+001 -2.5467899700244132E+001  2.1286609084422832E+001 -9.4994519499431319E-003  2.1648205135200076E-007  3.8558336969666565E-005 -3.1252209725431965E+002 -1.2050332336398963E-002
 1.2480537768087165E+001 -2.5478178860021430E+001  2.1286135586516785E+001 -8.3946417192019077E-003  1.8485664321449807E-007  3.7291335719733703E-005 -3.1256714331921654E+002 -1.1656046276475023E-002
 1.2580382070231861E+001 -2.5490298804382633E+001  2.1285717222330145E+001 -7.4183671512421884E-003  1.5928092118035265E-007  3.6116203992413223E-005 -3.1260698516558938E+002 -1.1290177645693721E-002
 1.2680226372376559E+001 -2.5503991945592198E+001  2.1285347565585354E+001 -6.5556776766198714E-003  1.3857632666767055E-007  3.5042954836591671E-005 -3.1264222155104210E+002 -1.0955907249824856E-002
 1.2780070674521257E+001 -2.5519022108500447E+001  2.1285020939681793E+001 -5.7933586258654256E-003  1.2180454264721743E-007  3.4079910886231700E-005 -3.1267338287302050E+002 -1.0655881024809143E-002
 1.2879914976665955E+001 -2.5535181003975477E+001  2.1284732330239436E+001 -5.1197307514996180E-003  1.0821695710841299E-007  3.3233160720795347E-005 -3.1270093885895619E+002 -1.0392040558643290E-002
 1.2979759278810652E+001 -2.5552285081869936E+001  2.1284477307820524E+001 -4.5244725967455868E-003  9.7214549349233080E-008  3.2506111860274627E-005 -3.1272530541751416E+002 -1.0165483759440262E-002
 1.3079603580955348E+001 -2.5570172725806490E+001  2.1284251959654402E+001 -3.9984631869601764E-003  8.8316084026001088E-008  3.1899155466989902E-005 -3.1274685073655405E+002 -9.9763604134568227E-003
 1.3179447883100046E+001 -2.5588701755295215E+001  2.1284052829323421E+001 -3.5336427787725513E-003  8.1132938125246344E-008  3.1409454657021304E-005 -3.1276590070598257E+002 -9.8238063764869866E-003
 1.3279292185244744E+001 -2.5607747203404983E+001  2.1283876863486405E+001 -3.1228896392769341E-003  7.5349232776895472E-008  3.1030864543928736E-005 -3.1278274373657905E+002 -9.7059189525681589E-003
 1.3379136487389442E+001 -2.5627199341234927E+001  2.1283721364821613E+001 -2.7599110438561872E-003  7.0706214569733002E-008  3.0753987883854440E-005 -3.1279763503919054E+002 -9.6197746780935893E-003
 1.3478980789534138E+001 -2.5646961922955118E+001  2.1283583950465264E+001 -2.4391468771289594E-003  6.6990045207693892E-008  3.0566365621336130E-005 -3.1281080042245361E+002 -9.5614892960155240E-003
 1.3578825091678835E+001 -2.5666950627789021E+001  2.1283462515305015E+001 -2.1556843985711628E-003  6.4022326263450838E-008  3.0452796920668222E-005 -3.1282243966143000E+002 -9.5263182272375159E-003
 1.3678669393823533E+001 -2.5687091677605626E+001  2.1283355199561981E+001 -1.9051828935244069E-003  6.1652817407782851E-008  3.0395778588485933E-005 -3.1283272948423422E+002 -9.5087943806344988E-003
 1.3778513695968231E+001 -2.5707320610925898E+001  2.1283260360160547E+001 -1.6838070731722543E-003  5.9753909582346885E-008  3.0376049331533791E-005 -3.1284182621888363E+002 -9.5028987461919304E-003
