 9.9844302144697319E-002  1.0052035275224262E-001  1.2464655299749909E-001 -1.4827013662454050E-004
 1.9968860428939464E-001  1.0051845217961183E-001  1.2470124149090640E-001 -2.8250977378302188E-005
 2.9953290643409197E-001  1.0051630220827858E-001  1.2471467590879273E-001 -4.8116457698072996E-006
 3.9937720857878928E-001  1.0051387012686663E-001  1.2471712378110093E-001  4.5002592269143281E-006
 4.9922151072348658E-001  1.0051111893786559E-001  1.2471456176517767E-001  9.8894333813483148E-006
 5.9906581286818394E-001  1.0050800679723228E-001  1.2470889501193359E-001  1.3887274028216398E-005
 6.9891011501288125E-001  1.0050448638106019E-001  1.2470085480423528E-001  1.7383758341612914E-005
 7.9875441715757856E-001  1.0050050416991975E-001  1.2469072044881924E-001  2.0772674140549990E-005
 8.9859871930227586E-001  1.0049599964028844E-001  1.2467855831226973E-001  2.4264985051338536E-005
 9.9844302144697317E-001  1.0049090435116395E-001  1.2466431579061300E-001  2.7995717908241981E-005
 1.0982873235916706E+000  1.0048514091247109E-001  1.2464786230879801E-001  3.2066728014341012E-005
 1.1981316257363679E+000  1.0047862182021851E-001  1.2462900802245050E-001  3.6566136600194211E-005
 1.2979759278810652E+000  1.0047124814151884E-001  1.2460751198884251E-001  4.1578245588580451E-005
 1.3978202300257625E+000  1.0046290803053660E-001  1.2458308482106688E-001  4.7189226401201983E-005
 1.4976645321704598E+000  1.0045347505415814E-001  1.2455538813371782E-001  5.3490828937186482E-005
 1.5975088343151571E+000  1.0044280630366736E-001  1.2452403190186730E-001  6.0583146963218178E-005
 1.6973531364598544E+000  1.0043074026594916E-001  1.2448857029313347E-001  6.8576955479540731E-005
 1.7971974386045517E+000  1.0041709442471085E-001  1.2444849624909229E-001  7.7595896712573978E-005
 1.8970417407492490E+000  1.0040166255890874E-001  1.2440323493933109E-001  8.7778675773551428E-005
 1.9968860428939463E+000  1.0038421170198311E-001  1.2435213612481624E-001  9.9281368569151897E-005
 2.0967303450386439E+000  1.0036447872165002E-001  1.2429446541582574E-001  1.1227991454305750E-004
 2.1965746471833412E+000  1.0034216647588881E-001  1.2422939437599388E-001  1.2697285109747997E-004
 2.2964189493280385E+000  1.0031693949643317E-001  1.2415598940445138E-001  1.4358433816190458E-004
 2.3962632514727358E+000  1.0028841914657796E-001  1.2407319931315441E-001  1.6236751731501657E-004
 2.4961075536174331E+000  1.0025617819553881E-001  1.2397984151077229E-001  1.8360824734946787E-004
 2.5959518557621304E+000  1.0021973474706783E-001  1.2387458670129149E-001  2.0762925659852948E-004
 2.6957961579068277E+000  1.0017854545571357E-001  1.2375594201035502E-001  2.3479475024007379E-004
 2.7956404600515250E+000  1.0013199796024845E-001  1.2362223246316996E-001  2.6551550753546138E-004
 2.8954847621962223E+000  1.0007940246069494E-001  1.2347158075674271E-001  3.0025449868208457E-004
 2.9953290643409196E+000  1.0001998236348020E-001  1.2330188530019662E-001  3.3953304217451403E-004
 3.0951733664856169E+000  9.9952863919089641E-002  1.2311079654002657E-001  3.8393751046656777E-004
 3.1950176686303142E+000  9.9877064778878838E-002  1.2289569164896830E-001  4.3412657180796931E-004
 3.2948619707750115E+000  9.9791481403346191E-002  1.2265364773900111E-001  4.9083892753251841E-004
 3.3947062729197088E+000  9.9694875264300764E-002  1.2238141386896371E-001  5.5490146315214056E-004
 3.4945505750644061E+000  9.9585857799402683E-002  1.2207538225876295E-001  6.2723767441593564E-004
 3.5943948772091034E+000  9.9462874101250459E-002  1.2173155930316323E-001  7.0887614980943384E-004
 3.6942391793538008E+000  9.9324185356664443E-002  1.2134553720599335E-001  8.0095878178529519E-004
 3.7940834814984981E+000  9.9167850097605814E-002  1.2091246733604458E-001  9.0474822957135154E-004
 3.8939277836431954E+000  9.8991704386257651E-002  1.2042703674793903E-001  1.0216339537147995E-003
 3.9937720857878927E+000  9.8793341136611909E-002  1.1988344971658152E-001  1.1531358694740965E-003
 4.0936163879325900E+000  9.8570088877287187E-002  1.1927541660810864E-001  1.3009043004904742E-003
 4.1934606900772877E+000  9.8318990389383451E-002  1.1859615294358229E-001  1.4667144296384032E-003
 4.2933049922219846E+000  9.8036781813186119E-002  1.1783839209557495E-001  1.6524528095844967E-003
 4.3931492943666823E+000  9.7719873012426253E-002  1.1699441566008373E-001  1.8600926803012926E-003
 4.4929935965113792E+000  9.7364330217753370E-002  1.1605610612026933E-001  2.0916538204362161E-003
 4.5928378986560769E+000  9.6965862243651363E-002  1.1501502688960670E-001  2.3491414337668995E-003
 4.6926822008007738E+000  9.6519811884103218E-002  1.1386253507970943E-001  2.6344571949673086E-003
 4.7925265029454716E+000  9.6021154436601613E-002  1.1258993223498620E-001  2.9492742104201847E-003
 4.8923708050901684E+000  9.5464505670304123E-002  1.1118865762316611E-001  3.2948666386531907E-003
 4.9922151072348662E+000  9.4844141922707140E-002  1.0965052725147657E-001  3.6718847146399529E-003
 5.0920594093795630E+000  9.4154035349917287E-002  1.0796801938243036E-001  4.0800680317287794E-003
 5.1919037115242608E+000  9.3387907625058289E-002  1.0613460380418101E-001  4.5178958181000973E-003
 5.2917480136689576E+000  9.2539305519092480E-002  1.0414510749951025E-001  4.9821848070150231E-003
 5.3915923158136554E+000  9.1601701734069244E-002  1.0199610397816894E-001  5.4676655045625792E-003
 5.4914366179583523E+000  9.0568624001925599E-002  9.9686308130270851E-002  5.9665976222456236E-003
 5.5912809201030500E+000  8.9433814714515558E-002  9.7216954129785454E-002  6.4685234608832781E-003
 5.6911252222477469E+000  8.8191422115154766E-002  9.4592131785913552E-002  6.9602959980734061E-003
 5.7909695243924446E+000  8.6836222277709374E-002  9.1819057083169744E-002  7.4265384769577310E-003
 5.8908138265371415E+000  8.5363868684095193E-002  8.8908253753488042E-002  7.8506663643175319E-003
 5.9906581286818392E+000  8.3771163209721000E-002  8.5873620351370958E-002  8.2164999764173328E-003
 6.0905024308265361E+000  8.2056338860620415E-002  8.2732346615554883E-002  8.5103037638923577E-003
 6.1903467329712338E+000  8.0219340920842014E-002  7.9504624294852347E-002  8.7228406322940374E-003
 6.2901910351159307E+000  7.8262089646171568E-002  7.6213084477281978E-002  8.8508298144991410E-003
 6.3900353372606284E+000  7.6188704789571307E-002  7.2881913364395201E-002  8.8971953994005041E-003
 6.4898796394053262E+000  7.4005670657508293E-002  6.9535676820566425E-002  8.8698021738262880E-003
 6.5897239415500231E+000  7.1721920668352757E-002  6.6198011784108390E-002  8.7789508856190163E-003
 6.6895682436947208E+000  6.9348822991919606E-002  6.2890455320478017E-002  8.6344907016125926E-003
 6.7894125458394177E+000  6.6900054019892491E-002  5.9631688873033259E-002  8.4436483098497481E-003
 6.8892568479841154E+000  6.4391354004906004E-002  5.6437335529876793E-002  8.2103663420216941E-003
 6.9891011501288123E+000  6.1840168623997903E-002  5.3320227970399085E-002  7.9362250340678005E-003
 7.0889454522735100E+000  5.9265190458188337E-002  5.0290900592384537E-002  7.6223050098674977E-003
 7.1887897544182069E+000  5.6685824121749370E-002  4.7358047975022230E-002  7.2710347938189585E-003
 7.2886340565629046E+000  5.4121606628382890E-002  4.4528814141424379E-002  6.8872630147104926E-003
 7.3884783587076015E+000  5.1591619342269850E-002  4.1808928015507708E-002  6.4782934934712834E-003
 7.4883226608522993E+000  4.9113928769269323E-002  3.9202783747929543E-002  6.0530972102984699E-003
 7.5881669629969961E+000  4.6705090350111986E-002  3.6713556268308349E-002  5.6211544476973624E-003
 7.6880112651416939E+000  4.4379742822451343E-002  3.4343381749570745E-002  5.1913616755943012E-003
 7.7878555672863907E+000  4.2150311655655207E-002  3.2093573667095435E-002  4.7712684503011492E-003
 7.8876998694310885E+000  4.0026829874618156E-002  2.9964819155898183E-002  4.3667175927917488E-003
 7.9875441715757853E+000  3.8016874657086849E-002  2.7957309008750476E-002  3.9818265476347942E-003
 8.0873884737204822E+000  3.6125609581148035E-002  2.6070782331266109E-002  3.6191890477399661E-003
 8.1872327758651799E+000  3.4355916101687242E-002  2.4304495929997671E-002  3.2801766305411879E-003
 8.2870770780098777E+000  3.2708594086236747E-002  2.2657147765061721E-002  2.9652506052986506E-003
 8.3869213801545754E+000  3.1182609968815715E-002  2.1126790008308045E-002  2.6742331531477768E-003
 8.4867656822992714E+000  2.9775371903162182E-002  1.9710762723652891E-002  2.4065178759579225E-003
 8.5866099844439692E+000  2.8483013656355565E-002  1.8405668572401217E-002  2.1612206438066258E-003
 8.6864542865886669E+000  2.7300672274577859E-002  1.7207396776319658E-002  1.9372817479490249E-003
