# rho_B       Z   N                   R_WS                rho_gas_n                rho_liq_n                r_n                 a_n                  gamma_n             rho_gas_p           rho_liq_p                r_p                 a_p                  gamma_p
  0.00575000  40  776.29344406422865  32.361597463252764  4.6419589693030882E-003  0.10059767937016488      6.3807712288480687  0.71341608285815794  1.0000000000000000  0.0000000000000000  4.2145656231938881E-002  5.9859875265381604  0.45233878619014689  1.0000000000000000
  0.00600000  40  788.17456952996520  32.059790273116000  4.8551965325070228E-003  0.10063517533081787      6.3973306743830767  0.71568231958826800  1.0000000000000000  0.0000000000000000  4.1864978531389430E-002  5.9994076797375300  0.45319875165708645  1.0000000000000000
  0.00625000  40  799.18579150337575  31.766046342718624  5.0679864537552001E-003  0.10066929231374463      6.4135556663673690  0.71788385651819375  1.0000000000000000  0.0000000000000000  4.1591347824522118E-002  6.0126006107220222  0.45405736653488482  1.0000000000000000
  0.00650000  40  810.13311010073073  31.489202009245805  5.2813274961159224E-003  0.10070152077180849      6.4296071384351423  0.72007058040261074  1.0000000000000000  0.0000000000000000  4.1322023643692682E-002  6.0256948012569920  0.45491925968804081  1.0000000000000000
  0.00675000  40  820.30586437647116  31.219084776254242  5.4942338348736566E-003  0.10073086474777501      6.4453458200300489  0.72220061687546355  1.0000000000000000  0.0000000000000000  4.1059274719359211E-002  6.0385724475913101  0.45578166189002445  1.0000000000000000
  0.00700000  40  830.11254430897031  30.959665530791657  5.7071881173935213E-003  0.10075819644218892      6.4608833572057840  0.72430610348591862  1.0000000000000000  0.0000000000000000  4.0801109805633791E-002  6.0513291503661115  0.45664387117934169  1.0000000000000000
  0.00725000  40  839.64614549350017  30.710988546936488  5.9202836654579588E-003  0.10078355380286061      6.4762440952571581  0.72639369813329846  1.0000000000000000  0.0000000000000000  4.0547229971065656E-002  6.0639734901070508  0.45751122358315460  1.0000000000000000
  0.00750000  40  846.94903971422889  30.449693937648913  6.1305929149343824E-003  0.10080622013388027      6.4911546036216636  0.72840191082405015  1.0000000000000000  0.0000000000000000  4.0301924071199965E-002  6.0762862266297564  0.45836697329813209  1.0000000000000000
  0.00775000  40  857.23541802505315  30.234679250509028  6.3458637093374171E-003  0.10082762938801379      6.5062522203935220  0.73044016659943067  1.0000000000000000  0.0000000000000000  4.0054682223967401E-002  6.0887942206678058  0.45924358705428070  1.0000000000000000
  0.00800000  40  865.71277842423035  30.010320456678578  6.5588776220360471E-003  0.10084701605736511      6.5210076329116102  0.73242976392529313  1.0000000000000000  0.0000000000000000  3.9814271361430849E-002  6.1010502370015809  0.46011422664486928  1.0000000000000000
  0.00825000  40  873.89469386418978  29.793248979077781  6.7718842206097212E-003  0.10086466293658101      6.5355847574635373  0.73439396940050439  1.0000000000000000  0.0000000000000000  3.9577831841299649E-002  6.1131962569589398  0.46098589184380939  1.0000000000000000
  0.00850000  40  881.62918989026377  29.581230039224888  6.9846079080723711E-003  0.10088062973429938      6.5499798117251551  0.73633078316853129  1.0000000000000000  0.0000000000000000  3.9345535631942326E-002  6.1252192560096486  0.46185885234522817  1.0000000000000000
  0.00875000  40  889.17508766252558  29.376516699121421  7.1974325624973665E-003  0.10089494809648630      6.5642257426946058  0.73824290119948088  1.0000000000000000  0.0000000000000000  3.9116696604881922E-002  6.1371528329846115  0.46273252620926714  1.0000000000000000
  0.00900000  40  896.40549853977302  29.177244776090095  7.4101295788336847E-003  0.10090777186520485      6.5783070053854562  0.74013361128734867  1.0000000000000000  0.0000000000000000  3.8891581075521792E-002  6.1489781636655731  0.46360943096301560  1.0000000000000000
  0.00925000  40  903.34754511016331  28.983252954000953  7.6227122982796564E-003  0.10091913642426728      6.5922412406744177  0.74200161955797472  1.0000000000000000  0.0000000000000000  3.8669837964680619E-002  6.1607119808589914  0.46448789818680719  1.0000000000000000
  0.00950000  40  910.11313674384667  28.795262112591399  7.8353541019058094E-003  0.10092910780502841      6.6060319817600508  0.74384694086955161  1.0000000000000000  0.0000000000000000  3.8451322640817603E-002  6.1723592395310192  0.46536808194536439  1.0000000000000000
  0.00975000  40  916.69138619909540  28.612746438801100  8.0480093515277271E-003  0.10093777595452794      6.6196982856728059  0.74567318586214304  1.0000000000000000  0.0000000000000000  3.8235781214704251E-002  6.1839318057722750  0.46624892854252054  1.0000000000000000
  0.01000000  40  923.18186119275481  28.436309253080015  8.2608409753818918E-003  0.10094518445808537      6.6332458720742862  0.74748417269063872  1.0000000000000000  0.0000000000000000  3.8023105685291228E-002  6.1954309464890009  0.46713510074998110  1.0000000000000000
  0.01025000  40  927.95326114071440  28.249708503733089  8.4709222068437510E-003  0.10095122251786923      6.6464953876970689  0.74925023658622991  1.0000000000000000  0.0000000000000000  3.7816104864426006E-002  6.2067022178263489  0.46801159160444283  1.0000000000000000
  0.01050000  40  935.01308102793746  28.091666980433647  8.6853620169169941E-003  0.10095647023607190      6.6599408870274406  0.75105400555257940  1.0000000000000000  0.0000000000000000  3.7606931406107991E-002  6.2181737040762677  0.46890782538006415  1.0000000000000000
  0.01075000  40  943.23278783975275  27.950296952508165  8.9023423210103005E-003  0.10095989630572405      6.6733587715974814  0.75282494960575019  1.0000000000000000  0.0000000000000000  3.7398976130698994E-002  6.2296590160882026  0.46981368539142709  1.0000000000000000
  0.01100000  40  946.61876503500866  27.768730499835293  9.1106915477215233E-003  0.10096273979364868      6.6861534806536653  0.75452924898497276  1.0000000000000000  0.0000000000000000  3.7201675046628031E-002  6.2406305904378625  0.47068819924090077  1.0000000000000000
  0.01125000  40  951.69833347193753  27.608712262072270  9.3223933203241214E-003  0.10096444944978766      6.6990638661508815  0.75623868306518183  1.0000000000000000  0.0000000000000000  3.7003406823384905E-002  6.2517315216723013  0.47157911566807670  1.0000000000000000
  0.01150000  40  956.31766226152195  27.449669926654021  9.5334551604271973E-003  0.10096494158178464      6.7118327761041172  0.75793298256130903  1.0000000000000000  0.0000000000000000  3.6808329098047751E-002  6.2627270258001912  0.47247109362465911  1.0000000000000000
  0.01175000  40  962.28096956855302  27.307860115231694  9.7473183861636944E-003  0.10096482327927031      6.7247161140605591  0.75965351351585042  1.0000000000000000  0.0000000000000000  3.6612300430971328E-002  6.2738530817151261  0.47337705727115298  1.0000000000000000
  0.01200000  40  967.23434595773927  27.161487914486489  9.9595577703789802E-003  0.10096316885787542      6.7373199797257737  0.76130274688240140  1.0000000000000000  0.0000000000000000  3.6421164138512464E-002  6.2847742645234597  0.47427473583521040  1.0000000000000000
  0.01225000  40  971.98005995774656  27.017744213717222  1.0171575253385422E-002  0.10096096168032039      6.7498614161249932  0.76296066455424272  1.0000000000000000  0.0000000000000000  3.6231939102909942E-002  6.2956582292795362  0.47517691825329134  1.0000000000000000
  0.01250000  40  976.88069814411176  26.879661412236370  1.0384089265054377E-002  0.10095806572094494      6.7623920674686628  0.76462842291455657  1.0000000000000000  0.0000000000000000  3.6043760002380347E-002  6.3065551630690324  0.47608505880462093  1.0000000000000000
  0.01275000  40  982.28795125419163  26.750063422757552  1.0597975122035199E-002  0.10095363548370195      6.7748208778342338  0.76624583537015278  1.0000000000000000  0.0000000000000000  3.5857647455146559E-002  6.3174039456612432  0.47699632183688329  1.0000000000000000
  0.01300000  40  986.02621674871887  26.609834007706272  1.0808593627983337E-002  0.10094884183223753      6.7870270094453087  0.76785234467006358  1.0000000000000000  0.0000000000000000  3.5675882316949709E-002  6.3280678940199078  0.47790085797690018  1.0000000000000000
  0.01325000  40  990.46401052897136  26.479479677370787  1.1020809206628119E-002  0.10094339203543154      6.7993002724272547  0.76948134883815156  1.0000000000000000  0.0000000000000000  3.5493902686868216E-002  6.3388157291220004  0.47881572586998455  1.0000000000000000
  0.01350000  40  994.60561896042464  26.350214304326617  1.1232711385366080E-002  0.10093664153635784      6.8113697668181832  0.77104391730872224  1.0000000000000000  0.0000000000000000  3.5315470392681014E-002  6.3494221935644815  0.47972588430100843  1.0000000000000000
  0.01375000  40  998.82452293362621  26.225088467686103  1.1444922579363623E-002  0.10092934941218445      6.8234352911889529  0.77262412836274974  1.0000000000000000  0.0000000000000000  3.5138017046179935E-002  6.3600377482434762  0.48064495958719100  1.0000000000000000
  0.01400000  40  1002.8478876823865  26.101658718984559  1.1656843091739925E-002  0.10092185740459378      6.8354636038714789  0.77421910275663375  1.0000000000000000  0.0000000000000000  3.4961875624452993E-002  6.3706433963600420  0.48156817200674074  1.0000000000000000
  0.01425000  40  1006.9340079297821  25.981962078902754  1.1869215987500787E-002  0.10091263645580167      6.8473470315102336  0.77574498477746445  1.0000000000000000  0.0000000000000000  3.4788423989246593E-002  6.3811544348970957  0.48248846867229706  1.0000000000000000
  0.01450000  40  1009.1371485760386  25.849881180310746  1.2077484317804338E-002  0.10090345871713371      6.8589795336848347  0.77726290413292187  1.0000000000000000  0.0000000000000000  3.4619475733885241E-002  6.3914565236409118  0.48339779383683001  1.0000000000000000
  0.01475000  40  1015.0067088613910  25.750847717396468  1.2294198104423547E-002  0.10089290347722532      6.8710288879351555  0.77882596977851448  1.0000000000000000  0.0000000000000000  3.4445080107468787E-002  6.4021600805377874  0.48434518941124338  1.0000000000000000
  0.01500000  40  1018.3218559655561  25.633778792340959  1.2505318111786555E-002  0.10088221033315090      6.8826938138658313  0.78034315072278115  1.0000000000000000  0.0000000000000000  3.4277048300505548E-002  6.4125364173095774  0.48527471100867081  1.0000000000000000
  0.01525000  40  1021.8671471514260  25.521365691109402  1.2717052078659261E-002  0.10087137739759119      6.8943931322398662  0.78188652334707620  1.0000000000000000  0.0000000000000000  3.4109250427104554E-002  6.4229654254857387  0.48621058674347911  1.0000000000000000
  0.01550000  40  1025.4966859915828  25.412297557558549  1.2929307936066083E-002  0.10085866082243458      6.9059449920425671  0.78335353742272762  1.0000000000000000  0.0000000000000000  3.3944027744780655E-002  6.4332988142999810  0.48714343721020759  1.0000000000000000
  0.01575000  40  1028.9613728977758  25.304491525746037  1.3141185572854963E-002  0.10084640945999379      6.9175408693794447  0.78488000586081474  1.0000000000000000  0.0000000000000000  3.3779128374940605E-002  6.4436751758932607  0.48808842936309144  1.0000000000000000
  0.01600000  40  1032.3491260885653  25.198568519545866  1.3353205205960545E-002  0.10083268520033570      6.9289598040748022  0.78632684658179686  1.0000000000000000  0.0000000000000000  3.3617101340820139E-002  6.4539352582582250  0.48902605377338404  1.0000000000000000
  0.01625000  40  1035.3917775784357  25.092364000815586  1.3564378336108639E-002  0.10081934479743730      6.9404098744609355  0.78783063281895294  1.0000000000000000  0.0000000000000000  3.3455648814432963E-002  6.4642210601672279  0.48997386908354418  1.0000000000000000
  0.01650000  40  1039.0960265266831  24.993620999990103  1.3777504378415722E-002  0.10080428856858273      6.9517792712660018  0.78926276506183723  1.0000000000000000  0.0000000000000000  3.3295601664225564E-002  6.4744811761829144  0.49092285736111485  1.0000000000000000
  0.01675000  40  1042.1569002332112  24.892142056064124  1.3989023886036017E-002  0.10078977483432730      6.9631502512034071  0.79075380145810825  1.0000000000000000  0.0000000000000000  3.3136540775450370E-002  6.4847397071767059  0.49187958044368379  1.0000000000000000
  0.01700000  40  1045.0252046520795  24.791383603895920  1.4200395289449948E-002  0.10077387722037426      6.9743190022179053  0.79215499927834276  1.0000000000000000  0.0000000000000000  3.2980534022566274E-002  6.4948643136206625  0.49282573563170995  1.0000000000000000
  0.01725000  40  1048.1058202037766  24.694361882273601  1.4412252450585653E-002  0.10075817234148224      6.9856160786302564  0.79363079363843703  1.0000000000000000  0.0000000000000000  3.2823829980225670E-002  6.5050944232674794  0.49379073470097912  1.0000000000000000
  0.01750000  40  1051.2023192279230  24.599495897173291  1.4624501235575496E-002  0.10074110589675804      6.9967362017892754  0.79501957415958879  1.0000000000000000  0.0000000000000000  3.2669763900951387E-002  6.5152144743956271  0.49474854559866133  1.0000000000000000
  0.01775000  40  1054.0742971792974  24.504919653770898  1.4836106749488662E-002  0.10072447487810221      7.0079359632738880  0.79647943560139534  1.0000000000000000  0.0000000000000000  3.2515643068927139E-002  6.5253990103149615  0.49571874825716716  1.0000000000000000
  0.01800000  40  1056.9896550136727  24.412587105218911  1.5048187414901297E-002  0.10070635068760123      7.0189566060071495  0.79784910701824507  1.0000000000000000  0.0000000000000000  3.2364190411173020E-002  6.5354680279594159  0.49668235330591537  1.0000000000000000
  0.01825000  40  1059.7192437265628  24.320739846663272  1.5259696277585836E-002  0.10068876804711413      7.0300651611033436  0.79929476336285143  1.0000000000000000  0.0000000000000000  3.2212556000131218E-002  6.5456085746785009  0.49766060069835627  1.0000000000000000
  0.01850000  40  1062.6475168267782  24.232159672464839  1.5472103689767903E-002  0.10066964591792316      7.0410193978992073  0.80064800619328136  1.0000000000000000  0.0000000000000000  3.2063174082226399E-002  6.5556601122546176  0.49863189176266653  1.0000000000000000
  0.01875000  40  1066.2546091387376  24.150255916775500  1.5686384172041226E-002  0.10065014873918836      7.0521201426003257  0.80204926612502758  1.0000000000000000  0.0000000000000000  3.1912627248145843E-002  6.5658514642675812  0.49962075006726636  1.0000000000000000
  0.01900000  40  1067.5934420313881  24.053561445430624  1.5894509018224281E-002  0.10063168825049656      7.0629359525951259  0.80345805683353488  1.0000000000000000  0.0000000000000000  3.1766816525545201E-002  6.5757776864232316  0.50059619008216782  1.0000000000000000
  0.01925000  40  1070.3866645301866  23.969094707586855  1.6106976141037680E-002  0.10061109549852545      7.0737784487822015  0.80478460051866874  1.0000000000000000  0.0000000000000000  3.1620677736040131E-002  6.5857889486600154  0.50157656043886201  1.0000000000000000
  0.01950000  40  1072.8865893041884  23.884119171413477  1.6318506222491640E-002  0.10059125891603418      7.0847068235715351  0.80620147953802190  1.0000000000000000  0.0000000000000000  3.1474454021982227E-002  6.5958625020974768  0.50257458089696705  1.0000000000000000
  0.01975000  40  1075.4247967396702  23.800981232846087  1.6530539466156357E-002  0.10056986222062111      7.0954556899643499  0.80750852328523737  1.0000000000000000  0.0000000000000000  3.1330790023416946E-002  6.6058206618950379  0.50356108743002825  1.0000000000000000
  0.02000000  40  1078.0391312507338  23.719897047197598  1.6742644732878505E-002  0.10054912230942539      7.1063527460876585  0.80891743789443260  1.0000000000000000  0.0000000000000000  3.1186230470721717E-002  6.6158969280057729  0.50457115240497508  1.0000000000000000
  0.02025000  40  1080.3711772843271  23.638292207145774  1.6954359755549701E-002  0.10052689393062578      7.1170149220645076  0.81021047334536722  1.0000000000000000  0.0000000000000000  3.1044755459996146E-002  6.6258196447960280  0.50556364649429830  1.0000000000000000
  0.02050000  40  1082.5028436912728  23.556729401302967  1.7165475227890952E-002  0.10050492665567090      7.1277037784581454  0.81154566602309652  1.0000000000000000  0.0000000000000000  3.0903768519959247E-002  6.6357652672036735  0.50656477017219581  1.0000000000000000
  0.02075000  40  1084.8319197660765  23.477957234544323  1.7377119510524609E-002  0.10048299327832663      7.1384959492317925  0.81293640259056643  1.0000000000000000  0.0000000000000000  3.0762292293727626E-002  6.6458017756118970  0.50758478778101068  1.0000000000000000
  0.02100000  40  1087.1727056266668  23.400628390829233  1.7589239067441208E-002  0.10045954097540498      7.1490850254396410  0.81420814668481833  1.0000000000000000  0.0000000000000000  3.0623453494553237E-002  6.6557123561675198  0.50858942123917128  1.0000000000000000
  0.02125000  40  1093.2293293620432  23.350172187278901  1.7812399244702574E-002  0.10043460098116851      7.1603197569626857  0.81559916654164133  1.0000000000000000  0.0000000000000000  3.0476955972268707E-002  6.6662314074307236  0.50966282782111672  1.0000000000000000
  0.02150000  40  1091.6996897650649  23.248844668682860  1.8013074764333854E-002  0.10041263490007017      7.1703591359524044  0.81684851748957577  1.0000000000000000  0.0000000000000000  3.0346768583968606E-002  6.6756313009191253  0.51063205836173609  1.0000000000000000
  0.02175000  40  1093.7812924577638  23.173615958361864  1.8224622010758269E-002  0.10038860369937494      7.1809433583414268  0.81815740328487574  1.0000000000000000  0.0000000000000000  3.0209929937216221E-002  6.6855696842121937  0.51165644243408570  1.0000000000000000
  0.02200000  40  1095.7726121042185  23.099010021306999  1.8435823005259155E-002  0.10036489505841406      7.1915922384374324  0.81952486767173416  1.0000000000000000  0.0000000000000000  3.0073157620938349E-002  6.6955571634879671  0.51269904226514518  1.0000000000000000
  0.02225000  40  1098.0531659256021  23.027562809606664  1.8648401326736386E-002  0.10033947275686991      7.2020686158503775  0.82076424401029202  1.0000000000000000  0.0000000000000000  2.9938449687945838E-002  6.7054569891358691  0.51372445129958466  1.0000000000000000
  0.02250000  40  1099.9450295481179  22.954663320706072  1.8859705071712911E-002  0.10031444779837120      7.2125703334882090  0.82205501338081022  1.0000000000000000  0.0000000000000000  2.9804298033414681E-002  6.7153707250774399  0.51476054186901643  1.0000000000000000
  0.02275000  40  1101.7931706110528  22.882623250952651  1.9070774870382879E-002  0.10028977258305891      7.2231531168832630  0.82341165277846073  1.0000000000000000  0.0000000000000000  2.9670012326299580E-002  6.7253480081996644  0.51581614718136837  1.0000000000000000
  0.02300000  40  1103.8412462587605  22.813036877829475  1.9282989538932455E-002  0.10026332038688548      7.2335443702947675  0.82463021669342351  1.0000000000000000  0.0000000000000000  2.9537975108757452E-002  6.7352200155295634  0.51685429361653701  1.0000000000000000
  0.02325000  40  1106.7509637078747  22.750233009085640  1.9497887075089110E-002  0.10023658698300048      7.2441748999828501  0.82592681021003100  1.0000000000000000  0.0000000000000000  2.9403826271783170E-002  6.7453067716062121  0.51792245899391909  1.0000000000000000
  0.02350000  40  1107.4843590323103  22.674102260828384  1.9705683075854061E-002  0.10021146093268540      7.2545394456504653  0.82725540802052988  1.0000000000000000  0.0000000000000000  2.9273913176285499E-002  6.7551273111877812  0.51897583173830997  1.0000000000000000
  0.02375000  40  1109.4374912153580  22.607075170780490  1.9917944377415484E-002  0.10018400169056074      7.2648752607717171  0.82845554240806329  1.0000000000000000  0.0000000000000000  2.9144169996711489E-002  6.7649965309666023  0.52002713867409489  1.0000000000000000
  0.02400000  40  1112.7660214605073  22.550029028983200  2.0134630360684587E-002  0.10015598438419403      7.2755463817775627  0.82975246287164572  1.0000000000000000  0.0000000000000000  2.9011053779167583E-002  6.7751801110753842  0.52111874949953407  1.0000000000000000
  0.02425000  40  1112.7333540091706  22.472057413266082  2.0340111740364139E-002  0.10013028590279104      7.2857533727888546  0.83105785192329107  1.0000000000000000  0.0000000000000000  2.8884753531375085E-002  6.7848921360030854  0.52217638429165081  1.0000000000000000
  0.02450000  40  1114.7859138582558  22.408644904538651  2.0553054836612579E-002  0.10010181505789904      7.2960690605493124  0.83224596245260896  1.0000000000000000  0.0000000000000000  2.8756744523806974E-002  6.7947988898924763  0.52324363038480137  1.0000000000000000
  0.02475000  40  1117.4722059703129  22.350243184513079  2.0768027934467213E-002  0.10007313239759139      7.3066090418277385  0.83351745357115414  1.0000000000000000  0.0000000000000000  2.8626891203344728E-002  6.8049043489121050  0.52434119492566356  1.0000000000000000
  0.02500000  40  1118.0349722544631  22.279102200020322  2.0975661337728147E-002  0.10004615103028568      7.3169002089851887  0.83483106483654845  1.0000000000000000  0.0000000000000000  2.8501128194476085E-002  6.8147415613733306  0.52542716487069752  1.0000000000000000
  0.02525000  40  1119.6683337935706  22.215764800603779  2.1187534109137214E-002  0.10001684603009231      7.3271185567534367  0.83599503336715109  1.0000000000000000  0.0000000000000000  2.8375867272104789E-002  6.8246034665522854  0.52650239249940578  1.0000000000000000
  0.02550000  40  1121.4375488594765  22.154180558304677  2.1399718389579221E-002  9.9987841077949294E-002  7.3374805925351758  0.83724390814206640  1.0000000000000000  0.0000000000000000  2.8249749306972743E-002  6.8345862301535769  0.52760212107377225  1.0000000000000000
  0.02575000  40  1122.7657641437893  22.090665411817405  2.1610193752896259E-002  9.9959504773933200E-002  7.3478914272922733  0.83856776784000586  1.0000000000000000  0.0000000000000000  2.8124071267745451E-002  6.8445856367627815  0.52872004824676244  1.0000000000000000
  0.02600000  40  1124.3524944035171  22.029645414640299  2.1822222709693358E-002  9.9929281743977069E-002  7.3580839015730364  0.83971917035565791  1.0000000000000000  0.0000000000000000  2.8000620258881826E-002  6.8544729914617442  0.52981050205465896  1.0000000000000000
  0.02625000  40  1126.0644471097914  21.970243940127073  2.2034523182068333E-002  9.9899344454386987E-002  7.3684259837982413  0.84095726799953852  1.0000000000000000  0.0000000000000000  2.7876295300665956E-002  6.8644835992370146  0.53092632232537162  1.0000000000000000
  0.02650000  40  1127.4100383578757  21.909357743333253  2.2245314781719733E-002  9.9870074697122543E-002  7.3788397867870410  0.84228149622958415  1.0000000000000000  0.0000000000000000  2.7752161223277734E-002  6.8745292364495203  0.53206522450515004  1.0000000000000000
  0.02675000  40  1128.7592964567077  21.849301666754460  2.2456814090515705E-002  9.9839158077213164E-002  7.3889742489907260  0.84341528947765765  1.0000000000000000  0.0000000000000000  2.7630878159873147E-002  6.8844109299414242  0.53316682805519244  1.0000000000000000
  0.02700000  40  1130.1899175558945  21.790540000103160  2.2668400391276100E-002  9.9808478185959421E-002  7.3992635785604115  0.84464252559135056  1.0000000000000000  0.0000000000000000  2.7508704328719262E-002  6.8944178137766468  0.53429492137655221  1.0000000000000000
  0.02725000  40  1131.6633660163091  21.732811430226747  2.2879908833075141E-002  9.9778433124982815E-002  7.4097002167858959  0.84597096167602215  1.0000000000000000  0.0000000000000000  2.7385847066125495E-002  6.9045298595898732  0.53545734841001202  1.0000000000000000
  0.02750000  40  1132.9791508340259  21.674861441409252  2.3091255555728139E-002  9.9747154056578385E-002  7.4199800244941096  0.84718964669071362  1.0000000000000000  0.0000000000000000  2.7264922323259305E-002  6.9145470041137962  0.53659823287421293  1.0000000000000000
  0.02775000  40  1134.3403859607365  21.617931347142690  2.3303202303877078E-002  9.9715044050680782E-002  7.4301110446523984  0.84830926003683738  1.0000000000000000  0.0000000000000000  2.7145632892455016E-002  6.9244911229056196  0.53772165138284300  1.0000000000000000
  0.02800000  40  1135.6079311821247  21.561151718547411  2.3514556265268095E-002  9.9683438355410825E-002  7.4403754740041412  0.84952749358135582  1.0000000000000000  0.0000000000000000  2.7025804237379533E-002  6.9345308177899962  0.53887295222194886  1.0000000000000000
  0.02825000  40  1136.9063121166519  21.505272180415666  2.3725756409937231E-002  9.9652257830262353E-002  7.4508045040747639  0.85085303513223998  1.0000000000000000  0.0000000000000000  2.6905158200622746E-002  6.9446883532327348  0.54006025674586389  1.0000000000000000
