# rho_B       Z   N                   R_WS                rho_gas_n                rho_liq_n                r_n                 a_n                  gamma_n             rho_gas_p           rho_liq_p                r_p                 a_p                  gamma_p
  0.01125000  40  1019.2621822515405  28.221977755351833  9.4422541187027063E-003  0.10098158886627065      6.7066370764404049  0.75698674951501599  1.0000000000000000  0.0000000000000000  3.6888160005224407E-002  6.2582568383875126  0.47202560998824389  1.0000000000000000
  0.01150000  40  1016.5926916430353  27.992416038477653  9.6427636291367830E-003  0.10098198007155043      6.7187057610139886  0.75858736744373279  1.0000000000000000  0.0000000000000000  3.6704307289201918E-002  6.2686594737808665  0.47287239711920392  1.0000000000000000
  0.01175000  40  1019.8012536867799  27.820567474525767  9.8532416781998439E-003  0.10098106931728806      6.7312992438025203  0.76025117207845960  1.0000000000000000  0.0000000000000000  3.6513094140992207E-002  6.2795502522185842  0.47376378216739956  1.0000000000000000
  0.01200000  40  1022.5531575737145  27.649902461963997  1.0063021172882994E-002  0.10097925765281145      6.7437566553929500  0.76189449614298810  1.0000000000000000  0.0000000000000000  3.6324799912195331E-002  6.2903465297088985  0.47465343640539270  1.0000000000000000
  0.01225000  40  1029.2357063915979  27.517961060300763  1.0279945711097142E-002  0.10097656909508876      6.7566025990412104  0.76360186998108648  1.0000000000000000  0.0000000000000000  3.6131444083532270E-002  6.3015075149083781  0.47558047927255764  1.0000000000000000
  0.01250000  40  1034.5569748397011  27.378539370557412  1.0494764512071880E-002  0.10097244772456189      6.7691392383299149  0.76523344264797277  1.0000000000000000  0.0000000000000000  3.5943400004288112E-002  6.3124367253448028  0.47649213570358950  1.0000000000000000
  0.01275000  40  1081.0795129248222  27.585395018302087  1.0783127115727553E-002  0.10096340431805217      6.7859912901830786  0.76741864760615308  1.0000000000000000  0.0000000000000000  3.5691225780315104E-002  6.3272109126092335  0.47772994865414353  1.0000000000000000
  0.01300000  40  1076.5654369282606  27.370584561987204  1.0982023284836681E-002  0.10095849693582030      6.7974456469578968  0.76892308693813416  1.0000000000000000  0.0000000000000000  3.5521376601413766E-002  6.3372343952146348  0.47858291151019455  1.0000000000000000
  0.01325000  40  1073.3112984670258  27.170901182664036  1.1182708239533799E-002  0.10095291569562931      6.8089281466122635  0.77043175480317461  1.0000000000000000  0.0000000000000000  3.5351772139804817E-002  6.3473038235845074  0.47944741488837800  1.0000000000000000
  0.01350000  40  1071.2442852703491  26.985412075122209  1.1385225053819142E-002  0.10094636364935598      6.8204573388353733  0.77194107218686359  1.0000000000000000  0.0000000000000000  3.5182166984943135E-002  6.3574355123888715  0.48032236792979510  1.0000000000000000
  0.01375000  40  1070.3070881962387  26.813320641121255  1.1589626287194886E-002  0.10093915682738600      6.8320244729176425  0.77345510351058078  1.0000000000000000  0.0000000000000000  3.5012632603520485E-002  6.3676259974180338  0.48120721910400549  1.0000000000000000
  0.01400000  40  1070.3921569505058  26.653438655396275  1.1795794262428952E-002  0.10093127300320556      6.8436834882642161  0.77499738158567855  1.0000000000000000  0.0000000000000000  3.4842508922260630E-002  6.3779160322376010  0.48210543288741825  1.0000000000000000
  0.01425000  40  1071.3956325809461  26.504629478854785  1.2003748823724852E-002  0.10092242615066616      6.8553243792691188  0.77651522784515326  1.0000000000000000  0.0000000000000000  3.4673253068487279E-002  6.3882167585114562  0.48301205053085489  1.0000000000000000
  0.01450000  40  1073.3479737660159  26.366841216716473  1.2213661574690053E-002  0.10091220350204774      6.8669609260471898  0.77800439086946116  1.0000000000000000  0.0000000000000000  3.4504520557787237E-002  6.3985512759718048  0.48392440539736592  1.0000000000000000
  0.01475000  40  1076.1380169658191  26.238908019567823  1.2425274847030848E-002  0.10090162766278915      6.8786845100532545  0.77952699908892908  1.0000000000000000  0.0000000000000000  3.4335379051600314E-002  6.4089748217830476  0.48485285414027590  1.0000000000000000
  0.01500000  40  1079.8492244082095  26.121206253952487  1.2638830447502990E-002  0.10089056962576731      6.8905161829003188  0.78108149191402421  1.0000000000000000  0.0000000000000000  3.4165543911588020E-002  6.4195077428716321  0.48579631278074842  1.0000000000000000
  0.01525000  40  1084.2575973140783  26.011723328370920  1.2854130534784475E-002  0.10087791308097205      6.9022666843202432  0.78257482387437949  1.0000000000000000  0.0000000000000000  3.3997202938213594E-002  6.4300154701461238  0.48674099195732201  1.0000000000000000
  0.01550000  40  1089.5429137796812  25.911594738992488  1.3071328225365306E-002  0.10086530815274025      6.9141810202435972  0.78413797522515405  1.0000000000000000  0.0000000000000000  3.3827544458257933E-002  6.4406719933561494  0.48770726017293919  1.0000000000000000
  0.01575000  40  1095.5549026424453  25.819410541316120  1.3290436937744732E-002  0.10085102905359847      6.9260203808091578  0.78563555488738857  1.0000000000000000  0.0000000000000000  3.3659310928621948E-002  6.4513074952058265  0.48867609777332882  1.0000000000000000
  0.01600000  40  1102.2994075774236  25.734977123690037  1.3511208613866010E-002  0.10083669517912412      6.9380235527420666  0.78720294469531227  1.0000000000000000  0.0000000000000000  3.3489802784595277E-002  6.4620921718043771  0.48966558342285144  1.0000000000000000
  0.01625000  40  1109.8039971070434  25.658264620501313  1.3733954715386130E-002  0.10082109604909745      6.9500131065376625  0.78873816167822519  1.0000000000000000  0.0000000000000000  3.3321008982017598E-002  6.4729022385724981  0.49066102965376057  1.0000000000000000
  0.01650000  40  1117.9901463290782  25.588457294846862  1.3958527025250347E-002  0.10080444902475594      6.9619778615902606  0.79023875033572999  1.0000000000000000  0.0000000000000000  3.3153088930521907E-002  6.4837257200238367  0.49166473775993313  1.0000000000000000
  0.01675000  40  1126.9330206917987  25.525886638695429  1.4184857203567902E-002  0.10078753227600017      6.9741256060160168  0.79181506500263255  1.0000000000000000  0.0000000000000000  3.2983682898563564E-002  6.4947163015081397  0.49269028351928823  1.0000000000000000
  0.01700000  40  1136.5557014999151  25.469767899642893  1.4413027702076624E-002  0.10076955473826299      6.9862454221317849  0.79335841762610571  1.0000000000000000  0.0000000000000000  3.2815179164798904E-002  6.5057208642268929  0.49372218472716178  1.0000000000000000
  0.01725000  40  1146.9064069452604  25.420236602134469  1.4643146538854072E-002  0.10075025232512069      6.9983495268544633  0.79486309862474647  1.0000000000000000  0.0000000000000000  3.2647454820488440E-002  6.5167471736698577  0.49476123842500691  1.0000000000000000
  0.01750000  40  1157.9427153775273  25.376777059241949  1.4874938720228681E-002  0.10073054781052204      7.0105633329145398  0.79640754566461669  1.0000000000000000  0.0000000000000000  3.2479105691519412E-002  6.5278877861464020  0.49581735336612764  1.0000000000000000
  0.01775000  40  1099.9817343970012  24.842977271993711  1.4950468181304653E-002  0.10072949988859310      7.0142919536241273  0.79693753002013779  1.0000000000000000  0.0000000000000000  3.2429238569689857E-002  6.5311894802936337  0.49615824989989232  1.0000000000000000
  0.01800000  40  1103.2874686074692  24.751305444362515  1.5164594635515385E-002  0.10071122572293215      7.0254832276305939  0.79835643817581314  1.0000000000000000  0.0000000000000000  3.2275981060277341E-002  6.5414151864517898  0.49713681154600753  1.0000000000000000
  0.01825000  40  1104.9711778688998  24.649854423207373  1.5374889150366526E-002  0.10069299114087378      7.0364303392868104  0.79974398514828227  1.0000000000000000  0.0000000000000000  3.2126710499669101E-002  6.5514332479207180  0.49810407407640922  1.0000000000000000
  0.01850000  40  1109.6391112351275  24.571616634586356  1.5592659309226825E-002  0.10067330299419879      7.0477352793208707  0.80117070862090645  1.0000000000000000  0.0000000000000000  3.1973079429072730E-002  6.5618078889734335  0.49910799882443929  1.0000000000000000
  0.01875000  40  1118.4274787285285  24.524094999549952  1.5820756910897953E-002  0.10065232317857352      7.0596355706916807  0.80270205661514582  1.0000000000000000  0.0000000000000000  3.1812251841931351E-002  6.5727360897795375  0.50017364767247485  1.0000000000000000
  0.01900000  40  1132.3137502692027  24.513230534578717  1.6061814796702132E-002  0.10062852291831464      7.0721016583174645  0.80426191830524862  1.0000000000000000  0.0000000000000000  3.1644096875783123E-002  6.5842414731911374  0.50129497225111330  1.0000000000000000
  0.01925000  40  1146.8821843073399  24.507335107257461  1.6304706570175492E-002  0.10060376173753877      7.0846230067986706  0.80581809526769277  1.0000000000000000  0.0000000000000000  3.1476003094789477E-002  6.5958211236761297  0.50243047637081073  1.0000000000000000
  0.01950000  40  1162.1351097828258  24.506240253535204  1.6549376473584690E-002  0.10057822994381992      7.0971955528453821  0.80738251051879040  1.0000000000000000  0.0000000000000000  3.1307977428383892E-002  6.6074758492908421  0.50357946457302216  1.0000000000000000
  0.01975000  40  1121.8662693047540  24.126823370385484  1.6655803835342528E-002  0.10057180836314368      7.1024305476152252  0.80808610505513867  1.0000000000000000  0.0000000000000000  3.1239355391107691E-002  6.6122466092130381  0.50407759348348802  1.0000000000000000
  0.02000000  40  1122.3753245739865  24.029381491088049  1.6863828524867560E-002  0.10055025963146678      7.1129183782784970  0.80935809674719472  1.0000000000000000  0.0000000000000000  3.1100076787525695E-002  6.6219938152506375  0.50505008393708628  1.0000000000000000
  0.02025000  40  1122.0139667903024  23.927605351556863  1.7069248928293521E-002  0.10052978277832053      7.1234218921446182  0.81071525962276059  1.0000000000000000  0.0000000000000000  3.0961673391401830E-002  6.6317322591997172  0.50603297358056443  1.0000000000000000
  0.02050000  40  1129.3648366842458  23.880084174892151  1.7295588262322917E-002  0.10050500663341136      7.1349108344355727  0.81213601832761828  1.0000000000000000  0.0000000000000000  3.0810486978460731E-002  6.6424387070668587  0.50710917348483464  1.0000000000000000
  0.02075000  40  1145.8060406410350  23.894740368873912  1.7546438738911346E-002  0.10047653538636295      7.1476356882619676  0.81370254871839021  1.0000000000000000  0.0000000000000000  3.0643449980894435E-002  6.6543474473239019  0.50831020220864698  1.0000000000000000
  0.02100000  40  1163.4407582065116  23.916939449482570  1.7800360150478506E-002  0.10044678506993859      7.1604949121372101  0.81527796153484355  1.0000000000000000  0.0000000000000000  3.0475513643558737E-002  6.6664057063948245  0.50953077368149191  1.0000000000000000
  0.02125000  40  1131.6643391710986  23.611226973618432  1.7922225108017796E-002  0.10043652455015392      7.1663290090329914  0.81599854780899972  1.0000000000000000  0.0000000000000000  3.0400219887666922E-002  6.6718291464813522  0.51010447516446367  1.0000000000000000
  0.02150000  40  1130.8303924100533  23.513772176785878  1.8126425631260174E-002  0.10041427679932804      7.1766513501943336  0.81732574758755994  1.0000000000000000  0.0000000000000000  3.0267022787153625E-002  6.6814770226012783  0.51110441175548382  1.0000000000000000
  0.02175000  40  1134.1505221864002  23.445453358761984  1.8342729754766841E-002  0.10038871138162545      7.1873664487181301  0.81859548754228095  1.0000000000000000  0.0000000000000000  3.0128489564778999E-002  6.6915753121570560  0.51214311250373235  1.0000000000000000
  0.02200000  40  1142.2285141221555  23.409746630690215  1.8572608760310128E-002  0.10036114268190335      7.1988670462337385  0.82000324750895648  1.0000000000000000  0.0000000000000000  2.9980668059576464E-002  6.7024160118293388  0.51326474296980940  1.0000000000000000
  0.02225000  40  1161.3394608006731  23.446734877325053  1.8833793246153880E-002  0.10032809270188811      7.2119632972824252  0.82158873366625340  1.0000000000000000  0.0000000000000000  2.9812817203506328E-002  6.7148123507837152  0.51454709418223910  1.0000000000000000
  0.02250000  40  1139.6214865560632  23.217948793676204  1.8979036372411554E-002  0.10031353840919471      7.2190390225305237  0.82248821052232657  1.0000000000000000  0.0000000000000000  2.9723319673804309E-002  6.7214481371120360  0.51525895780038566  1.0000000000000000
  0.02275000  40  1140.3305569925526  23.137221988098844  1.9187844914032665E-002  0.10028891048297450      7.2294977386007115  0.82382449736831742  1.0000000000000000  0.0000000000000000  2.9590929685582856E-002  6.7313200569572871  0.51630323072954676  1.0000000000000000
  0.02300000  40  1144.9733489187749  23.083272535808383  1.9408600470531289E-002  0.10026123958062472      7.2404491681092127  0.82515777756406616  1.0000000000000000  0.0000000000000000  2.9452496231348307E-002  6.7417077419989146  0.51739778021729854  1.0000000000000000
  0.02325000  40  1148.9788553709582  23.026124838758864  1.9627869516729284E-002  0.10023309327928964      7.2511728699968501  0.82640768147859345  1.0000000000000000  0.0000000000000000  2.9317077703408679E-002  6.7519307825907795  0.51847820939632316  1.0000000000000000
  0.02350000  40  1169.6125418694064  23.076145566385449  1.9896219778772564E-002  0.10019719875403710      7.2646482202881462  0.82807609335654608  1.0000000000000000  0.0000000000000000  2.9148174096484812E-002  6.7647685706134464  0.51983837828041102  1.0000000000000000
  0.02375000  40  1146.1525405789653  22.845260085184762  2.0033558090437196E-002  0.10018242285559621      7.2711235152466394  0.82884574991440241  1.0000000000000000  0.0000000000000000  2.9067607925756182E-002  6.7709157617385962  0.52051369029873618  1.0000000000000000
  0.02400000  40  1148.8979363571234  22.783209695599073  2.0249134958711387E-002  0.10015431652333691      7.2817385790467188  0.83012853379419793  1.0000000000000000  0.0000000000000000  2.8935617677299106E-002  6.7810472299897651  0.52160239122355279  1.0000000000000000
  0.02425000  40  1147.8421091696373  22.697923167485019  2.0452743190123111E-002  0.10012871793701333      7.2918456885674381  0.83141996749292169  1.0000000000000000  0.0000000000000000  2.8810853918793313E-002  6.7906749521357526  0.52264922991926221  1.0000000000000000
  0.02450000  40  1164.5101811662050  22.725769311589556  2.0712021798225264E-002  0.10009228649690617      7.3046650295399109  0.83294647146413414  1.0000000000000000  0.0000000000000000  2.8652386695311276E-002  6.8029895501012518  0.52397607906966415  1.0000000000000000
  0.02475000  40  1186.5774156617090  22.786469971526188  2.0987629614308469E-002  0.10005172347001826      7.3181819581584993  0.83447688636594108  1.0000000000000000  0.0000000000000000  2.8485689828389112E-002  6.8160450987469439  0.52537607576712197  1.0000000000000000
  0.02500000  40  1150.8238471736249  22.487420192773374  2.1083649674068828E-002  0.10004467180241330      7.3227460829863062  0.83515524659325990  1.0000000000000000  0.0000000000000000  2.8431212446356290E-002  6.8203103807731651  0.52588302294750000  1.0000000000000000
  0.02525000  40  1151.2404101889274  22.415571118049957  2.1292439458986109E-002  0.10001575485821596      7.3328075670849202  0.83630044267629366  1.0000000000000000  0.0000000000000000  2.8308199130198178E-002  6.8300259061062434  0.52694386236699209  1.0000000000000000
  0.02550000  40  1164.8734308442777  22.426984314923409  2.1544105340635684E-002  9.9979211826126152E-002  7.3451884226048332  0.83776475703196307  1.0000000000000000  0.0000000000000000  2.8157641514964919E-002  6.8419917022479133  0.52825452187426425  1.0000000000000000
  0.02575000  40  1187.8285562531653  22.495239899060596  2.1824998964763316E-002  9.9937272030555954E-002  7.3592018443889717  0.83947342984513207  1.0000000000000000  0.0000000000000000  2.7988411173869923E-002  6.8555402460141801  0.52974573162485794  1.0000000000000000
  0.02600000  40  1155.2256924782203  22.222657230595328  2.1927395619601428E-002  9.9927446099193684E-002  7.3637854377402316  0.84001373847305882  1.0000000000000000  0.0000000000000000  2.7933669564399511E-002  6.8599323553087004  0.53025845299169116  1.0000000000000000
  0.02625000  40  1158.2020134759696  22.170256071070732  2.2144768789379522E-002  9.9896320363999480E-002  7.3743899837892819  0.84127658000810568  1.0000000000000000  0.0000000000000000  2.7806493690380425E-002  6.8702054714083349  0.53140469732542228  1.0000000000000000
  0.02650000  40  1170.0591497977525  22.172978653343080  2.2392154703033362E-002  9.9859184552547026E-002  7.3865231226795309  0.84270418610592679  1.0000000000000000  0.0000000000000000  2.7661400633274203E-002  6.8820046284864560  0.53271686432579279  1.0000000000000000
  0.02675000  40  1193.7532015581946  22.247026169024949  2.2678402323934865E-002  9.9814048237194836E-002  7.4006384397766265  0.84433947308106450  1.0000000000000000  0.0000000000000000  2.7493288772074308E-002  6.8957790209429426  0.53424900065222414  1.0000000000000000
  0.02700000  40  1157.4193640770245  21.958262263301044  2.2764339494530543E-002  9.9807640322742891E-002  7.4045023113932249  0.84487277742707134  1.0000000000000000  0.0000000000000000  2.7448510973912422E-002  6.8994460104225324  0.53470087737282779  1.0000000000000000
  0.02725000  40  1161.6556901871284  21.916690621830110  2.2986268715431222E-002  9.9775249273933678E-002  7.4154732320352972  0.84625098790713127  1.0000000000000000  0.0000000000000000  2.7319584274998778E-002  6.9100919441074993  0.53592118304959513  1.0000000000000000
  0.02750000  40  1179.5168503348355  21.957800457904177  2.3256187486718725E-002  9.9731520408626873E-002  7.4285907897847618  0.84768745605229623  1.0000000000000000  0.0000000000000000  2.7164715979851234E-002  6.9229881967473705  0.53735827766684041  1.0000000000000000
  0.02775000  40  1204.0871261317143  22.037706751260203  2.3547698579934703E-002  9.9683631751746646E-002  7.4429705447415184  0.84933598038481128  1.0000000000000000  0.0000000000000000  2.6996372433648063E-002  6.9371089218561313  0.53895105286463540  1.0000000000000000
  0.02800000  40  1166.8012723899415  21.750189222461437  2.3627695847193052E-002  9.9678307410773020E-002  7.4465065719978156  0.84984008415595214  1.0000000000000000  0.0000000000000000  2.6956164992039604E-002  6.9404749150553240  0.53938124224781347  1.0000000000000000
