 7.7499999999999999E-003  1.0079466173943832E-002  3.6995205657036809E-003  4.2973114828377548E-006  1.3783284051130352E-002
 8.0000000000000002E-003  1.0567088778717544E-002  3.8114066656405399E-003  4.4272675159141128E-006  1.4382922711873997E-002
 8.2500000000000004E-003  1.1060467648200437E-002  3.9237129981692090E-003  4.5577115159097938E-006  1.4988738357885554E-002
 8.5000000000000006E-003  1.1558782687736075E-002  4.0374265234720420E-003  4.6897898413585671E-006  1.5600899001049476E-002
 8.7500000000000008E-003  1.2062765738593339E-002  4.1511570868429685E-003  4.8218878298169956E-006  1.6218744713266127E-002
 8.9999999999999993E-003  1.2571723340117261E-002  4.2657365858773753E-003  4.9549717336892966E-006  1.6842414897728322E-002
 9.2499999999999995E-003  1.3085535859976353E-002  4.3811023771556865E-003  5.0889687950913189E-006  1.7471727205927129E-002
 9.4999999999999998E-003  1.3604485597193171E-002  4.4966439338022298E-003  5.2231698918868507E-006  1.8106352700887288E-002
 9.7500000000000000E-003  1.4128336202245318E-002  4.6124871168338188E-003  5.3577212149212073E-006  1.8746181040294057E-002
 1.0000000000000000E-002  1.4657374622868263E-002  4.7280397148612699E-003  5.4919349175454412E-006  1.9390906272647078E-002
 1.0250000000000000E-002  1.5184127944379733E-002  4.8542133581147787E-003  5.6384847876122797E-006  2.0043979787282121E-002
 1.0500000000000001E-002  1.5726364565935458E-002  4.9643832357599343E-003  5.7664462905894159E-006  2.0696514247985982E-002
 1.0749999999999999E-002  1.6279601758774253E-002  5.0655916255595854E-003  5.8839990143880596E-006  2.1351077383348224E-002
 1.0999999999999999E-002  1.6815069003659464E-002  5.1993907957108981E-003  6.0394055559578749E-006  2.2020499204926318E-002
 1.1250000000000000E-002  1.7363313279367187E-002  5.3209914302251504E-003  6.1806435030716172E-006  2.2690485353095410E-002
 1.1500000000000000E-002  1.7913989779957732E-002  5.4453932236443276E-003  6.3251348697885241E-006  2.3365708138471847E-002
 1.1750000000000000E-002  1.8476056768371451E-002  5.5593958563036564E-003  6.4575476362438066E-006  2.4041910172311352E-002
 1.2000000000000000E-002  1.9037838829300411E-002  5.6802125515064408E-003  6.5978747732038603E-006  2.4724649255580055E-002
 1.2250000000000000E-002  1.9602920322355895E-002  5.8020704541579225E-003  6.7394111732847792E-006  2.5411730187687102E-002
 1.2500000000000001E-002  2.0173152738623700E-002  5.9222217933980774E-003  6.8789653390340883E-006  2.6102253497360811E-002
 1.2749999999999999E-002  2.0750867229518556E-002  6.0378323313001912E-003  7.0132453498740915E-006  2.6795712806168621E-002
 1.2999999999999999E-002  2.1323419530665907E-002  6.1661226114092414E-003  7.1622526189114751E-006  2.7496704394694059E-002
 1.3250000000000000E-002  2.1903929447728954E-002  6.2884483388786702E-003  7.3043320683881930E-006  2.8199682118676014E-002
 1.3500000000000000E-002  2.2487146717550394E-002  6.4127622612110543E-003  7.4487206983434853E-006  2.8907357699459794E-002
 1.3750000000000000E-002  2.3074729969803202E-002  6.5360346036351233E-003  7.5918994752262425E-006  2.9618356472913551E-002
 1.4000000000000000E-002  2.3664967764652770E-002  6.6605516247936255E-003  7.7365238524055374E-006  3.0333255913298801E-002
 1.4250000000000001E-002  2.4259884748923887E-002  6.7841473040226577E-003  7.8800780358949142E-006  3.1051912130982441E-002
 1.4500000000000001E-002  2.4846583193429920E-002  6.9238763745619455E-003  8.0423707838407834E-006  3.1778501938775704E-002
 1.4749999999999999E-002  2.5460475597366215E-002  7.0310102724494995E-003  8.1668047798596452E-006  3.2499652674595571E-002
 1.4999999999999999E-002  2.6061818010205882E-002  7.1603414385836353E-003  8.3170204180178117E-006  3.3230476469207536E-002
 1.5250000000000000E-002  2.6668136837846277E-002  7.2873395751007755E-003  8.4645262200531605E-006  3.3963940939167103E-002
 1.5500000000000000E-002  2.7279157523134541E-002  7.4132611010514363E-003  8.6107814960570074E-006  3.4701029405682031E-002
 1.5750000000000000E-002  2.7892257337870457E-002  7.5404095332876828E-003  8.7584617352662240E-006  3.5441425332893406E-002
 1.6000000000000000E-002  2.8508903447382310E-002  7.6680030051044026E-003  8.9066588162449063E-006  3.6185813111302957E-002
 1.6250000000000001E-002  2.9126174529525262E-002  7.7986566375586796E-003  9.0584101450412228E-006  3.6933889577228984E-002
 1.6500000000000001E-002  2.9752248454207889E-002  7.9226364833052242E-003  9.2024099593104914E-006  3.7684087347472424E-002
 1.6750000000000001E-002  3.0376649299729511E-002  8.0526293202388220E-003  9.3533936693739361E-006  3.8438632013637702E-002
 1.7000000000000001E-002  3.1003618973778679E-002  8.1843476300781631E-003  9.5063814168555817E-006  3.9197472985273700E-002
 1.7250000000000001E-002  3.1635020949240908E-002  8.3137358294570803E-003  9.6566627379911480E-006  3.9958413441435983E-002
 1.7500000000000002E-002  3.2270570839319272E-002  8.4427307519129684E-003  9.8064872220679571E-006  4.0723108078454306E-002
 1.7749999999999998E-002  3.2907143644596598E-002  8.5738316394443903E-003  9.9587576784429663E-006  4.1490934041719434E-002
 1.7999999999999999E-002  3.3548080968596752E-002  8.7042862385324181E-003  1.0110277432677603E-005  4.2262477484561849E-002
 1.8249999999999999E-002  3.4190198819822076E-002  8.8365260317845289E-003  1.0263870591539446E-005  4.3036988722198147E-002
 1.8499999999999999E-002  3.4837951083469411E-002  8.9664492018764457E-003  1.0414772999947321E-005  4.3814815058345807E-002
 1.8749999999999999E-002  3.5494351072436987E-002  9.0887111031090744E-003  1.0556776996681151E-005  4.4593618952542748E-002
 1.9000000000000000E-002  3.6134703630099616E-002  9.2357466051386349E-003  1.0727554824674049E-005  4.5381177790062927E-002
 1.9250000000000000E-002  3.6791258907033574E-002  9.3666288361034297E-003  1.0879571006072531E-005  4.6168767314143079E-002
 1.9500000000000000E-002  3.7447759933517295E-002  9.5006472520656124E-003  1.1035229732560595E-005  4.6959442415315467E-002
 1.9750000000000000E-002  3.8108657259458056E-002  9.6340951554444738E-003  1.1190225775844927E-005  4.7753942640678372E-002
 2.0000000000000000E-002  3.8772609189536844E-002  9.7665109313247091E-003  1.1344022984845830E-005  4.8550464143846402E-002
 2.0250000000000001E-002  3.9438154026402210E-002  9.9020818671066609E-003  1.1501484776268203E-005  4.9351737378285139E-002
 2.0500000000000001E-002  4.0104606873007945E-002  1.0039941621076014E-002  1.1661604916942681E-005  5.0156210099000904E-002
 2.0750000000000001E-002  4.0775522131154956E-002  1.0175369331948771E-002  1.1818900263248280E-005  5.0962710363366977E-002
 2.1000000000000001E-002  4.1450744711782693E-002  1.0310543896225382E-002  1.1975901542365977E-005  5.1773264509550443E-002
 2.1250000000000002E-002  4.2164133766758746E-002  1.0399955110461555E-002  1.2079750012768711E-005  5.2576168627233071E-002
 2.1499999999999998E-002  4.2808287470614832E-002  1.0582459863402581E-002  1.2291723805569298E-005  5.3403039057822982E-002
 2.1749999999999999E-002  4.3490045673381938E-002  1.0720552000204451E-002  1.2452113626524736E-005  5.4223049787212915E-002
 2.1999999999999999E-002  4.4173458022383053E-002  1.0859732641354038E-002  1.2613767668521403E-005  5.5045804431405609E-002
 2.2249999999999999E-002  4.4864121238456262E-002  1.0995144032268703E-002  1.2771043800789149E-005  5.5872036314525753E-002
 2.2499999999999999E-002  4.5553421347587525E-002  1.1135490256834470E-002  1.2934051547172381E-005  5.6701845655969169E-002
 2.2749999999999999E-002  4.6244724084568811E-002  1.1276388589552900E-002  1.3097700507517187E-005  5.7534210374629226E-002
 2.3000000000000000E-002  4.6942564871299150E-002  1.1414610037525445E-002  1.3258240310342713E-005  5.8370433149134940E-002
 2.3250000000000000E-002  4.7652079397413269E-002  1.1541181903902343E-002  1.3405249461192944E-005  5.9206666550776804E-002
 2.3500000000000000E-002  4.8340878868125929E-002  1.1696973663592434E-002  1.3586196533566343E-005  6.0051438728251930E-002
 2.3750000000000000E-002  4.9047256513890101E-002  1.1836317532677982E-002  1.3748039873970585E-005  6.0897322086442059E-002
 2.4000000000000000E-002  4.9771258014322584E-002  1.1956549710830206E-002  1.3887685580788731E-005  6.1741695410733578E-002
 2.4250000000000001E-002  5.0460532785789852E-002  1.2123365231303238E-002  1.4081436256357353E-005  6.2597979453349453E-002
 2.4500000000000001E-002  5.1177627254216811E-002  1.2261182186610872E-002  1.4241506023962000E-005  6.3453050946851636E-002
 2.4750000000000001E-002  5.1904444628031773E-002  1.2389845456487579E-002  1.4390944061448181E-005  6.4308681028580797E-002
 2.5000000000000001E-002  5.2609207158695229E-002  1.2548862838081723E-002  1.4575637331703743E-005  6.5172645634108656E-002
 2.5250000000000002E-002  5.3331162825738083E-002  1.2692589373606341E-002  1.4742570766361399E-005  6.6038494770110784E-002
 2.5499999999999998E-002  5.4057026249643057E-002  1.2834315952674681E-002  1.4907181284731089E-005  6.6906249383602470E-002
 2.5749999999999999E-002  5.4779866293229174E-002  1.2982564492052111E-002  1.5079366797221654E-005  6.7777510152078502E-002
 2.5999999999999999E-002  5.5510893559483888E-002  1.3127010550221092E-002  1.5247135824373617E-005  6.8653151245529356E-002
 2.6249999999999999E-002  5.6245734431960903E-002  1.3269559993607027E-002  1.5412701965834815E-005  6.9530707127533772E-002
 2.6499999999999999E-002  5.6978211545904475E-002  1.3417686233507121E-002  1.5584745324001639E-005  7.0411482524735600E-002
 2.6749999999999999E-002  5.7716021729209650E-002  1.3565823200238766E-002  1.5756801105519391E-005  7.1297601730553939E-002
 2.7000000000000000E-002  5.8457027094418787E-002  1.3712751259543967E-002  1.5927452749877450E-005  7.2185705806712630E-002
 2.7250000000000000E-002  5.9200662249043405E-002  1.3859038209831295E-002  1.6097359735656037E-005  7.3075797818610344E-002
 2.7500000000000000E-002  5.9946639625523872E-002  1.4007853450494373E-002  1.6270203205165515E-005  7.3970763279223403E-002
 2.7750000000000000E-002  6.0697669687634362E-002  1.4155999621166787E-002  1.6442269540960345E-005  7.4870111578342113E-002
 2.8000000000000001E-002  6.1449539002276773E-002  1.4305710063485449E-002  1.6616152687549404E-005  7.5771865218449780E-002
 2.8250000000000001E-002  6.2203807121835271E-002  1.4454984472636817E-002  1.6789529364950510E-005  7.6675581123837031E-002
 2.8500000000000001E-002  6.2961179828512084E-002  1.4607663736145074E-002  1.6966860620792293E-005  7.7585810425277943E-002
 2.8750000000000001E-002  6.3724867694531270E-002  1.4755226277454856E-002  1.7138248963577941E-005  7.8497232220949703E-002
 2.9000000000000001E-002  6.4510957374299543E-002  1.4879917697479922E-002  1.7283073335219191E-005  7.9408158145114691E-002
 2.9250000000000002E-002  6.5253175956891729E-002  1.5059695270592061E-002  1.7491878153863891E-005  8.0330363105637653E-002
 2.9499999999999998E-002  6.6026589516126152E-002  1.5209542736887039E-002  1.7665920257329613E-005  8.1253798173270525E-002
 2.9749999999999999E-002  6.6798444121948547E-002  1.5363627086206123E-002  1.7844883307084686E-005  8.2179916091461747E-002
 2.9999999999999999E-002  6.7570901508542308E-002  1.5519204986815452E-002  1.8025581027473260E-005  8.3108132076385233E-002
 3.0249999999999999E-002  6.8352716412525369E-002  1.5669643929565241E-002  1.8200310016938555E-005  8.4040560652107549E-002
 3.0499999999999999E-002  6.9136393098889359E-002  1.5823918726664235E-002  1.8379494172147371E-005  8.4978691319725741E-002
 3.0750000000000000E-002  6.9923947441475842E-002  1.5975879650062950E-002  1.8555990823989019E-005  8.5918383082362784E-002
 3.1000000000000000E-002  7.0707511719462157E-002  1.6134619934542415E-002  1.8740361407119533E-005  8.6860872015411691E-002
 3.1250000000000000E-002  7.1496255305478665E-002  1.6293442444992805E-002  1.8924827461550400E-005  8.7808622577933010E-002
 3.1500000000000000E-002  7.2296315008085144E-002  1.6445312249881282E-002  1.9101218195375232E-005  8.8760728476161802E-002
 3.1750000000000000E-002  7.3094264606205342E-002  1.6601777391428301E-002  1.9282946201089349E-005  8.9715324943834732E-002
 3.2000000000000001E-002  7.3891300228821538E-002  1.6761172317892273E-002  1.9468077005265876E-005  9.0671940623719083E-002
 3.2250000000000001E-002  7.4693363303938318E-002  1.6921192782681099E-002  1.9653934317481262E-005  9.1634210020936899E-002
 3.2500000000000001E-002  7.5503239062417710E-002  1.7078731868143605E-002  1.9836909579183492E-005  9.2601807840140493E-002
 3.2750000000000001E-002  7.6314078206833696E-002  1.7237092383352994E-002  2.0020838870075198E-005  9.3571191429056774E-002
 3.3000000000000002E-002  7.7120019025780556E-002  1.7402847416244226E-002  2.0213356562368401E-005  9.4543079798587157E-002
 3.3250000000000002E-002  7.7941012083989514E-002  1.7557924387915865E-002  2.0393472095984643E-005  9.5519329944001363E-002
 3.3500000000000002E-002  7.8765424839990716E-002  1.7716033290137250E-002  2.0577109065671306E-005  9.6502035239193637E-002
 3.3750000000000002E-002  7.9586067498607888E-002  1.7880226936891397E-002  2.0767813187008581E-005  9.7487062248686293E-002
 3.4000000000000002E-002  8.0425844159755136E-002  1.8026773484694725E-002  2.0938020909747510E-005  9.8473555665359605E-002
 3.4250000000000003E-002  8.1239024609731647E-002  1.8205277229972994E-002  2.1145345558666115E-005  9.9465447185263303E-002
 3.4500000000000003E-002  8.2058221381242927E-002  1.8386942117616368E-002  2.1356341709018933E-005  1.0046651984056831E-001
 3.4750000000000003E-002  8.2914626826005963E-002  1.8527660861659023E-002  2.1519780607434928E-005  1.0146380746827242E-001
 3.5000000000000003E-002  8.3753148152791418E-002  1.8693202536100399E-002  2.1712050269478580E-005  1.0246806273916130E-001
 3.5249999999999997E-002  8.4590274941083912E-002  1.8861516201958483E-002  2.1907539454832698E-005  1.0347369868249723E-001
 3.5499999999999997E-002  8.5435229958051404E-002  1.9028464042789364E-002  2.2101442265184989E-005  1.0448579544310595E-001
 3.5749999999999997E-002  8.6292048816681066E-002  1.9189807488447053E-002  2.2288835783755610E-005  1.0550414514091187E-001
 3.5999999999999997E-002  8.7145156872786345E-002  1.9356543570829689E-002  2.2482492593622284E-005  1.0652418293620966E-001
 3.6249999999999998E-002  8.8007352935278213E-002  1.9517528362807617E-002  2.2669469501684623E-005  1.0754755076758751E-001
 3.6499999999999998E-002  8.8855146390175638E-002  1.9695567209652060E-002  2.2876253932766198E-005  1.0857358985376046E-001
 3.6749999999999998E-002  8.9717433335280150E-002  1.9865346241780723E-002  2.3073444918946968E-005  1.0960585302197982E-001
 3.6999999999999998E-002  9.0591856619908331E-002  2.0029813770513310E-002  2.3264466799503371E-005  1.1064493485722114E-001
 3.7249999999999998E-002  9.1460774536802195E-002  2.0201336188273019E-002  2.3463682601247341E-005  1.1168557440767646E-001
 3.7499999999999999E-002  9.2326093049790586E-002  2.0377416972960281E-002  2.3668192720433990E-005  1.1272717821547129E-001
 3.7749999999999999E-002  9.3205623110374239E-002  2.0546128203785801E-002  2.3864143400458958E-005  1.1377561545756050E-001
 3.7999999999999999E-002  9.4071780640960959E-002  2.0738249180310420E-002  2.4087283441732296E-005  1.1483411710471311E-001
 3.8249999999999999E-002  9.4973895381227663E-002  2.0891349106109604E-002  2.4265102231243337E-005  1.1588950958956851E-001
 3.8500000000000000E-002  9.5865096099466779E-002  2.1061096386406505E-002  2.4462256163601579E-005  1.1695065474203689E-001
 3.8750000000000000E-002  9.6751404422088114E-002  2.1236329097980889E-002  2.4665781156085087E-005  1.1801239930122509E-001
 3.9000000000000000E-002  9.7643928260903845E-002  2.1413763937651147E-002  2.4871863796898067E-005  1.1908256406235190E-001
 3.9250000000000000E-002  9.8532629577316899E-002  2.1604494683511024E-002  2.5093389010713258E-005  1.2016221764983864E-001
 3.9500000000000000E-002  9.9450350269324500E-002  2.1763918800022014E-002  2.5278552955424705E-005  1.2123954762230194E-001
 3.9750000000000001E-002  1.0035472576650854E-001  2.1942448539071999E-002  2.5485907198254629E-005  1.2232266021277879E-001
 4.0000000000000001E-002  1.0126186876301813E-001  2.2117610664928549E-002  2.5689350086237344E-005  1.2340516877803291E-001
 4.0250000000000001E-002  1.0217456307697240E-001  2.2296387112890254E-002  2.5896990821727451E-005  1.2449684718068438E-001
 4.0500000000000001E-002  1.0308813191513297E-001  2.2478911359673250E-002  2.6108984430670338E-005  1.2559315225923690E-001
 4.0750000000000001E-002  1.0401944564252449E-001  2.2652441159683848E-002  2.6310531375836203E-005  1.2669819733358417E-001
 4.1000000000000002E-002  1.0494034133226951E-001  2.2836618948006832E-002  2.6524445449320912E-005  1.2780348472572567E-001
 4.1250000000000002E-002  1.0589634956367168E-001  2.2988217666742267E-002  2.6700520405692726E-005  1.2891126775081962E-001
 4.1500000000000002E-002  1.0679272441409807E-001  2.3201967951773428E-002  2.6948781526649725E-005  1.3002164114739814E-001
 4.1750000000000002E-002  1.0772420162255381E-001  2.3388891599812788E-002  2.7165884716446786E-005  1.3114025910708302E-001
 4.2000000000000003E-002  1.0867552122242284E-001  2.3565652304735771E-002  2.7371184094293364E-005  1.3226854471125291E-001
 4.2250000000000003E-002  1.0961945310341903E-001  2.3749048462049380E-002  2.7584190220046622E-005  1.3339608575568848E-001
 4.2500000000000003E-002  1.1056208776721810E-001  2.3938559908810424E-002  2.7804298946436785E-005  1.3452845197497496E-001
 4.2750000000000003E-002  1.1150610263113855E-001  2.4124702222683703E-002  2.8020494558037246E-005  1.3565882534838031E-001
 4.2999999999999997E-002  1.1246259582761245E-001  2.4309120307073852E-002  2.8234687534632845E-005  1.3679995082222093E-001
 4.3249999999999997E-002  1.1343063431486795E-001  2.4493146743592972E-002  2.8448425608070545E-005  1.3795222948406899E-001
 4.3499999999999997E-002  1.1438903392057839E-001  2.4685211548165321E-002  2.8671499845251395E-005  1.3910291696858898E-001
 4.3749999999999997E-002  1.1535714689828200E-001  2.4872012579692491E-002  2.8888460434677542E-005  1.4025804793840915E-001
 4.3999999999999997E-002  1.1631678648778704E-001  2.5064824637588426E-002  2.9112402524333284E-005  1.4141072352789980E-001
 4.4249999999999998E-002  1.1729274824131221E-001  2.5252859709112629E-002  2.9330796347481124E-005  1.4257493874677232E-001
 4.4499999999999998E-002  1.1827008069824740E-001  2.5444356777168775E-002  2.9553211092753615E-005  1.4374399068650892E-001
 4.4749999999999998E-002  1.1926086598356544E-001  2.5634841961717284E-002  2.9774450560885432E-005  1.4492548239584360E-001
 4.4999999999999998E-002  1.2024408086536972E-001  2.5829988964377631E-002  3.0001104485651606E-005  1.4610407093423300E-001
 4.5249999999999999E-002  1.2123675618488425E-001  2.6020360808657651E-002  3.0222212269768941E-005  1.4728733920581169E-001
 4.5499999999999999E-002  1.2221405653282821E-001  2.6222155408203239E-002  3.0456587013638315E-005  1.4846666852804510E-001
 4.5749999999999999E-002  1.2320899579328258E-001  2.6419521602706036E-002  3.0685818354240386E-005  1.4965920321434287E-001
 4.5999999999999999E-002  1.2421446111534053E-001  2.6610933722349149E-002  3.0908134301535722E-005  1.5085630297199121E-001
 4.6249999999999999E-002  1.2522986710954581E-001  2.6806567051897112E-002  3.1135352958677150E-005  1.5206756951440159E-001
 4.6500000000000000E-002  1.2623773638126415E-001  2.7005325725618323E-002  3.1366201529583316E-005  1.5327442830841204E-001
 4.6750000000000000E-002  1.2725381982405831E-001  2.7200591474622993E-002  3.1592993215854781E-005  1.5448600429189718E-001
 4.7000000000000000E-002  1.2824910047206795E-001  2.7410748364298677E-002  3.1837080215111721E-005  1.5569168591658175E-001
 4.7250000000000000E-002  1.2927316557244631E-001  2.7607106382727051E-002  3.2065140474882735E-005  1.5691233709564822E-001
 4.7500000000000001E-002  1.3024378222955496E-001  2.7871364654128563E-002  3.2372063532903555E-005  1.5814751894721643E-001
 4.7750000000000001E-002  1.3134088556715404E-001  2.8005757534586458E-002  3.2528154276232947E-005  1.5937917125601672E-001
 4.8000000000000001E-002  1.3236564345869703E-001  2.8215503669124811E-002  3.2771764111379003E-005  1.6061391889193322E-001
 4.8250000000000001E-002  4.3474441403802822E-005  3.1150598558839226E-002  3.6180730354193975E-005  3.1230253730597225E-002
 4.8500000000000001E-002  1.0716275213582310E-007  3.0417085594365480E-002  3.5328792043104190E-005  3.0452521549160724E-002
 4.8750000000000002E-002  1.0807891547176869E-007  3.3624561952380200E-002  3.9054112287650792E-005  3.3663724143583318E-002
 4.9000000000000002E-002  1.1323072241774056E-007  2.9139682467981379E-002  3.3845152127690496E-005  2.9173640850831486E-002
 4.9250000000000002E-002  1.1189763793354443E-007  4.0874888199922896E-002  4.7474981865412664E-005  4.0922475079426243E-002
 4.9500000000000002E-002  1.1084674440955127E-007  2.8957422924675177E-002  3.3633466707396967E-005  2.8991167238126982E-002
 4.9750000000000003E-002  1.1177426729654648E-007  3.0830022642742708E-002  3.5808397627727843E-005  3.0865942814637733E-002
 5.0000000000000003E-002  1.1270574582585565E-007  2.8507164627441035E-002  3.3110513952989034E-005  2.8540387847139852E-002
